dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 11:27:13.954595, 
 ,1, ,2023-05-10 11:27:14.095970
2, ,2023-05-10 11:27:20.481413, 
 ,2, ,2023-05-10 11:27:20.591716
3, ,2023-05-10 11:27:21.912193, 
 ,3, ,2023-05-10 11:27:22.087055
4, ,2023-05-10 11:27:29.567889, 
 ,4, ,2023-05-10 11:27:29.741013
5, ,2023-05-10 11:27:30.885715, 
 ,5, ,2023-05-10 11:27:31.073629
6, ,2023-05-10 11:27:41.233485, 
 ,6, ,2023-05-10 11:27:41.405396
7, ,2023-05-10 11:27:51.661156, 
 ,7, ,2023-05-10 11:27:51.894274
8, ,2023-05-10 11:27:58.227576, 
 ,8, ,2023-05-10 11:27:58.413874
9, ,2023-05-10 11:28:00.775408, 
 ,9, ,2023-05-10 11:28:01.024749
10, ,2023-05-10 11:28:03.387843, 
 ,10, ,2023-05-10 11:28:03.624764
11, ,2023-05-10 11:28:13.744934, 
 ,11, ,2023-05-10 11:28:13.918455
12, ,2023-05-10 11:28:16.388101, 
 ,12, ,2023-05-10 11:28:16.608880
 ,13, ,2023-05-10 11:28:17.737603
