dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 16:23:23.554942, 
 ,1, ,2023-05-16 16:23:23.757094
2, ,2023-05-16 16:23:24.001000, 
 ,2, ,2023-05-16 16:23:24.587377
3, ,2023-05-16 16:23:25.172762, 
 ,3, ,2023-05-16 16:23:26.285234
4, ,2023-05-16 16:23:26.891743, 
 ,4, ,2023-05-16 16:23:27.903855
5, ,2023-05-16 16:23:28.450774, 
 ,5, ,2023-05-16 16:23:29.524368
6, ,2023-05-16 16:23:29.970095, 
 ,6, ,2023-05-16 16:23:31.228390
7, ,2023-05-16 16:23:31.814676, 
 ,7, ,2023-05-16 16:23:32.846956
8, ,2023-05-16 16:23:33.393643, 
 ,8, ,2023-05-16 16:23:34.505891
9, ,2023-05-16 16:23:35.030690, 
 ,9, ,2023-05-16 16:23:36.024167
10, ,2023-05-16 16:23:36.934585, 
 ,10, ,2023-05-16 16:23:37.948322
11, ,2023-05-16 16:23:38.616012, 
 ,11, ,2023-05-16 16:23:39.687170
12, ,2023-05-16 16:23:40.293460, 
 ,12, ,2023-05-16 16:23:40.961359
13, ,2023-05-16 16:23:42.045198, 
 ,13, ,2023-05-16 16:23:42.853311
14, ,2023-05-16 16:23:43.418850, 
 ,14, ,2023-05-16 16:23:44.370703
15, ,2023-05-16 16:23:44.916254, 
 ,15, ,2023-05-16 16:23:45.847980
16, ,2023-05-16 16:23:46.838923, 
 ,16, ,2023-05-16 16:23:47.526585
17, ,2023-05-16 16:23:48.172384, 
 ,17, ,2023-05-16 16:23:49.296082
18, ,2023-05-16 16:23:50.166301, 
 ,18, ,2023-05-16 16:23:50.904248
19, ,2023-05-16 16:23:51.874407, 
 ,19, ,2023-05-16 16:23:52.682872
20, ,2023-05-16 16:23:53.420190, 
 ,20, ,2023-05-16 16:23:54.453920
21, ,2023-05-16 16:23:55.082437, 
 ,21, ,2023-05-16 16:23:56.134515
22, ,2023-05-16 16:23:56.701117, 
 ,22, ,2023-05-16 16:23:57.672491
23, ,2023-05-16 16:23:58.400801, 
 ,23, ,2023-05-16 16:23:59.362386
24, ,2023-05-16 16:23:59.928843, 
 ,24, ,2023-05-16 16:24:00.878630
25, ,2023-05-16 16:24:01.524658, 
 ,25, ,2023-05-16 16:24:02.454692
26, ,2023-05-16 16:24:03.273659, 
 ,26, ,2023-05-16 16:24:04.051175
27, ,2023-05-16 16:24:04.850769, 
 ,27, ,2023-05-16 16:24:05.984262
28, ,2023-05-16 16:24:06.611070, 
 ,28, ,2023-05-16 16:24:07.601762
29, ,2023-05-16 16:24:08.249213, 
 ,29, ,2023-05-16 16:24:09.178648
30, ,2023-05-16 16:24:09.827108, 
 ,30, ,2023-05-16 16:24:10.938564
31, ,2023-05-16 16:24:11.608254, 
 ,31, ,2023-05-16 16:24:12.514206
32, ,2023-05-16 16:24:13.128408, 
 ,32, ,2023-05-16 16:24:14.122751
33, ,2023-05-16 16:24:14.752188, 
 ,33, ,2023-05-16 16:24:15.845541
34, ,2023-05-16 16:24:16.411219, 
 ,34, ,2023-05-16 16:24:17.453458
35, ,2023-05-16 16:24:18.323089, 
 ,35, ,2023-05-16 16:24:19.292995
36, ,2023-05-16 16:24:19.921146, 
 ,36, ,2023-05-16 16:24:20.890811
37, ,2023-05-16 16:24:21.801681, 
 ,37, ,2023-05-16 16:24:22.592085
