dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-04 13:26:25.562641, 
 ,1, ,2023-05-04 13:26:31.320397
2, ,2023-05-04 13:26:46.404972, 
 ,2, ,2023-05-04 13:26:52.269481
3, ,2023-05-04 13:27:07.466010, 
 ,3, ,2023-05-04 13:27:13.011931
4, ,2023-05-04 13:27:28.535972, 
 ,4, ,2023-05-04 13:27:33.553101
5, ,2023-05-04 13:27:49.689588, 
 ,5, ,2023-05-04 13:27:55.305753
6, ,2023-05-04 13:28:10.545937, 
 ,6, ,2023-05-04 13:28:16.127821
7, ,2023-05-04 13:28:31.359561, 
 ,7, ,2023-05-04 13:28:37.110077
8, ,2023-05-04 13:28:52.516822, 
 ,8, ,2023-05-04 13:28:58.689366
9, ,2023-05-04 13:29:13.700773, 
 ,9, ,2023-05-04 13:29:19.214764
10, ,2023-05-04 13:29:30.956425, 
 ,10, ,2023-05-04 13:29:32.634292
11, ,2023-05-04 13:29:34.266958, 
 ,11, ,2023-05-04 13:29:40.734569
