latency,RSSI,TIMESTAMP,Predicted Drops
15.0,-86.0,0.0,0
169.0,-91.0,0.2429219999976339,0
159.0,-94.0,0.4246829999974579,0
103.0,-94.0,0.6070370000015828,0
49.0,-89.0,0.8099509999956354,0
32.0,-88.0,0.9917070000010426,0
205.0,-83.0,1.1940079999985755,0
169.0,-82.0,1.3967140000022482,0
155.0,-80.0,1.5788479999973788,0
139.0,-78.0,1.7609769999980929,0
155.0,-80.0,1.9631139999983132,0
144.0,-80.0,2.1659399999989546,0
131.0,-83.0,2.3785859999989043,0
132.0,-89.0,2.5713810000015656,0
91.0,-91.0,2.754261000001861,0
58.0,-89.0,2.93624699999782,0
12.0,-93.0,3.118594999999914,0
165.0,-94.0,3.3011659999974654,0
128.0,-90.0,3.503057000001718,0
83.0,-87.0,3.685195999998541,0
58.0,-85.0,3.8871629999994175,0
28.0,-86.0,4.089593999997305,0
34.0,-84.0,4.291995999999926,0
222.0,-78.0,4.484570000000531,0
224.0,-78.0,4.666715999999724,0
231.0,-83.0,4.849136999997427,0
222.0,-82.0,5.0511960000003455,0
164.0,-87.0,5.254205999997794,0
136.0,-87.0,5.456496999999217,0
93.0,-92.0,5.638828999995894,0
58.0,-95.0,5.82104000000254,0
28.0,-98.0,6.023481999996875,0
175.0,-94.0,6.205485999998928,0
122.0,-90.0,6.408073999999033,0
64.0,-89.0,6.609762000000046,0
66.0,-87.0,6.811795000001439,0
65.0,-82.0,7.01404100000218,0
59.0,-82.0,7.217987999996694,0
71.0,-82.0,7.4207489999971585,0
60.0,-81.0,7.633252999999968,0
25.0,-84.0,7.84627499999624,0
222.0,-85.0,8.04905300000246,0
180.0,-91.0,8.25127600000269,0
165.0,-93.0,8.433673999999883,0
137.0,-95.0,8.635928999996395,0
23.0,-96.0,8.838555000002088,0
198.0,-91.0,9.040742999997748,0
137.0,-91.0,9.243388000002597,0
103.0,-92.0,9.424730999999156,0
101.0,-83.0,9.60884100000112,0
88.0,-81.0,9.81165399999736,0
50.0,-82.0,9.99407699999574,0
34.0,-80.0,10.197845000002417,0
5.0,-86.0,10.399874000002455,0
220.0,-82.0,10.602687999999034,0
199.0,-83.0,10.804753999997049,0
186.0,-90.0,11.006921000000148,0
155.0,-91.0,11.209826999998768,0
74.0,-95.0,11.391580999996222,0
220.0,-95.0,11.594680000001972,0
185.0,-89.0,11.796493000001648,0
139.0,-87.0,11.998210999998264,0
122.0,-90.0,12.200666999997338,0
118.0,-84.0,12.403102999996918,0
102.0,-85.0,12.584987000002002,0
88.0,-79.0,12.807691000001796,0
81.0,-77.0,13.00818900000013,0
60.0,-80.0,13.211774999996123,0
66.0,-81.0,13.414263999999092,0
64.0,-86.0,13.617280999998911,0
40.0,-87.0,13.819892999999864,0
14.0,-91.0,14.02243499999895,0
180.0,-93.0,14.205049999996843,0
128.0,-94.0,14.407070000001111,0
62.0,-90.0,14.588857000002465,0
43.0,-92.0,14.792083000000275,0
8.0,-92.0,14.99479699999938,0
2.0,-82.0,15.197836999999708,0
212.0,-79.0,15.37990400000126,0
192.0,-77.0,15.601910999997926,0
199.0,-78.0,15.814618999997036,0
200.0,-79.0,16.02671399999963,0
208.0,-87.0,16.229285000001255,0
175.0,-87.0,16.431621999996423,0
167.0,-87.0,16.634377000002132,0
115.0,-92.0,16.81672499999695,0
77.0,-93.0,17.01847899999848,0
27.0,-90.0,17.221238999998604,0
187.0,-90.0,17.423373999998148,0
125.0,-86.0,17.605022999996436,0
99.0,-83.0,17.80706099999952,0
79.0,-82.0,18.009859999998298,0
86.0,-79.0,18.192369999997027,0
92.0,-78.0,18.39399599999888,0
102.0,-82.0,18.59584100000211,0
118.0,-78.0,18.797852999996397,0
123.0,-88.0,18.998364999999467,0
139.0,-88.0,19.18280199999572,0
99.0,-92.0,19.386185999996087,0
58.0,-92.0,19.586460999998963,0
38.0,-91.0,19.77822300000116,0
217.0,-92.0,19.960615999996666,0
165.0,-93.0,20.142445999998017,0
126.0,-84.0,20.36457199999859,0
100.0,-82.0,20.586797999996637,0
102.0,-82.0,20.7707819999996,0
90.0,-78.0,20.97044399999868,0
102.0,-80.0,21.15293899999961,0
94.0,-78.0,21.334820999996737,0
101.0,-80.0,21.53772600000229,0
84.0,-82.0,21.720127000000502,0
81.0,-86.0,21.921987000001536,0
69.0,-85.0,22.12796600000001,0
71.0,-91.0,22.326961999999185,0
28.0,-94.0,22.529754000002868,0
207.0,-93.0,22.732347999997728,0
162.0,-93.0,22.93469499999628,0
121.0,-86.0,23.136553999996977,0
89.0,-86.0,23.359825999999885,0
85.0,-82.0,23.57259399999748,0
78.0,-79.0,23.764932999998564,0
66.0,-81.0,23.947791999999023,0
63.0,-81.0,24.150982999999545,0
67.0,-86.0,24.35292499999923,0
28.0,-82.0,24.554979000000458,0
37.0,-88.0,24.75743599999987,0
10.0,-91.0,24.96032900000137,0
210.0,-91.0,25.16397699999652,0
175.0,-92.0,25.3460550000018,0
129.0,-88.0,25.548173000002866,0
71.0,-90.0,25.751094999999623,0
20.0,-85.0,25.953937999998743,0
19.0,-85.0,26.1578010000012,0
24.0,-82.0,26.36033899999893,0
40.0,-79.0,26.56228199999896,0
46.0,-79.0,26.76434000000154,0
44.0,-83.0,26.967031000000134,0
28.0,-85.0,27.16938700000173,0
47.0,-85.0,27.371609000001627,0
50.0,-86.0,27.57380700000067,0
47.0,-93.0,27.796410999995715,0
220.0,-92.0,27.9967089999991,0
193.0,-92.0,28.201359999999116,0
114.0,-89.0,28.403051000001145,0
79.0,-87.0,28.60617800000182,0
57.0,-84.0,28.829499999999825,0
53.0,-80.0,29.03377999999793,0
57.0,-77.0,29.23666299999604,0
51.0,-75.0,29.449369000001752,0
29.0,-77.0,29.6710299999977,0
13.0,-83.0,29.8749869999956,0
223.0,-86.0,30.084115999998176,0
211.0,-92.0,30.280034999996133,0
144.0,-91.0,30.48256499999843,0
89.0,-92.0,30.68515599999955,0
41.0,-92.0,30.887470000001485,0
206.0,-90.0,31.089726999998675,0
