latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
345,-87,1048,-107374182,30,2023-04-12 15:08:43.690915
342,-90,916,-107374182,32,2023-04-12 15:08:44.056339
343,-92,848,-107374182,34,2023-04-12 15:08:44.382047
340,-94,771,-107374182,36,2023-04-12 15:08:44.738041
340,-95,702,-107374182,38,2023-04-12 15:08:45.102316
337,-98,651,-107374182,40,2023-04-12 15:08:45.422505
335,-100,610,-107374182,42,2023-04-12 15:08:45.687945
259,-101,600,-107374182,44,2023-04-12 15:08:45.967742
162,-101,805,-107374182,44,2023-04-12 15:08:46.239518
220,-101,1437,-107374182,46,2023-04-12 15:08:46.519657
220,-105,1746,-107374182,48,2023-04-12 15:08:46.775393
220,-104,1893,-107374182,50,2023-04-12 15:08:47.021486
220,-104,1811,-107374182,50,2023-04-12 15:08:47.267248
220,-104,1705,-107374182,52,2023-04-12 15:08:47.515906
220,-104,1605,-107374182,54,2023-04-12 15:08:47.750938
220,-104,1510,-107374182,54,2023-04-12 15:08:48.015249
220,-104,1393,-107374182,56,2023-04-12 15:08:48.288460
220,-104,1311,-107374182,56,2023-04-12 15:08:48.542001
220,-104,1209,-107374182,54,2023-04-12 15:08:48.835176
220,-104,1115,-107374182,52,2023-04-12 15:08:49.155803
220,-104,1029,-107374182,52,2023-04-12 15:08:49.433933
220,-104,968,-107374182,50,2023-04-12 15:08:49.725603
220,-104,893,-107374182,48,2023-04-12 15:08:50.038985
220,-104,824,-107374182,46,2023-04-12 15:08:50.328529
220,-103,775,-107374182,44,2023-04-12 15:08:50.568252
220,-103,715,-107374182,44,2023-04-12 15:08:50.853102
220,-101,884,-107374182,42,2023-04-12 15:08:51.148975
229,-101,1141,-107374182,40,2023-04-12 15:08:51.399448
241,-96,1546,-107374182,38,2023-04-12 15:08:51.678715
216,-97,2317,-107374182,36,2023-04-12 15:08:51.939749
224,-96,2722,-107374182,36,2023-04-12 15:08:52.192822
226,-95,2652,-107374182,34,2023-04-12 15:08:52.532920
225,-95,2500,-107374182,32,2023-04-12 15:08:52.779255
227,-93,2357,-107374182,30,2023-04-12 15:08:53.024589
226,-89,2223,-107374182,30,2023-04-12 15:08:53.290721
226,-87,2055,-107374182,28,2023-04-12 15:08:53.564161
225,-86,1938,-107374182,26,2023-04-12 15:08:53.821448
226,-85,1826,-107374182,24,2023-04-12 15:08:54.072277
226,-83,1722,-107374182,24,2023-04-12 15:08:54.328587
225,-82,1591,-107374182,22,2023-04-12 15:08:54.583887
226,-80,1500,-107374182,20,2023-04-12 15:08:54.822439
225,-81,1414,-107374182,20,2023-04-12 15:08:55.056825
227,-82,1334,-107374182,20,2023-04-12 15:08:55.306170
225,-83,1258,-107374182,22,2023-04-12 15:08:55.555245
227,-81,1186,-107374182,24,2023-04-12 15:08:55.806558
223,-84,1098,-107374182,24,2023-04-12 15:08:56.080351
219,-85,1036,-107374182,26,2023-04-12 15:08:56.312874
227,-87,979,-107374182,28,2023-04-12 15:08:56.539273
227,-90,926,-107374182,28,2023-04-12 15:08:56.764481
226,-93,876,-107374182,30,2023-04-12 15:08:57.011077
223,-95,828,-107374182,32,2023-04-12 15:08:57.238980
224,-96,782,-107374182,32,2023-04-12 15:08:57.471746
224,-98,739,-107374182,34,2023-04-12 15:08:57.737455
222,-98,699,-107374182,36,2023-04-12 15:08:57.973900
212,-98,663,-107374182,38,2023-04-12 15:08:58.214260
225,-99,628,-107374182,38,2023-04-12 15:08:58.464338
208,-100,593,-107374182,40,2023-04-12 15:08:58.688843
149,-102,584,-107374182,42,2023-04-12 15:08:58.963797
43,-104,717,-107374182,42,2023-04-12 15:08:59.217367
43,-103,989,-107374182,44,2023-04-12 15:08:59.468521
43,-103,1141,-107374182,46,2023-04-12 15:08:59.731860
43,-103,1079,-107374182,48,2023-04-12 15:08:59.975892
43,-105,1015,-107374182,48,2023-04-12 15:09:00.229672
43,-104,956,-107374182,50,2023-04-12 15:09:00.484236
43,-104,881,-107374182,52,2023-04-12 15:09:00.738439
43,-104,830,-107374182,52,2023-04-12 15:09:00.969533
43,-104,781,-107374182,54,2023-04-12 15:09:01.202460
43,-104,735,-107374182,56,2023-04-12 15:09:01.466360
43,-104,692,-107374182,56,2023-04-12 15:09:01.711632
43,-104,638,-107374182,56,2023-04-12 15:09:01.988270
43,-104,600,-107374182,54,2023-04-12 15:09:02.201975
43,-104,565,-107374182,52,2023-04-12 15:09:02.457063
43,-104,532,-107374182,52,2023-04-12 15:09:02.682320
43,-104,501,-107374182,50,2023-04-12 15:09:02.901101
