dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 15:27:51.022046, 
 ,1, ,2023-05-16 15:27:51.636613
2, ,2023-05-16 15:27:53.982972, 
 ,2, ,2023-05-16 15:27:54.619175
3, ,2023-05-16 15:27:56.489570, 
 ,3, ,2023-05-16 15:27:57.439447
4, ,2023-05-16 15:27:58.999437, 
 ,4, ,2023-05-16 15:28:00.079259
5, ,2023-05-16 15:28:01.891160, 
 ,5, ,2023-05-16 15:28:02.934869
6, ,2023-05-16 15:28:04.706999, 
 ,6, ,2023-05-16 15:28:05.554922
7, ,2023-05-16 15:28:07.633102, 
 ,7, ,2023-05-16 15:28:08.585251
8, ,2023-05-16 15:28:10.355585, 
 ,8, ,2023-05-16 15:28:11.272689
9, ,2023-05-16 15:28:13.088735, 
 ,9, ,2023-05-16 15:28:14.005793
10, ,2023-05-16 15:28:15.694046, 
 ,10, ,2023-05-16 15:28:16.564089
11, ,2023-05-16 15:28:18.321389, 
 ,11, ,2023-05-16 15:28:19.397553
12, ,2023-05-16 15:28:21.286517, 
 ,12, ,2023-05-16 15:28:22.243211
13, ,2023-05-16 15:28:23.998528, 
 ,13, ,2023-05-16 15:28:24.756753
14, ,2023-05-16 15:28:26.858272, 
 ,14, ,2023-05-16 15:28:27.727247
15, ,2023-05-16 15:28:29.305101, 
 ,15, ,2023-05-16 15:28:30.224535
16, ,2023-05-16 15:28:32.279411, 
 ,16, ,2023-05-16 15:28:33.128223
17, ,2023-05-16 15:28:34.834109, 
 ,17, ,2023-05-16 15:28:35.802984
 ,18, ,2023-05-16 15:28:38.450184
