latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
328,-82,52,-107374182,-107374182,2023-05-01 15:46:33.189158
328,-81,51,-107374182,-107374182,2023-05-01 15:46:33.697162
327,-82,50,-107374182,-107374182,2023-05-01 15:46:34.109566
326,-82,50,-107374182,-107374182,2023-05-01 15:46:34.490119
325,-81,50,-107374182,-107374182,2023-05-01 15:46:34.874445
324,-82,50,-107374182,-107374182,2023-05-01 15:46:35.260931
323,-79,49,-107374182,-107374182,2023-05-01 15:46:35.632672
323,-80,48,-107374182,-107374182,2023-05-01 15:46:36.026274
322,-80,48,-107374182,-107374182,2023-05-01 15:46:36.417471
321,-79,48,-107374182,-107374182,2023-05-01 15:46:36.828508
320,-84,48,-107374182,-107374182,2023-05-01 15:46:37.267986
319,-82,48,-107374182,-107374182,2023-05-01 15:46:37.712113
310,-81,48,-107374182,-107374182,2023-05-01 15:46:38.076545
317,-82,48,-107374182,-107374182,2023-05-01 15:46:38.450752
316,-82,48,-107374182,-107374182,2023-05-01 15:46:38.862919
316,-82,48,-107374182,-107374182,2023-05-01 15:46:39.249465
312,-80,47,-107374182,-107374182,2023-05-01 15:46:39.680538
314,-83,47,-107374182,-107374182,2023-05-01 15:46:40.133338
312,-80,46,-107374182,-107374182,2023-05-01 15:46:40.596077
306,-80,46,-107374182,-107374182,2023-05-01 15:46:41.065248
307,-82,46,-107374182,-107374182,2023-05-01 15:46:41.489247
308,-81,45,-107374182,-107374182,2023-05-01 15:46:41.903984
309,-84,45,-107374182,-107374182,2023-05-01 15:46:42.311706
308,-81,45,-107374182,-107374182,2023-05-01 15:46:42.677505
304,-86,45,-107374182,-107374182,2023-05-01 15:46:43.057634
307,-84,46,-107374182,-107374182,2023-05-01 15:46:43.413275
305,-87,46,-107374182,-107374182,2023-05-01 15:46:43.770818
305,-82,46,-107374182,-107374182,2023-05-01 15:46:44.154004
304,-81,46,-107374182,-107374182,2023-05-01 15:46:44.508753
304,-79,46,-107374182,-107374182,2023-05-01 15:46:44.860392
299,-80,47,-107374182,-107374182,2023-05-01 15:46:45.242506
298,-79,47,-107374182,-107374182,2023-05-01 15:46:45.624560
301,-80,47,-107374182,-107374182,2023-05-01 15:46:45.990289
301,-79,46,-107374182,-107374182,2023-05-01 15:46:46.356388
297,-84,47,-107374182,-107374182,2023-05-01 15:46:46.715489
300,-84,49,-107374182,-107374182,2023-05-01 15:46:47.091750
289,-85,49,-107374182,-107374182,2023-05-01 15:46:47.511324
294,-80,49,-107374182,-107374182,2023-05-01 15:46:47.970993
297,-83,48,-107374182,-107374182,2023-05-01 15:46:48.365029
293,-81,47,-107374182,-107374182,2023-05-01 15:46:48.746942
292,-83,47,-107374182,-107374182,2023-05-01 15:46:49.154789
287,-82,49,-107374182,-107374182,2023-05-01 15:46:49.541045
294,-81,48,-107374182,-107374182,2023-05-01 15:46:49.950209
290,-80,47,-107374182,-107374182,2023-05-01 15:46:50.355888
