latency,RSSI,filtered latency,TIMESTAMP,Drop?
221,-88,697,0.0,0
200,-90,615,0.2911309999981313,0
224,-92,581,0.5411929999972926,0
222,-92,553,0.7832759999946575,0
207,-94,530,1.0495709999959217,0
210,-95,506,1.2945869999966817,0
181,-97,484,1.5510749999957625,0
220,-95,461,1.8124859999952605,0
208,-97,442,2.0486389999932726,0
169,-100,433,2.2935359999974025,0
103,-102,606,2.568759999994654,0
220,-101,1052,2.826655999997456,1
220,-102,1242,3.057580999993661,1
220,-102,1377,3.2869769999961136,1
220,-101,1556,3.5390989999941667,1
220,-101,1744,3.778306000000157,1
220,-103,1919,4.018544999998994,1
220,-102,2023,4.265241999994032,1
220,-100,1910,4.501781999999366,1
220,-102,1798,4.748053999996046,1
220,-102,1692,5.011110999999801,1
220,-103,1560,5.267282999993768,1
220,-103,1469,5.523783999997249,1
220,-101,1382,5.768850999993447,1
220,-102,1301,6.023483999997552,1
220,-103,1200,6.299914999995963,1
220,-101,1129,6.576809999998659,1
220,-103,1021,7.222915999998804,1
220,-101,1155,7.496272999997018,1
13,-100,1446,7.750922999999602,1
67,-102,1769,8.059966999993776,1
146,-102,2110,8.335758999994141,1
179,-98,2252,8.607817999996769,0
453,-98,2607,8.883981999999378,0
453,-98,3589,9.1681799999933,0
447,-98,3581,9.445575999998255,0
451,-94,3309,9.711271000000124,0
452,-97,3119,9.991414999996778,0
451,-98,2884,10.2611109999998,0
448,-96,2719,10.52836699999898,0
453,-95,2514,10.806087999997544,0
447,-89,2370,11.093252999999095,0
451,-91,2189,11.37754099999438,0
450,-87,2063,11.645390999998199,0
449,-89,1944,11.920202999994217,0
449,-85,1797,12.1854319999984,0
448,-83,1693,12.456849999995029,0
449,-81,1597,12.739890999997442,0
448,-81,1476,13.021687999993446,0
445,-79,1365,13.308281999998144,0
444,-78,1287,13.574791999999434,0
447,-77,1191,13.851051999998163,0
445,-77,1124,14.112794999993639,0
445,-77,1041,14.389503999998851,0
443,-79,982,14.660488999994413,0
441,-80,909,14.943015999997442,0
440,-81,859,15.217938999994658,0
440,-82,795,15.50518000000011,0
442,-83,737,15.798838999995496,0
440,-84,696,16.079408999998122,0
440,-87,645,16.37867899999401,0
439,-86,598,16.66287999999622,0
424,-88,565,16.949064999993425,0
437,-91,526,17.21675499999401,0
433,-94,502,17.4941089999993,0
435,-100,470,17.76312699999835,0
435,-98,448,18.03264599999966,0
339,-100,474,18.30854199999885,0
327,-102,681,18.601136999997834,0
429,-99,947,18.880790999995952,0
286,-99,1202,19.180281999993895,0
364,-101,1323,19.461427999995067,0
364,-101,1496,19.742513999997755,0
37,-102,2521,20.020765999994182,1
37,-101,2956,20.310376999994332,1
37,-102,2740,20.5765739999988,1
37,-102,2578,20.844575999995868,1
37,-103,2378,21.1250499999951,1
37,-103,2238,21.406984999994165,1
37,-105,2065,21.693623999999545,1
37,-104,1904,21.975232999997388,1
37,-103,1792,22.26491299999907,1
37,-103,1653,22.588829999993322,1
37,-104,1525,22.856343999999808,1
37,-102,1435,23.122163,1
37,-104,1324,23.38967099999718,1
37,-104,1246,23.672916999996232,1
37,-103,1149,23.961033999999927,1
37,-102,1060,24.250103999998828,1
