dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:51:56.015363, 
 ,1, ,2023-05-17 15:51:56.364355
2, ,2023-05-17 15:51:58.890132, 
 ,2, ,2023-05-17 15:51:59.205867
3, ,2023-05-17 15:51:59.950741, 
 ,3, ,2023-05-17 15:52:00.353651
4, ,2023-05-17 15:52:04.771901, 
 ,4, ,2023-05-17 15:52:05.055576
5, ,2023-05-17 15:52:10.117945, 
 ,5, ,2023-05-17 15:52:10.383999
6, ,2023-05-17 15:52:13.265733, 
 ,6, ,2023-05-17 15:52:13.428802
7, ,2023-05-17 15:52:15.103563, 
 ,7, ,2023-05-17 15:52:15.370540
8, ,2023-05-17 15:52:18.346123, 
 ,8, ,2023-05-17 15:52:18.569868
9, ,2023-05-17 15:52:20.436940, 
 ,9, ,2023-05-17 15:52:20.703268
10, ,2023-05-17 15:52:21.626056, 
 ,10, ,2023-05-17 15:52:21.830811
11, ,2023-05-17 15:52:24.092639, 
 ,11, ,2023-05-17 15:52:24.295816
12, ,2023-05-17 15:52:26.225623, 
 ,12, ,2023-05-17 15:52:26.449383
13, ,2023-05-17 15:52:28.042597, 
 ,13, ,2023-05-17 15:52:28.266696
14, ,2023-05-17 15:52:30.092590, 
 ,14, ,2023-05-17 15:52:30.419643
15, ,2023-05-17 15:52:32.842046, 
 ,15, ,2023-05-17 15:52:33.147615
16, ,2023-05-17 15:52:35.762328, 
 ,16, ,2023-05-17 15:52:35.945854
17, ,2023-05-17 15:52:37.037139, 
 ,17, ,2023-05-17 15:52:37.199670
18, ,2023-05-17 15:52:38.179098, 
 ,18, ,2023-05-17 15:52:38.341704
19, ,2023-05-17 15:52:40.861165, 
 ,19, ,2023-05-17 15:52:41.086250
20, ,2023-05-17 15:52:42.268987, 
 ,20, ,2023-05-17 15:52:42.512964
