latency,RSSI,filtered latency,TIMESTAMP,Drop?
378,-104,2353,0.0,0
311,-105,3673,0.274081000003207,0
311,-104,4484,0.4954070000021602,1
311,-104,4431,0.7238300000026356,1
311,-104,4171,0.9763050000037765,1
311,-104,3926,1.228454000003694,1
311,-104,3695,1.4779150000031223,1
311,-104,3478,1.728371999997762,1
311,-104,3273,1.9450310000029276,1
311,-103,3081,2.161647000000812,1
136,-99,3024,2.397235999997065,1
428,-95,3491,2.6646330000003218,1
444,-92,4728,2.91181399999914,0
419,-92,5131,3.1811999999990803,0
443,-88,4786,3.467972999998892,0
449,-84,4518,3.7144659999976284,0
441,-86,4267,3.9646930000017164,0
454,-88,4032,4.195055999996839,0
456,-92,3809,4.425990000003367,0
455,-90,3600,4.672316000003775,0
448,-93,3334,4.9501949999976205,0
450,-96,3144,5.247984000001452,0
427,-98,2913,5.501742000000377,0
386,-102,2878,5.77701800000068,0
386,-104,3595,6.035244999999122,0
386,-104,4796,6.265189999998256,1
386,-104,5155,6.550148000002082,1
386,-104,4764,6.814855999997235,1
386,-104,4484,7.068707999998878,1
386,-104,4221,7.315810000000056,1
386,-105,3972,7.5872700000036275,1
220,-102,3832,7.880787000001874,1
161,-96,4001,8.183532000002742,1
384,-95,4643,8.50439699999697,0
389,-89,5037,8.791728999996849,0
388,-86,4705,9.068179000001692,0
388,-84,4433,9.352579999998852,0
387,-81,4093,9.647992999998678,0
386,-83,3779,9.9299469999969,0
388,-89,3559,10.198421000000963,0
386,-90,3289,10.489989000001515,0
388,-98,3044,10.768505000000005,0
388,-100,2879,11.071366000003763,0
209,-101,2845,11.32951999999932,0
190,-103,3267,11.597342000000936,0
190,-103,3881,11.88209199999983,1
190,-103,3839,12.157878999998502,1
190,-103,3542,12.45112700000027,1
190,-103,3334,12.699874999998428,1
190,-103,3138,12.965516000003845,1
190,-103,2894,13.231484000003547,1
190,-101,2724,13.515808000003744,1
237,-95,2879,13.79755699999805,1
229,-92,4539,14.08214500000031,1
231,-89,5165,14.370153000003484,0
217,-84,5061,14.682143999998516,0
220,-80,4676,15.00249900000199,1
231,-78,4320,15.298752000002423,0
228,-84,3994,15.582030999998096,0
229,-87,3766,15.831030000001192,0
229,-90,3480,16.13198199999897,0
230,-91,3280,16.383617999999842,0
225,-95,3029,16.682536000000255,0
224,-99,2800,16.964685999999347,0
213,-102,2717,17.228886999997485,0
213,-105,2997,17.47918500000378,0
213,-105,3168,17.750536999999895,1
213,-105,2939,18.016194000003452,1
213,-105,2766,18.26787599999807,1
213,-105,2603,18.552732000003743,1
213,-105,2401,18.8162949999969,1
213,-102,2260,19.081820999999763,1
187,-98,2281,19.350444000003336,1
512,-95,3518,19.63849499999924,1
513,-90,5586,19.903920999997354,0
513,-88,5611,20.18218799999886,0
513,-85,5193,20.447707999999693,0
512,-81,4898,20.73186700000224,0
511,-79,4529,21.015692000000854,0
501,-81,4266,21.281278000002203,0
510,-87,3938,21.53852200000256,0
510,-90,3710,21.832838000002084,0
504,-96,3428,22.12878500000079,0
509,-99,3172,22.38077599999815,0
509,-101,3038,22.635987000001478,0
499,-102,2931,22.88194900000235,0
499,-103,3311,23.162944000003336,0
499,-103,5199,23.43633299999783,1
499,-103,5992,23.75029699999868,1
499,-103,5653,23.99822999999742,1
499,-103,5215,24.247584999997343,1
499,-103,4908,24.485522000002675,1
499,-101,4619,24.765352000002167,1
208,-99,4448,25.06821199999831,1
512,-94,5548,25.318081999997958,1
220,-90,7635,25.612168999999994,0
221,-87,8236,25.91523800000141,0
219,-83,7725,26.248133000000962,0
219,-81,7135,26.516657000000123,1
221,-79,6722,26.781835000001593,0
220,-82,6207,27.063027999996848,0
220,-85,5730,27.345955999997386,0
204,-90,5397,27.615683000003628,0
221,-93,5087,27.86666900000273,0
220,-95,4795,28.12355799999932,0
214,-99,4519,28.364635999998427,0
94,-103,4256,28.63551500000176,0
94,-104,4397,28.889648999997007,1
94,-104,4474,29.16666300000361,1
94,-104,4228,29.430058999998437,1
94,-104,3979,29.68941900000209,1
94,-104,3670,29.94683100000111,1
94,-104,3454,30.235504000003857,1
94,-105,3186,30.5734089999969,1
212,-98,3128,30.88014899999689,1
502,-96,4411,31.15257500000007,1
506,-91,5512,31.39744900000369,0
506,-87,5715,31.679932999999437,0
502,-83,5388,31.95289700000285,0
505,-80,5076,32.197847000003094,0
503,-80,4781,32.45350199999666,0
506,-82,4413,32.73192199999903,0
504,-85,4156,33.00091000000248,0
506,-89,3836,33.28234499999962,0
500,-92,3613,33.54859900000156,0
504,-96,3336,33.8144289999982,0
493,-101,3142,34.07925400000386,0
473,-105,2944,34.35399399999733,0
473,-104,3385,34.61339700000099,0
473,-104,4888,34.87850199999957,1
473,-104,5550,35.16443799999979,1
473,-104,5260,35.43076799999835,1
473,-104,4852,35.68394300000364,1
473,-104,4567,35.932881000000634,1
473,-102,4298,36.19858899999963,1
144,-97,4255,36.48481699999684,1
456,-99,5145,36.769555999999284,1
450,-94,6422,37.030938000003516,0
456,-90,6389,37.312418000001344,0
452,-89,5907,37.57907300000079,0
455,-84,5567,37.86456600000383,0
456,-82,5140,38.167507999998634,0
444,-83,4744,38.45270100000198,0
455,-89,4380,38.751100000001315,0
455,-90,4127,39.01350800000364,0
453,-92,3888,39.273543000002974,0
444,-95,3595,39.549887000001036,0
433,-100,3389,39.815027999997255,0
364,-103,3231,40.0632209999967,0
364,-103,3584,40.3015779999987,0
364,-103,4842,40.564375000001746,1
364,-103,5252,40.82899400000315,1
364,-103,4958,41.12196699999913,1
364,-103,4573,41.386058000003686,1
364,-104,4304,41.64705099999992,1
364,-103,3970,41.91960400000244,1
229,-97,3932,42.237747999999556,1
220,-93,6196,42.494667999999365,1
218,-90,7428,42.79519900000014,0
218,-86,7853,43.11539300000004,0
218,-82,7249,43.41955700000108,0
219,-79,6689,43.67921000000206,0
218,-81,6300,43.943168999998306,0
219,-82,5934,44.238037000002805,0
219,-89,5479,44.51353499999823,0
217,-95,5058,44.781294000000344,0
220,-95,4764,45.05064200000197,0
216,-98,4401,45.33260100000189,0
89,-101,4163,45.6094529999973,0
61,-102,4217,45.86607399999775,0
61,-102,4196,46.113461000000825,1
61,-102,3993,46.37897499999963,1
61,-102,3683,46.628466000001936,1
61,-102,3467,46.89646299999731,1
61,-102,3197,47.16424900000129,1
61,-102,3009,47.4241949999996,1
61,-103,2832,47.67998500000249,1
246,-97,2864,47.93655099999887,1
222,-94,4155,48.214208999997936,1
223,-91,5032,48.480766000000585,0
207,-87,5056,48.81196600000112,0
222,-82,4674,49.11367700000119,0
218,-80,4405,49.39812299999903,0
211,-80,4068,49.66836299999704,0
222,-82,3835,49.91441699999996,0
220,-85,3615,50.17094499999803,0
222,-89,3407,50.44741100000101,0
224,-92,3148,50.71272399999725,0
222,-95,2909,50.99870599999849,0
211,-100,2742,51.26328400000057,0
204,-102,2704,51.512516000002506,0
204,-103,3104,51.8282990000007,1
204,-103,3121,52.11390499999834,1
204,-103,2878,52.41690099999687,1
204,-103,2709,52.66932600000291,1
204,-103,2499,52.94509400000243,1
204,-104,2305,53.230577000002086,1
204,-102,2169,53.494439000001876,1
197,-96,2208,53.76112699999794,1
477,-94,3891,54.048687000002246,1
472,-90,5693,54.29577299999801,1
463,-86,5507,54.615217999999004,0
477,-82,5083,54.896811999999045,0
474,-79,4692,55.15946999999869,0
475,-81,4419,55.43483500000002,0
475,-83,4079,55.69479200000205,0
474,-87,3842,55.96762000000308,0
474,-90,3619,56.220672000003105,0
473,-93,3347,56.49688199999946,0
459,-98,3099,56.882322999997996,0
463,-105,3315,57.394946000000346,0
463,-105,5170,57.68412099999841,0
