latency,RSSI,attn1,attn2,TIMESTAMP
54,-86,-107374182,19,2023-05-17 11:25:31.985635
98,-88,-107374182,13,2023-05-17 11:25:32.563141
81,-97,-107374182,21,2023-05-17 11:25:32.969420
64,-101,-107374182,25,2023-05-17 11:25:33.348836
177,-89,-107374182,15,2023-05-17 11:25:33.702627
175,-85,-107374182,9,2023-05-17 11:25:34.113780
149,-95,-107374182,25,2023-05-17 11:25:34.811543
16,-96,-107374182,23,2023-05-17 11:25:35.155248
193,-86,-107374182,13,2023-05-17 11:25:35.566256
172,-87,-107374182,17,2023-05-17 11:25:36.068323
144,-97,-107374182,25,2023-05-17 11:25:36.404926
91,-102,-107374182,25,2023-05-17 11:25:36.719739
115,-91,-107374182,13,2023-05-17 11:25:37.223267
105,-96,-107374182,17,2023-05-17 11:25:37.736856
69,-99,-107374182,23,2023-05-17 11:25:37.989213
202,-99,-107374182,25,2023-05-17 11:25:38.424306
167,-85,-107374182,9,2023-05-17 11:25:38.989552
158,-92,-107374182,15,2023-05-17 11:25:39.371653
24,-100,-107374182,25,2023-05-17 11:25:39.818474
220,-95,-107374182,15,2023-05-17 11:25:40.402166
201,-87,-107374182,9,2023-05-17 11:25:40.684009
130,-99,-107374182,27,2023-05-17 11:25:41.473236
33,-96,-107374182,19,2023-05-17 11:25:41.918196
189,-94,-107374182,19,2023-05-17 11:25:42.850014
51,-100,-107374182,27,2023-05-17 11:25:43.231448
32,-92,-107374182,15,2023-05-17 11:25:43.745753
37,-85,-107374182,11,2023-05-17 11:25:44.140878
0,-95,-107374182,21,2023-05-17 11:25:44.502605
119,-97,-107374182,25,2023-05-17 11:25:44.722891
220,-100,-107374182,25,2023-05-17 11:25:44.945734
56,-97,-107374182,19,2023-05-17 11:25:45.159709
188,-91,-107374182,15,2023-05-17 11:25:45.381607
200,-88,-107374182,9,2023-05-17 11:25:45.584388
188,-88,-107374182,11,2023-05-17 11:25:45.796741
202,-88,-107374182,17,2023-05-17 11:25:46.019309
173,-98,-107374182,23,2023-05-17 11:25:46.252732
17,-102,-107374182,27,2023-05-17 11:25:46.485842
17,-101,-107374182,23,2023-05-17 11:25:46.707929
158,-92,-107374182,17,2023-05-17 11:25:46.940693
139,-90,-107374182,11,2023-05-17 11:25:47.191773
150,-87,-107374182,11,2023-05-17 11:25:47.457417
147,-94,-107374182,17,2023-05-17 11:25:47.717921
74,-99,-107374182,23,2023-05-17 11:25:47.960948
220,-102,-107374182,27,2023-05-17 11:25:48.193727
69,-100,-107374182,23,2023-05-17 11:25:48.377921
168,-95,-107374182,17,2023-05-17 11:25:48.580311
120,-88,-107374182,13,2023-05-17 11:25:48.782787
136,-83,-107374182,9,2023-05-17 11:25:48.985521
141,-87,-107374182,13,2023-05-17 11:25:49.167609
137,-93,-107374182,17,2023-05-17 11:25:49.370190
87,-96,-107374182,23,2023-05-17 11:25:49.572934
220,-101,-107374182,27,2023-05-17 11:25:49.776177
22,-99,-107374182,23,2023-05-17 11:25:49.959048
177,-96,-107374182,19,2023-05-17 11:25:50.140829
151,-90,-107374182,15,2023-05-17 11:25:50.363566
156,-85,-107374182,9,2023-05-17 11:25:50.566401
169,-84,-107374182,11,2023-05-17 11:25:50.769148
158,-89,-107374182,17,2023-05-17 11:25:50.961057
166,-94,-107374182,21,2023-05-17 11:25:51.146769
