dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 11:20:55.051281, 
 ,1, ,2023-05-10 11:20:55.162235
2, ,2023-05-10 11:20:56.189245, 
 ,2, ,2023-05-10 11:20:56.360572
3, ,2023-05-10 11:20:57.551741, 
 ,3, ,2023-05-10 11:20:57.755229
4, ,2023-05-10 11:20:58.822576, 
 ,4, ,2023-05-10 11:20:59.025586
5, ,2023-05-10 11:20:59.994377, 
 ,5, ,2023-05-10 11:21:00.228895
6, ,2023-05-10 11:21:01.529971, 
 ,6, ,2023-05-10 11:21:01.781121
7, ,2023-05-10 11:21:02.799117, 
 ,7, ,2023-05-10 11:21:03.077631
8, ,2023-05-10 11:21:04.122505, 
 ,8, ,2023-05-10 11:21:04.357415
9, ,2023-05-10 11:21:05.309103, 
 ,9, ,2023-05-10 11:21:05.572853
10, ,2023-05-10 11:21:06.608072, 
 ,10, ,2023-05-10 11:21:06.857286
11, ,2023-05-10 11:21:07.853785, 
 ,11, ,2023-05-10 11:21:08.133303
12, ,2023-05-10 11:21:09.163164, 
 ,12, ,2023-05-10 11:21:09.492902
13, ,2023-05-10 11:21:10.538668, 
 ,13, ,2023-05-10 11:21:10.756633
14, ,2023-05-10 11:21:11.772770, 
 ,14, ,2023-05-10 11:21:12.067487
15, ,2023-05-10 11:21:13.146374, 
 ,15, ,2023-05-10 11:21:13.504028
16, ,2023-05-10 11:21:14.443866, 
 ,16, ,2023-05-10 11:21:14.850517
17, ,2023-05-10 11:21:15.774624, 
 ,17, ,2023-05-10 11:21:16.462951
18, ,2023-05-10 11:21:17.183599, 
 ,18, ,2023-05-10 11:21:17.404353
19, ,2023-05-10 11:21:18.391114, 
 ,19, ,2023-05-10 11:21:18.671978
20, ,2023-05-10 11:21:19.608596, 
 ,20, ,2023-05-10 11:21:19.872286
21, ,2023-05-10 11:21:20.822787, 
 ,21, ,2023-05-10 11:21:21.089158
22, ,2023-05-10 11:21:22.259661, 
 ,22, ,2023-05-10 11:21:22.602991
23, ,2023-05-10 11:21:23.599074, 
 ,23, ,2023-05-10 11:21:23.769526
24, ,2023-05-10 11:21:24.837863, 
 ,24, ,2023-05-10 11:21:25.102353
25, ,2023-05-10 11:21:26.106039, 
 ,25, ,2023-05-10 11:21:26.339879
26, ,2023-05-10 11:21:27.432824, 
 ,26, ,2023-05-10 11:21:27.743384
27, ,2023-05-10 11:21:28.682971, 
 ,27, ,2023-05-10 11:21:29.153355
28, ,2023-05-10 11:21:30.064719, 
 ,28, ,2023-05-10 11:21:30.395730
29, ,2023-05-10 11:21:31.322400, 
 ,29, ,2023-05-10 11:21:31.636069
30, ,2023-05-10 11:21:32.555980, 
 ,30, ,2023-05-10 11:21:32.946393
31, ,2023-05-10 11:21:33.897603, 
 ,31, ,2023-05-10 11:21:34.147044
32, ,2023-05-10 11:21:35.209365, 
 ,32, ,2023-05-10 11:21:35.550002
33, ,2023-05-10 11:21:36.393939, 
 ,33, ,2023-05-10 11:21:36.813773
34, ,2023-05-10 11:21:37.825019, 
 ,34, ,2023-05-10 11:21:38.105893
35, ,2023-05-10 11:21:39.088257, 
 ,35, ,2023-05-10 11:21:39.493930
36, ,2023-05-10 11:21:40.447147, 
 ,36, ,2023-05-10 11:21:40.728682
37, ,2023-05-10 11:21:41.695774, 
 ,37, ,2023-05-10 11:21:41.977713
38, ,2023-05-10 11:21:43.023545, 
 ,38, ,2023-05-10 11:21:43.868046
39, ,2023-05-10 11:21:44.482267, 
 ,39, ,2023-05-10 11:21:44.715709
40, ,2023-05-10 11:21:45.437976, 
 ,40, ,2023-05-10 11:21:45.751331
41, ,2023-05-10 11:21:46.808156, 
 ,41, ,2023-05-10 11:21:47.088810
42, ,2023-05-10 11:21:48.209821, 
 ,42, ,2023-05-10 11:21:49.041732
43, ,2023-05-10 11:21:49.617094, 
 ,43, ,2023-05-10 11:21:49.759656
44, ,2023-05-10 11:21:50.262092, 
 ,44, ,2023-05-10 11:21:51.048900
45, ,2023-05-10 11:21:51.844688, 
 ,45, ,2023-05-10 11:21:52.439047
46, ,2023-05-10 11:21:53.620273, 
 ,46, ,2023-05-10 11:21:54.054748
47, ,2023-05-10 11:21:54.696235, 
 ,47, ,2023-05-10 11:21:55.040624
48, ,2023-05-10 11:21:55.953074, 
 ,48, ,2023-05-10 11:21:56.265935
49, ,2023-05-10 11:21:57.345666, 
 ,49, ,2023-05-10 11:21:57.609055
50, ,2023-05-10 11:21:58.575976, 
 ,50, ,2023-05-10 11:21:58.905704
51, ,2023-05-10 11:21:59.949534, 
 ,51, ,2023-05-10 11:22:00.263690
52, ,2023-05-10 11:22:01.246150, 
 ,52, ,2023-05-10 11:22:01.433416
53, ,2023-05-10 11:22:02.445827, 
 ,53, ,2023-05-10 11:22:02.725296
54, ,2023-05-10 11:22:03.824275, 
 ,54, ,2023-05-10 11:22:04.169393
55, ,2023-05-10 11:22:05.172970, 
 ,55, ,2023-05-10 11:22:05.501774
56, ,2023-05-10 11:22:06.462969, 
 ,56, ,2023-05-10 11:22:06.809268
57, ,2023-05-10 11:22:07.637652, 
 ,57, ,2023-05-10 11:22:07.950459
