dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 14:37:21.334299, 
 ,1, ,2023-05-16 14:37:22.062060
2, ,2023-05-16 14:37:23.053835, 
 ,2, ,2023-05-16 14:37:23.720084
3, ,2023-05-16 14:37:24.650076, 
 ,3, ,2023-05-16 14:37:25.338095
4, ,2023-05-16 14:37:26.412210, 
 ,4, ,2023-05-16 14:37:27.199999
5, ,2023-05-16 14:37:28.049517, 
 ,5, ,2023-05-16 14:37:28.513100
6, ,2023-05-16 14:37:29.624711, 
 ,6, ,2023-05-16 14:37:30.431907
7, ,2023-05-16 14:37:31.222164, 
 ,7, ,2023-05-16 14:37:31.710671
8, ,2023-05-16 14:37:32.920706, 
 ,8, ,2023-05-16 14:37:33.829417
9, ,2023-05-16 14:37:34.694743, 
 ,9, ,2023-05-16 14:37:35.162157
10, ,2023-05-16 14:37:36.406707, 
 ,10, ,2023-05-16 14:37:37.256845
11, ,2023-05-16 14:37:38.005283, 
 ,11, ,2023-05-16 14:37:38.470056
12, ,2023-05-16 14:37:39.642217, 
 ,12, ,2023-05-16 14:37:40.390539
13, ,2023-05-16 14:37:41.301522, 
 ,13, ,2023-05-16 14:37:41.816944
14, ,2023-05-16 14:37:42.900364, 
 ,14, ,2023-05-16 14:37:43.779183
15, ,2023-05-16 14:37:44.678965, 
 ,15, ,2023-05-16 14:37:45.103882
16, ,2023-05-16 14:37:46.181782, 
 ,16, ,2023-05-16 14:37:47.112159
17, ,2023-05-16 14:37:47.922120, 
 ,17, ,2023-05-16 14:37:48.436164
18, ,2023-05-16 14:37:49.589596, 
 ,18, ,2023-05-16 14:37:50.397839
19, ,2023-05-16 14:37:51.214331, 
 ,19, ,2023-05-16 14:37:51.680114
20, ,2023-05-16 14:37:52.691682, 
 ,20, ,2023-05-16 14:37:53.579648
21, ,2023-05-16 14:37:54.600476, 
 ,21, ,2023-05-16 14:37:55.096458
22, ,2023-05-16 14:37:56.490466, 
 ,22, ,2023-05-16 14:37:57.261079
23, ,2023-05-16 14:37:57.882247, 
 ,23, ,2023-05-16 14:37:58.508588
24, ,2023-05-16 14:37:59.731954, 
 ,24, ,2023-05-16 14:38:02.499435
