dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:04:59.968167, 
 ,1, ,2023-05-17 15:05:00.679000
2, ,2023-05-17 15:05:02.942677, 
 ,2, ,2023-05-17 15:05:03.308979
3, ,2023-05-17 15:05:06.694209, 
 ,3, ,2023-05-17 15:05:06.916629
4, ,2023-05-17 15:05:09.260956, 
 ,4, ,2023-05-17 15:05:09.545077
5, ,2023-05-17 15:05:11.964089, 
 ,5, ,2023-05-17 15:05:12.452127
6, ,2023-05-17 15:05:13.652580, 
 ,6, ,2023-05-17 15:05:14.161852
7, ,2023-05-17 15:05:15.869937, 
 ,7, ,2023-05-17 15:05:16.164654
8, ,2023-05-17 15:05:18.123470, 
 ,8, ,2023-05-17 15:05:18.325292
9, ,2023-05-17 15:05:20.224573, 
 ,9, ,2023-05-17 15:05:20.447606
10, ,2023-05-17 15:05:22.557177, 
 ,10, ,2023-05-17 15:05:22.801422
11, ,2023-05-17 15:05:24.331881, 
 ,11, ,2023-05-17 15:05:24.799295
12, ,2023-05-17 15:05:25.470045, 
 ,12, ,2023-05-17 15:05:25.652333
13, ,2023-05-17 15:05:27.321431, 
 ,13, ,2023-05-17 15:05:27.605976
14, ,2023-05-17 15:05:29.642071, 
 ,14, ,2023-05-17 15:05:29.885791
15, ,2023-05-17 15:05:31.800587, 
 ,15, ,2023-05-17 15:05:32.085454
16, ,2023-05-17 15:05:33.766946, 
 ,16, ,2023-05-17 15:05:34.010432
17, ,2023-05-17 15:05:36.351446, 
 ,17, ,2023-05-17 15:05:36.615567
18, ,2023-05-17 15:05:39.470086, 
 ,18, ,2023-05-17 15:05:39.775459
