dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:26:37.858868, 
 ,1, ,2023-05-17 11:26:38.306730
2, ,2023-05-17 11:26:39.469268, 
 ,2, ,2023-05-17 11:26:39.836476
3, ,2023-05-17 11:26:41.180744, 
 ,3, ,2023-05-17 11:26:41.893196
4, ,2023-05-17 11:26:42.990311, 
 ,4, ,2023-05-17 11:26:43.418251
5, ,2023-05-17 11:26:44.357023, 
 ,5, ,2023-05-17 11:26:44.928019
6, ,2023-05-17 11:26:45.888050, 
 ,6, ,2023-05-17 11:26:46.560137
7, ,2023-05-17 11:26:47.702983, 
 ,7, ,2023-05-17 11:26:48.335765
8, ,2023-05-17 11:26:49.395109, 
 ,8, ,2023-05-17 11:26:50.004837
9, ,2023-05-17 11:26:50.875401, 
 ,9, ,2023-05-17 11:26:51.604451
10, ,2023-05-17 11:26:52.434777, 
 ,10, ,2023-05-17 11:26:53.331824
11, ,2023-05-17 11:26:54.271316, 
 ,11, ,2023-05-17 11:26:55.023038
12, ,2023-05-17 11:26:55.920814, 
 ,12, ,2023-05-17 11:26:56.409628
13, ,2023-05-17 11:26:57.538445, 
 ,13, ,2023-05-17 11:26:58.089648
14, ,2023-05-17 11:26:59.138033, 
 ,14, ,2023-05-17 11:26:59.679197
15, ,2023-05-17 11:27:00.940873, 
 ,15, ,2023-05-17 11:27:01.670520
16, ,2023-05-17 11:27:02.652450, 
 ,16, ,2023-05-17 11:27:03.383441
17, ,2023-05-17 11:27:04.360928, 
 ,17, ,2023-05-17 11:27:04.869749
18, ,2023-05-17 11:27:06.186611, 
 ,18, ,2023-05-17 11:27:06.845802
19, ,2023-05-17 11:27:07.851027, 
 ,19, ,2023-05-17 11:27:08.155191
20, ,2023-05-17 11:27:09.411766, 
 ,20, ,2023-05-17 11:27:09.884363
21, ,2023-05-17 11:27:11.180906, 
 ,21, ,2023-05-17 11:27:11.736801
22, ,2023-05-17 11:27:12.630886, 
 ,22, ,2023-05-17 11:27:13.390294
23, ,2023-05-17 11:27:14.261199, 
 ,23, ,2023-05-17 11:27:14.728601
24, ,2023-05-17 11:27:15.721531, 
 ,24, ,2023-05-17 11:27:16.696724
25, ,2023-05-17 11:27:17.476268, 
 ,25, ,2023-05-17 11:27:18.328025
