dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-30 15:07:10.945286, 
 ,1, ,2023-03-30 15:07:14.858112
2, ,2023-03-30 15:07:17.406020, 
 ,2, ,2023-03-30 15:07:21.634992
3, ,2023-03-30 15:07:23.113697, 
 ,3, ,2023-03-30 15:07:24.103789
4, ,2023-03-30 15:07:31.917890, 
 ,4, ,2023-03-30 15:07:32.819856
5, ,2023-03-30 15:07:34.631968, 
 ,5, ,2023-03-30 15:08:06.081467
6, ,2023-03-30 15:08:14.008601, 
 ,6, ,2023-03-30 15:08:48.643749
7, ,2023-03-30 15:08:58.490926, 
 ,7, ,2023-03-30 15:08:59.123714
8, ,2023-03-30 15:09:01.336632, 
 ,8, ,2023-03-30 15:09:04.026479
9, ,2023-03-30 15:09:04.912014, 
 ,9, ,2023-03-30 15:09:06.079018
