raw latency,RSSI,filtered latency,TIMESTAMP,Drop?
3700,-104,7330,29.133057999999437,0
4232,-103,6957,29.407759000001533,1
14166,-94,7388,29.732978000000003,0
4050,-93,7380,30.059564000002865,0
6582,-100,7266,30.38535000000411,0
1890,-104,7010,30.64020000000164,1
11916,-102,7013,30.946241000005102,0
8050,-91,7364,31.26146900000458,0
4062,-93,7043,31.578458000003593,0
5782,-101,6971,31.883333999998285,0
4290,-103,6747,32.147647000005236,1
13956,-96,6997,32.429480999999214,0
5170,-96,7262,32.71679199999926,0
5382,-97,6978,33.000473000000056,0
6012,-102,6977,33.29541600000084,1
2866,-101,6785,33.579632000000856,1
13671,-99,6983,33.863806000001205,0
5519,-90,7244,34.17928300000494,0
10790,-98,7284,34.476266000005126,0
3252,-104,7302,34.76078200000484,0
10262,-100,7180,35.066225000002305,1
10596,-92,7640,35.40131300000212,0
7006,-94,7493,35.734362000002875,0
9400,-99,7705,36.02201000000059,0
1920,-104,7379,36.3059030000004,0
13726,-98,7517,36.63896599999862,1
5850,-92,7726,36.92488299999968,0
7510,-96,7536,37.21956599999976,0
3026,-103,7384,37.56463700000313,0
5610,-101,7152,37.84924300000421,0
14662,-94,7629,38.153088999999454,0
5076,-93,7618,38.4855830000015,0
8582,-102,7695,38.79294300000038,0
2032,-103,7408,39.07864300000074,0
14342,-98,7506,39.360678000004555,1
6930,-92,7828,39.68555400000332,0
7952,-94,7650,39.99278400000185,0
4682,-103,7602,40.30623800000467,0
4770,-102,7255,40.61104999999952,1
13400,-94,7688,40.91545700000279,0
4836,-91,7559,41.22251300000062,0
9966,-98,7692,41.53817600000184,0
2000,-103,7443,41.814485000002605,0
12542,-97,7421,42.16751600000134,1
4640,-88,7733,42.53498699999909,0
7092,-94,7501,42.842647000004945,0
5212,-101,7434,43.14884300000267,0
5662,-101,7135,43.472521000003326,1
10030,-94,7595,43.84938200000033,0
6066,-96,7409,44.142908000001626,0
6972,-101,7420,44.43073200000072,0
1520,-104,7052,44.71606900000188,1
14466,-101,7226,45.02149600000121,0
6914,-93,7526,45.32390200000373,0
7606,-94,7392,45.63123500000074,0
3692,-100,7302,45.946914000000106,0
5070,-101,6970,46.282851000003575,0
10984,-94,7449,46.628990000004706,0
3440,-92,7227,46.904804999998305,0
6386,-100,7142,47.24132600000303,0
2720,-103,6913,47.536096000003454,1
12830,-96,7158,47.891718999999284,0
2882,-90,7054,48.19711400000233,0
8140,-98,7005,48.49169300000358,0
2972,-103,6881,48.77639800000179,0
7410,-101,6749,49.06912100000045,1
14911,-96,7337,49.37541000000056,0
4615,-90,7289,49.6911540000001,0
10455,-100,7452,50.00414499999897,0
2416,-103,7279,50.2909209999998,0
13810,-100,7326,50.61592699999892,1
9761,-92,7867,50.911794999999984,0
9174,-94,7745,51.20602700000018,0
5176,-103,7800,51.50045600000158,0
7182,-102,7516,51.81158900000446,1
15547,-96,8063,52.159169999998994,0
4277,-91,7972,52.46477600000071,0
10734,-100,8020,52.82190999999875,0
3466,-102,7881,53.07588200000464,1
12212,-100,7812,53.4211409999989,0
5360,-92,8059,53.73447899999883,0
8480,-98,7904,54.081184000002395,0
5112,-104,7892,54.38775000000169,1
5456,-100,7544,54.702760000000126,0
13996,-95,8139,54.987527000004775,0
4464,-93,7949,55.29301100000157,0
10070,-101,7994,55.60658300000068,0
2522,-104,7749,55.921894999999495,0
14306,-99,7872,56.255183000001125,1
6121,-89,8121,56.57109700000001,0
10134,-96,8057,56.9267519999994,0
2680,-104,7876,57.19035200000508,0
11215,-100,7723,57.503358000001754,1
9797,-92,8132,57.84101400000509,0
6007,-96,7902,58.153322999998636,0
7866,-102,7937,58.44006400000217,0
2422,-102,7694,58.71449500000017,0
13250,-100,7644,58.99860700000136,0
