dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 11:29:42.319451, 
 ,1, ,2023-05-10 11:29:42.491966
2, ,2023-05-10 11:29:51.374593, 
 ,2, ,2023-05-10 11:29:51.531919
3, ,2023-05-10 11:30:02.966262, 
 ,3, ,2023-05-10 11:30:03.107699
4, ,2023-05-10 11:30:10.691169, 
 ,4, ,2023-05-10 11:30:10.862179
5, ,2023-05-10 11:30:14.696130, 
 ,5, ,2023-05-10 11:30:14.837132
6, ,2023-05-10 11:30:18.550612, 
 ,6, ,2023-05-10 11:30:18.769712
7, ,2023-05-10 11:30:22.435648, 
 ,7, ,2023-05-10 11:30:22.654265
8, ,2023-05-10 11:30:23.769387, 
 ,8, ,2023-05-10 11:30:23.926811
 ,9, ,2023-05-10 11:30:25.359538
9, ,2023-05-10 11:30:25.469759, 
 ,10, ,2023-05-10 11:30:25.577787
