latency,RSSI,filtered latency,TIMESTAMP,Drop?
340,-103,32,0.0,0
327,-100,32,0.4660580000054324,1
352,-92,32,0.8423220000040601,0
344,-103,32,1.2163170000058017,0
266,-101,32,1.5607310000050347,1
354,-94,32,1.9156399999992573,0
354,-100,32,2.2905400000017835,0
267,-103,32,2.6556580000033136,0
300,-94,32,3.063000000001921,1
300,-96,32,3.4281899999987218,0
273,-103,32,3.7801000000035856,0
209,-101,32,4.167689000001701,1
334,-102,32,4.539064000004146,0
303,-103,32,4.885327000003599,0
223,-103,32,5.291246000000683,1
295,-97,32,5.72634200000175,0
286,-103,32,6.140805000002729,0
272,-98,32,6.525599000000511,1
350,-97,32,6.888935000002675,0
338,-102,32,7.264149000002362,0
244,-102,32,7.681651999999303,1
350,-95,32,8.073021000003791,0
325,-102,32,8.449544000002788,0
220,-103,32,8.81412100000307,1
294,-93,32,9.187781000000541,0
266,-101,32,9.6084039999987,0
266,-103,32,9.985719000003883,1
349,-91,32,10.370027000004484,0
349,-101,32,10.756242000003112,0
346,-102,32,11.119998000001942,1
243,-93,32,11.514616000000387,0
241,-100,32,11.909028000001854,0
227,-104,32,12.283465000000433,1
292,-94,32,12.687384000004386,0
299,-101,32,13.100633000001835,0
232,-104,32,13.476317000000563,0
306,-93,32,13.878208000001905,0
303,-98,32,14.26424599999882,0
300,-103,32,14.685629999999946,1
351,-93,32,15.105303000003914,0
350,-101,32,15.486834000003,0
330,-104,32,15.902681999999913,1
348,-94,32,16.330675000004703,0
343,-102,32,16.745209000000614,0
276,-103,32,17.158124000001408,1
305,-91,32,17.589460000002873,0
298,-103,32,18.030452999999397,0
295,-101,32,18.444319000001997,0
350,-96,32,18.847298000000592,0
300,-102,32,19.28309000000445,0
203,-100,32,19.687276000004204,1
325,-95,32,20.08357600000454,0
296,-102,32,20.49885500000528,0
274,-99,32,20.956159000001207,1
349,-95,32,21.330638999999792,0
347,-104,32,21.716277999999875,0
339,-95,32,22.243273000000045,1
342,-101,32,22.762461999998777,0
349,-100,32,23.256787999998778,0
290,-96,32,23.65900700000202,0
305,-104,32,24.07463600000483,0
220,-104,32,24.421823000004224,0
316,-92,32,24.82807000000321,0
