latency,RSSI,attn1,attn2,TIMESTAMP
163,-93,-107374182,9,2023-05-17 17:05:22.925259
119,-89,-107374182,17,2023-05-17 17:05:24.041617
51,-95,-107374182,23,2023-05-17 17:05:24.425443
79,-92,-107374182,19,2023-05-17 17:05:25.105254
68,-83,-107374182,9,2023-05-17 17:05:25.725878
80,-90,-107374182,15,2023-05-17 17:05:26.542160
61,-92,-107374182,21,2023-05-17 17:05:26.899499
127,-96,-107374182,21,2023-05-17 17:05:27.665497
73,-87,-107374182,13,2023-05-17 17:05:28.200667
93,-83,-107374182,9,2023-05-17 17:05:28.960426
38,-91,-107374182,19,2023-05-17 17:05:29.475839
22,-98,-107374182,25,2023-05-17 17:05:30.191948
127,-95,-107374182,19,2023-05-17 17:05:30.512994
89,-82,-107374182,11,2023-05-17 17:05:31.703946
48,-88,-107374182,15,2023-05-17 17:05:32.008442
30,-94,-107374182,23,2023-05-17 17:05:32.553569
220,-96,-107374182,23,2023-05-17 17:05:33.008232
65,-91,-107374182,17,2023-05-17 17:05:33.346485
42,-83,-107374182,9,2023-05-17 17:05:33.935626
26,-85,-107374182,11,2023-05-17 17:05:34.467664
20,-97,-107374182,23,2023-05-17 17:05:35.349271
8,-96,-107374182,23,2023-05-17 17:05:35.812716
124,-91,-107374182,15,2023-05-17 17:05:36.408128
104,-83,-107374182,9,2023-05-17 17:05:36.819354
109,-83,-107374182,11,2023-05-17 17:05:37.262457
63,-94,-107374182,19,2023-05-17 17:05:37.848184
161,-97,-107374182,25,2023-05-17 17:05:38.299642
165,-92,-107374182,19,2023-05-17 17:05:38.864259
158,-84,-107374182,11,2023-05-17 17:05:39.418358
135,-82,-107374182,7,2023-05-17 17:05:39.793061
122,-86,-107374182,13,2023-05-17 17:05:40.153870
100,-90,-107374182,19,2023-05-17 17:05:40.626965
219,-98,-107374182,25,2023-05-17 17:05:41.070273
222,-85,-107374182,11,2023-05-17 17:05:42.230941
199,-80,-107374182,17,2023-05-17 17:05:43.171241
148,-95,-107374182,23,2023-05-17 17:05:43.736139
69,-90,-107374182,15,2023-05-17 17:05:44.625164
50,-85,-107374182,9,2023-05-17 17:05:45.077084
24,-86,-107374182,11,2023-05-17 17:05:45.599335
14,-91,-107374182,17,2023-05-17 17:05:45.979258
213,-95,-107374182,25,2023-05-17 17:05:46.658457
126,-93,-107374182,19,2023-05-17 17:05:47.119546
105,-85,-107374182,13,2023-05-17 17:05:47.543016
110,-81,-107374182,7,2023-05-17 17:05:47.857811
107,-83,-107374182,9,2023-05-17 17:05:48.205454
98,-90,-107374182,17,2023-05-17 17:05:48.714817
83,-93,-107374182,21,2023-05-17 17:05:49.017698
220,-98,-107374182,25,2023-05-17 17:05:49.406217
41,-94,-107374182,19,2023-05-17 17:05:49.870312
226,-87,-107374182,13,2023-05-17 17:05:50.172886
220,-83,-107374182,9,2023-05-17 17:05:50.417872
232,-81,-107374182,7,2023-05-17 17:05:50.680381
251,-82,-107374182,9,2023-05-17 17:05:50.925415
225,-86,-107374182,13,2023-05-17 17:05:51.188228
224,-89,-107374182,17,2023-05-17 17:05:51.459632
213,-95,-107374182,21,2023-05-17 17:05:51.704531
167,-96,-107374182,25,2023-05-17 17:05:51.966496
25,-98,-107374182,23,2023-05-17 17:05:52.229554
182,-94,-107374182,21,2023-05-17 17:05:52.482606
167,-90,-107374182,17,2023-05-17 17:05:52.723090
181,-87,-107374182,13,2023-05-17 17:05:52.967241
182,-84,-107374182,9,2023-05-17 17:05:53.204734
188,-80,-107374182,7,2023-05-17 17:05:53.409141
169,-81,-107374182,9,2023-05-17 17:05:53.606030
169,-85,-107374182,11,2023-05-17 17:05:53.834852
186,-88,-107374182,15,2023-05-17 17:05:54.052373
197,-90,-107374182,19,2023-05-17 17:05:54.279488
191,-93,-107374182,21,2023-05-17 17:05:54.487873
149,-94,-107374182,25,2023-05-17 17:05:54.684678
54,-98,-107374182,25,2023-05-17 17:05:54.885675
180,-97,-107374182,21,2023-05-17 17:05:55.104976
131,-92,-107374182,19,2023-05-17 17:05:55.322579
