dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-18 13:38:30.847657, 
 ,1, ,2023-04-18 13:38:32.529180
2, ,2023-04-18 13:38:35.717920, 
 ,2, ,2023-04-18 13:38:37.972058
3, ,2023-04-18 13:38:41.484475, 
 ,3, ,2023-04-18 13:38:43.381280
4, ,2023-04-18 13:38:46.950445, 
 ,4, ,2023-04-18 13:38:48.626934
5, ,2023-04-18 13:38:52.028086, 
 ,5, ,2023-04-18 13:38:53.956973
6, ,2023-04-18 13:38:57.707938, 
 ,6, ,2023-04-18 13:38:59.756313
7, ,2023-04-18 13:39:02.932193, 
 ,7, ,2023-04-18 13:39:04.913402
8, ,2023-04-18 13:39:08.324994, 
 ,8, ,2023-04-18 13:39:10.308770
9, ,2023-04-18 13:39:13.952881, 
 ,9, ,2023-04-18 13:39:15.879969
10, ,2023-04-18 13:39:17.059345, 
 ,10, ,2023-04-18 13:39:17.243250
