dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 16:14:26.009458, 
 ,1, ,2023-05-16 16:14:26.655768
2, ,2023-05-16 16:14:27.324059, 
 ,2, ,2023-05-16 16:14:28.367984
3, ,2023-05-16 16:14:28.934646, 
 ,3, ,2023-05-16 16:14:29.864935
4, ,2023-05-16 16:14:30.876350, 
 ,4, ,2023-05-16 16:14:31.241055
5, ,2023-05-16 16:14:32.303422, 
 ,5, ,2023-05-16 16:14:33.213812
6, ,2023-05-16 16:14:33.984470, 
 ,6, ,2023-05-16 16:14:34.894815
7, ,2023-05-16 16:14:35.662966, 
 ,7, ,2023-05-16 16:14:36.551590
8, ,2023-05-16 16:14:37.299916, 
 ,8, ,2023-05-16 16:14:37.987455
9, ,2023-05-16 16:14:38.796954, 
 ,9, ,2023-05-16 16:14:39.281802
10, ,2023-05-16 16:14:40.554498, 
 ,10, ,2023-05-16 16:14:41.484513
11, ,2023-05-16 16:14:42.282695, 
 ,11, ,2023-05-16 16:14:43.091107
12, ,2023-05-16 16:14:43.920626, 
 ,12, ,2023-05-16 16:14:44.748805
13, ,2023-05-16 16:14:45.617306, 
 ,13, ,2023-05-16 16:14:46.446071
14, ,2023-05-16 16:14:47.436841, 
 ,14, ,2023-05-16 16:14:47.780140
15, ,2023-05-16 16:14:48.791844, 
 ,15, ,2023-05-16 16:14:49.701404
16, ,2023-05-16 16:14:50.550690, 
 ,16, ,2023-05-16 16:14:51.491610
17, ,2023-05-16 16:14:52.157617, 
 ,17, ,2023-05-16 16:14:53.289700
18, ,2023-05-16 16:14:54.037644, 
 ,18, ,2023-05-16 16:14:54.724688
19, ,2023-05-16 16:14:55.512411, 
 ,19, ,2023-05-16 16:14:56.360788
20, ,2023-05-16 16:14:57.067882, 
 ,20, ,2023-05-16 16:14:58.098069
21, ,2023-05-16 16:14:58.947530, 
 ,21, ,2023-05-16 16:14:59.597594
22, ,2023-05-16 16:15:00.526581, 
 ,22, ,2023-05-16 16:15:01.639853
23, ,2023-05-16 16:15:02.225913, 
 ,23, ,2023-05-16 16:15:03.124792
24, ,2023-05-16 16:15:03.812903, 
 ,24, ,2023-05-16 16:15:04.744697
25, ,2023-05-16 16:15:05.372847, 
 ,25, ,2023-05-16 16:15:06.595031
26, ,2023-05-16 16:15:07.221141, 
 ,26, ,2023-05-16 16:15:08.008564
27, ,2023-05-16 16:15:08.755890, 
 ,27, ,2023-05-16 16:15:09.826291
28, ,2023-05-16 16:15:10.515458, 
 ,28, ,2023-05-16 16:15:11.323130
29, ,2023-05-16 16:15:12.272178, 
 ,29, ,2023-05-16 16:15:13.264891
30, ,2023-05-16 16:15:13.830355, 
 ,30, ,2023-05-16 16:15:14.722684
31, ,2023-05-16 16:15:15.512499, 
 ,31, ,2023-05-16 16:15:16.663076
32, ,2023-05-16 16:15:17.148171, 
 ,32, ,2023-05-16 16:15:18.006671
33, ,2023-05-16 16:15:18.835175, 
 ,33, ,2023-05-16 16:15:19.846969
