dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-30 16:59:15.705289, 
 ,1, ,2023-03-30 16:59:17.139387
2, ,2023-03-30 16:59:18.306924, 
 ,2, ,2023-03-30 16:59:19.853473
3, ,2023-03-30 16:59:21.309475, 
 ,3, ,2023-03-30 16:59:22.829876
4, ,2023-03-30 16:59:24.296480, 
 ,4, ,2023-03-30 16:59:26.017584
5, ,2023-03-30 16:59:27.174853, 
 ,5, ,2023-03-30 16:59:28.471784
6, ,2023-03-30 16:59:30.107634, 
 ,6, ,2023-03-30 16:59:31.358779
7, ,2023-03-30 16:59:32.086997, 
 ,7, ,2023-03-30 16:59:34.409729
8, ,2023-03-30 16:59:36.024352, 
 ,8, ,2023-03-30 16:59:37.796314
9, ,2023-03-30 16:59:39.394242, 
 ,9, ,2023-03-30 16:59:40.863665
10, ,2023-03-30 16:59:41.264391, 
 ,10, ,2023-03-30 16:59:43.033407
