dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 12:26:54.219564, 
 ,1, ,2023-05-17 12:26:54.421620
2, ,2023-05-17 12:26:55.790492, 
 ,2, ,2023-05-17 12:26:56.115114
3, ,2023-05-17 12:27:00.756915, 
 ,3, ,2023-05-17 12:27:00.959046
4, ,2023-05-17 12:27:03.968441, 
 ,4, ,2023-05-17 12:27:04.271893
5, ,2023-05-17 12:27:05.755156, 
 ,5, ,2023-05-17 12:27:06.039245
6, ,2023-05-17 12:27:08.925193, 
 ,6, ,2023-05-17 12:27:09.250295
7, ,2023-05-17 12:27:10.695016, 
 ,7, ,2023-05-17 12:27:11.039203
8, ,2023-05-17 12:27:14.190995, 
 ,8, ,2023-05-17 12:27:14.536609
9, ,2023-05-17 12:27:15.692946, 
 ,9, ,2023-05-17 12:27:15.935562
10, ,2023-05-17 12:27:18.996193, 
 ,10, ,2023-05-17 12:27:19.199117
11, ,2023-05-17 12:27:22.148259, 
 ,11, ,2023-05-17 12:27:22.412774
12, ,2023-05-17 12:27:25.639784, 
 ,12, ,2023-05-17 12:27:25.883315
13, ,2023-05-17 12:27:27.325338, 
 ,13, ,2023-05-17 12:27:27.588493
14, ,2023-05-17 12:27:29.010051, 
 ,14, ,2023-05-17 12:27:29.234528
15, ,2023-05-17 12:27:30.676755, 
 ,15, ,2023-05-17 12:27:30.862355
16, ,2023-05-17 12:27:35.590385, 
 ,16, ,2023-05-17 12:27:35.813693
