dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-04 10:35:59.843852, 
 ,1, ,2023-05-04 10:36:02.009019
2, ,2023-05-04 10:36:06.177758, 
 ,2, ,2023-05-04 10:36:08.119727
3, ,2023-05-04 10:36:12.399916, 
 ,3, ,2023-05-04 10:36:14.648559
4, ,2023-05-04 10:36:18.910999, 
 ,4, ,2023-05-04 10:36:20.734054
5, ,2023-05-04 10:36:25.080743, 
 ,5, ,2023-05-04 10:36:27.135713
6, ,2023-05-04 10:36:31.400210, 
 ,6, ,2023-05-04 10:36:33.272353
7, ,2023-05-04 10:36:37.606449, 
 ,7, ,2023-05-04 10:36:39.732449
8, ,2023-05-04 10:36:44.108389, 
 ,8, ,2023-05-04 10:36:45.988991
9, ,2023-05-04 10:36:50.291828, 
 ,9, ,2023-05-04 10:36:52.259273
10, ,2023-05-04 10:36:56.635085, 
 ,10, ,2023-05-04 10:36:58.520662
11, ,2023-05-04 10:37:02.839815, 
 ,11, ,2023-05-04 10:37:04.690819
12, ,2023-05-04 10:37:09.106671, 
 ,12, ,2023-05-04 10:37:11.348931
13, ,2023-05-04 10:37:15.643583, 
 ,13, ,2023-05-04 10:37:17.588040
14, ,2023-05-04 10:37:21.780066, 
 ,14, ,2023-05-04 10:37:23.710071
