dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 14:31:51.076370, 
 ,1, ,2023-05-16 14:31:51.761647
2, ,2023-05-16 14:31:52.523414, 
 ,2, ,2023-05-16 14:31:53.292677
3, ,2023-05-16 14:31:54.341996, 
 ,3, ,2023-05-16 14:31:54.793781
4, ,2023-05-16 14:31:55.775950, 
 ,4, ,2023-05-16 14:31:56.627883
5, ,2023-05-16 14:31:57.617966, 
 ,5, ,2023-05-16 14:31:58.152400
6, ,2023-05-16 14:31:59.222481, 
 ,6, ,2023-05-16 14:32:00.075797
7, ,2023-05-16 14:32:00.902310, 
 ,7, ,2023-05-16 14:32:01.375619
8, ,2023-05-16 14:32:02.461351, 
 ,8, ,2023-05-16 14:32:03.393357
9, ,2023-05-16 14:32:04.008795, 
 ,9, ,2023-05-16 14:32:04.778699
10, ,2023-05-16 14:32:06.117497, 
 ,10, ,2023-05-16 14:32:06.541656
11, ,2023-05-16 14:32:07.543631, 
 ,11, ,2023-05-16 14:32:08.454510
