latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-104,1,-107374182,45,2023-04-27 11:16:28.555522
1,-104,1,-107374182,48,2023-04-27 11:16:28.850588
1,-104,1,-107374182,51,2023-04-27 11:16:29.022438
1,-104,1,-107374182,54,2023-04-27 11:16:29.261669
1,-104,1,-107374182,54,2023-04-27 11:16:29.482427
1,-104,1,-107374182,54,2023-04-27 11:16:29.766702
1,-104,1,-107374182,51,2023-04-27 11:16:30.018097
1,-104,1,-107374182,51,2023-04-27 11:16:30.197644
1,-104,1,-107374182,48,2023-04-27 11:16:30.436297
1,-104,1,-107374182,45,2023-04-27 11:16:30.729939
1,-104,1,-107374182,45,2023-04-27 11:16:30.983844
1,-102,1,-107374182,42,2023-04-27 11:16:31.207791
1,-102,1,-107374182,39,2023-04-27 11:16:31.489123
1,-101,1,-107374182,36,2023-04-27 11:16:31.722956
1,-100,1,-107374182,36,2023-04-27 11:16:31.941290
1,-96,1,-107374182,33,2023-04-27 11:16:32.173473
1,-96,1,-107374182,30,2023-04-27 11:16:32.416043
1,-93,1,-107374182,30,2023-04-27 11:16:32.644578
1,-90,1,-107374182,27,2023-04-27 11:16:32.853125
1,-91,1,-107374182,27,2023-04-27 11:16:33.061470
1,-89,1,-107374182,24,2023-04-27 11:16:33.282028
1,-88,1,-107374182,24,2023-04-27 11:16:33.537585
1,-87,1,-107374182,24,2023-04-27 11:16:33.763993
1,-91,1,-107374182,27,2023-04-27 11:16:33.960187
1,-91,1,-107374182,30,2023-04-27 11:16:34.181701
1,-93,1,-107374182,30,2023-04-27 11:16:34.387042
1,-96,1,-107374182,33,2023-04-27 11:16:34.599242
1,-96,1,-107374182,33,2023-04-27 11:16:34.806976
1,-97,1,-107374182,36,2023-04-27 11:16:35.002039
1,-100,1,-107374182,39,2023-04-27 11:16:35.203805
1,-101,1,-107374182,39,2023-04-27 11:16:35.404516
1,-101,1,-107374182,42,2023-04-27 11:16:35.649107
1,-104,1,-107374182,42,2023-04-27 11:16:35.827212
1,-104,1,-107374182,45,2023-04-27 11:16:36.052761
1,-103,1,-107374182,48,2023-04-27 11:16:36.284684
1,-103,1,-107374182,48,2023-04-27 11:16:36.547856
1,-103,1,-107374182,51,2023-04-27 11:16:36.768885
1,-103,1,-107374182,54,2023-04-27 11:16:37.011770
1,-103,1,-107374182,54,2023-04-27 11:16:37.220939
1,-103,1,-107374182,54,2023-04-27 11:16:37.492828
1,-103,1,-107374182,51,2023-04-27 11:16:37.729063
1,-103,1,-107374182,51,2023-04-27 11:16:37.936362
1,-103,1,-107374182,48,2023-04-27 11:16:38.176170
1,-103,1,-107374182,45,2023-04-27 11:16:38.357971
1,-103,1,-107374182,45,2023-04-27 11:16:38.554805
1,-103,1,-107374182,42,2023-04-27 11:16:38.763967
1,-103,1,-107374182,42,2023-04-27 11:16:38.968294
1,-103,1,-107374182,39,2023-04-27 11:16:39.180430
1,-100,1,-107374182,39,2023-04-27 11:16:39.371456
1,-99,1,-107374182,36,2023-04-27 11:16:39.571717
1,-98,1,-107374182,33,2023-04-27 11:16:39.793791
1,-96,1,-107374182,33,2023-04-27 11:16:40.027549
1,-93,1,-107374182,30,2023-04-27 11:16:40.235617
1,-93,1,-107374182,27,2023-04-27 11:16:40.457040
1,-90,1,-107374182,27,2023-04-27 11:16:40.662316
1,-88,1,-107374182,24,2023-04-27 11:16:40.878663
1,-88,1,-107374182,24,2023-04-27 11:16:41.155617
1,-88,1,-107374182,24,2023-04-27 11:16:41.394960
1,-91,1,-107374182,27,2023-04-27 11:16:41.594230
1,-91,1,-107374182,27,2023-04-27 11:16:41.786161
1,-94,1,-107374182,30,2023-04-27 11:16:41.992405
1,-93,1,-107374182,33,2023-04-27 11:16:42.212265
1,-95,1,-107374182,33,2023-04-27 11:16:42.461671
1,-99,1,-107374182,36,2023-04-27 11:16:42.711959
1,-102,1,-107374182,39,2023-04-27 11:16:42.923609
1,-101,1,-107374182,39,2023-04-27 11:16:43.173798
1,-104,1,-107374182,42,2023-04-27 11:16:43.388893
1,-103,1,-107374182,45,2023-04-27 11:16:43.592004
1,-102,1,-107374182,45,2023-04-27 11:16:43.803679
1,-102,1,-107374182,48,2023-04-27 11:16:44.041230
1,-102,1,-107374182,48,2023-04-27 11:16:44.268186
1,-102,1,-107374182,51,2023-04-27 11:16:44.482741
1,-102,1,-107374182,54,2023-04-27 11:16:44.671631
1,-102,1,-107374182,54,2023-04-27 11:16:44.906763
1,-102,1,-107374182,54,2023-04-27 11:16:45.138029
1,-102,1,-107374182,51,2023-04-27 11:16:45.409543
1,-102,1,-107374182,51,2023-04-27 11:16:45.612794
