dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:53:22.760641, 
 ,1, ,2023-05-17 14:53:23.125125
2, ,2023-05-17 14:53:23.549529, 
 ,2, ,2023-05-17 14:53:23.874377
3, ,2023-05-17 14:53:25.212143, 
 ,3, ,2023-05-17 14:53:25.981567
4, ,2023-05-17 14:53:27.400347, 
 ,4, ,2023-05-17 14:53:28.514370
5, ,2023-05-17 14:53:29.527975, 
 ,5, ,2023-05-17 14:53:30.642094
6, ,2023-05-17 14:53:31.736166, 
 ,6, ,2023-05-17 14:53:32.849668
7, ,2023-05-17 14:53:33.760387, 
 ,7, ,2023-05-17 14:53:34.893582
8, ,2023-05-17 14:53:36.180301, 
 ,8, ,2023-05-17 14:53:37.356229
9, ,2023-05-17 14:53:38.407752, 
 ,9, ,2023-05-17 14:53:39.358856
10, ,2023-05-17 14:53:40.492961, 
 ,10, ,2023-05-17 14:53:41.626641
11, ,2023-05-17 14:53:43.043070, 
 ,11, ,2023-05-17 14:53:44.075809
12, ,2023-05-17 14:53:44.883596, 
 ,12, ,2023-05-17 14:53:45.855391
13, ,2023-05-17 14:53:46.866131, 
 ,13, ,2023-05-17 14:53:47.958451
14, ,2023-05-17 14:53:49.074151, 
 ,14, ,2023-05-17 14:53:50.308194
15, ,2023-05-17 14:53:51.250213, 
 ,15, ,2023-05-17 14:53:52.039514
16, ,2023-05-17 14:53:53.539581, 
 ,16, ,2023-05-17 14:53:54.874741
17, ,2023-05-17 14:53:55.967135, 
 ,17, ,2023-05-17 14:53:56.895882
18, ,2023-05-17 14:53:58.209904, 
 ,18, ,2023-05-17 14:53:59.200984
19, ,2023-05-17 14:54:00.233491, 
 ,19, ,2023-05-17 14:54:01.245240
20, ,2023-05-17 14:54:02.661052, 
 ,20, ,2023-05-17 14:54:03.955499
21, ,2023-05-17 14:54:05.300627, 
 ,21, ,2023-05-17 14:54:06.293466
22, ,2023-05-17 14:54:07.194886, 
 ,22, ,2023-05-17 14:54:08.085500
23, ,2023-05-17 14:54:09.440908, 
 ,23, ,2023-05-17 14:54:10.413475
24, ,2023-05-17 14:54:11.407895, 
 ,24, ,2023-05-17 14:54:12.477179
