latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-98,1,-107374182,36,2023-04-26 15:16:58.867709
1,-103,1,-107374182,42,2023-04-26 15:16:59.212247
1,-103,1,-107374182,42,2023-04-26 15:16:59.379291
1,-105,1,-107374182,45,2023-04-26 15:16:59.606083
1,-105,1,-107374182,45,2023-04-26 15:16:59.823362
1,-103,1,-107374182,48,2023-04-26 15:17:00.004921
1,-103,1,-107374182,48,2023-04-26 15:17:00.213591
1,-103,1,-107374182,51,2023-04-26 15:17:00.442531
1,-103,1,-107374182,54,2023-04-26 15:17:00.667342
1,-103,1,-107374182,54,2023-04-26 15:17:00.875369
1,-103,1,-107374182,54,2023-04-26 15:17:01.226866
1,-103,1,-107374182,51,2023-04-26 15:17:01.481934
1,-103,1,-107374182,48,2023-04-26 15:17:01.701213
1,-103,1,-107374182,48,2023-04-26 15:17:01.894984
1,-103,1,-107374182,45,2023-04-26 15:17:02.126067
1,-104,1,-107374182,45,2023-04-26 15:17:02.324963
1,-103,1,-107374182,42,2023-04-26 15:17:02.556413
1,-101,1,-107374182,39,2023-04-26 15:17:02.808446
1,-102,1,-107374182,39,2023-04-26 15:17:03.028685
1,-102,1,-107374182,36,2023-04-26 15:17:03.340093
1,-97,1,-107374182,33,2023-04-26 15:17:03.579269
1,-94,1,-107374182,30,2023-04-26 15:17:03.850059
1,-95,1,-107374182,30,2023-04-26 15:17:04.074934
1,-91,1,-107374182,27,2023-04-26 15:17:04.363325
1,-89,1,-107374182,24,2023-04-26 15:17:04.578475
1,-88,1,-107374182,24,2023-04-26 15:17:04.776904
1,-89,1,-107374182,24,2023-04-26 15:17:05.006336
1,-91,1,-107374182,27,2023-04-26 15:17:05.189971
1,-92,1,-107374182,27,2023-04-26 15:17:05.392593
1,-93,1,-107374182,30,2023-04-26 15:17:05.588078
1,-94,1,-107374182,30,2023-04-26 15:17:05.813837
1,-96,1,-107374182,33,2023-04-26 15:17:06.058332
1,-100,1,-107374182,36,2023-04-26 15:17:06.278229
1,-101,1,-107374182,36,2023-04-26 15:17:06.488794
1,-102,1,-107374182,39,2023-04-26 15:17:06.699090
1,-101,1,-107374182,39,2023-04-26 15:17:06.924212
1,-101,1,-107374182,42,2023-04-26 15:17:07.164547
1,-103,1,-107374182,45,2023-04-26 15:17:07.383674
1,-103,1,-107374182,45,2023-04-26 15:17:07.614827
1,-103,1,-107374182,48,2023-04-26 15:17:07.864533
1,-103,1,-107374182,51,2023-04-26 15:17:08.160035
1,-103,1,-107374182,54,2023-04-26 15:17:08.355245
1,-103,1,-107374182,54,2023-04-26 15:17:08.597074
1,-103,1,-107374182,54,2023-04-26 15:17:08.779946
1,-103,1,-107374182,54,2023-04-26 15:17:08.986303
1,-103,1,-107374182,51,2023-04-26 15:17:09.272551
1,-103,1,-107374182,48,2023-04-26 15:17:09.460799
1,-103,1,-107374182,48,2023-04-26 15:17:09.696049
1,-103,1,-107374182,45,2023-04-26 15:17:09.903376
1,-103,1,-107374182,42,2023-04-26 15:17:10.110884
1,-102,1,-107374182,42,2023-04-26 15:17:10.318152
1,-102,1,-107374182,39,2023-04-26 15:17:10.670555
1,-99,1,-107374182,36,2023-04-26 15:17:10.852458
1,-100,1,-107374182,36,2023-04-26 15:17:11.067286
1,-96,1,-107374182,33,2023-04-26 15:17:11.303982
1,-94,1,-107374182,30,2023-04-26 15:17:11.521250
1,-93,1,-107374182,27,2023-04-26 15:17:11.851163
1,-90,1,-107374182,27,2023-04-26 15:17:12.060612
1,-87,1,-107374182,24,2023-04-26 15:17:12.255775
1,-88,1,-107374182,24,2023-04-26 15:17:12.505756
1,-87,1,-107374182,24,2023-04-26 15:17:12.724880
1,-90,1,-107374182,27,2023-04-26 15:17:12.906146
1,-90,1,-107374182,27,2023-04-26 15:17:13.121611
1,-94,1,-107374182,30,2023-04-26 15:17:13.326256
1,-93,1,-107374182,30,2023-04-26 15:17:13.562842
1,-96,1,-107374182,33,2023-04-26 15:17:13.789346
1,-98,1,-107374182,36,2023-04-26 15:17:14.030830
1,-99,1,-107374182,36,2023-04-26 15:17:14.249184
1,-103,1,-107374182,39,2023-04-26 15:17:14.460101
1,-102,1,-107374182,42,2023-04-26 15:17:14.654355
1,-103,1,-107374182,42,2023-04-26 15:17:14.866725
1,-102,1,-107374182,45,2023-04-26 15:17:15.080601
1,-102,1,-107374182,45,2023-04-26 15:17:15.296985
1,-102,1,-107374182,48,2023-04-26 15:17:15.545310
1,-102,1,-107374182,51,2023-04-26 15:17:15.841809
1,-102,1,-107374182,54,2023-04-26 15:17:16.126092
1,-102,1,-107374182,54,2023-04-26 15:17:16.330194
1,-102,1,-107374182,54,2023-04-26 15:17:16.556742
1,-102,1,-107374182,51,2023-04-26 15:17:16.765394
1,-102,1,-107374182,51,2023-04-26 15:17:16.998610
1,-102,1,-107374182,48,2023-04-26 15:17:17.227006
1,-103,1,-107374182,45,2023-04-26 15:17:17.457493
1,-104,1,-107374182,45,2023-04-26 15:17:17.645938
1,-104,1,-107374182,42,2023-04-26 15:17:17.850793
1,-102,1,-107374182,42,2023-04-26 15:17:18.089325
1,-101,1,-107374182,39,2023-04-26 15:17:18.372374
1,-101,1,-107374182,36,2023-04-26 15:17:18.627342
1,-99,1,-107374182,33,2023-04-26 15:17:18.882112
1,-97,1,-107374182,33,2023-04-26 15:17:19.082486
1,-94,1,-107374182,30,2023-04-26 15:17:19.295182
1,-93,1,-107374182,27,2023-04-26 15:17:19.579158
1,-90,1,-107374182,27,2023-04-26 15:17:19.787790
1,-88,1,-107374182,24,2023-04-26 15:17:20.001958
1,-88,1,-107374182,24,2023-04-26 15:17:20.289256
1,-88,1,-107374182,24,2023-04-26 15:17:20.500396
1,-90,1,-107374182,27,2023-04-26 15:17:20.679807
1,-90,1,-107374182,27,2023-04-26 15:17:20.889493
1,-94,1,-107374182,30,2023-04-26 15:17:21.104586
1,-96,1,-107374182,33,2023-04-26 15:17:21.384407
1,-96,1,-107374182,33,2023-04-26 15:17:21.635442
1,-99,1,-107374182,36,2023-04-26 15:17:21.950776
1,-101,1,-107374182,39,2023-04-26 15:17:22.218987
1,-105,1,-107374182,42,2023-04-26 15:17:22.430045
1,-105,1,-107374182,45,2023-04-26 15:17:22.713526
1,-105,1,-107374182,45,2023-04-26 15:17:22.894105
1,-105,1,-107374182,48,2023-04-26 15:17:23.099969
1,-105,1,-107374182,48,2023-04-26 15:17:23.337505
1,-104,1,-107374182,51,2023-04-26 15:17:23.533351
1,-104,1,-107374182,54,2023-04-26 15:17:23.771842
1,-104,1,-107374182,54,2023-04-26 15:17:24.002361
1,-104,1,-107374182,54,2023-04-26 15:17:24.255799
1,-104,1,-107374182,51,2023-04-26 15:17:24.461162
1,-104,1,-107374182,51,2023-04-26 15:17:24.681525
1,-104,1,-107374182,48,2023-04-26 15:17:24.922893
1,-104,1,-107374182,48,2023-04-26 15:17:25.142057
1,-104,1,-107374182,45,2023-04-26 15:17:25.358412
1,-103,1,-107374182,42,2023-04-26 15:17:25.552491
1,-105,1,-107374182,42,2023-04-26 15:17:25.788650
1,-101,1,-107374182,39,2023-04-26 15:17:26.015937
1,-100,1,-107374182,36,2023-04-26 15:17:26.236898
1,-100,1,-107374182,36,2023-04-26 15:17:26.448771
1,-96,1,-107374182,33,2023-04-26 15:17:26.686198
1,-95,1,-107374182,30,2023-04-26 15:17:26.995392
1,-93,1,-107374182,30,2023-04-26 15:17:27.205015
1,-92,1,-107374182,27,2023-04-26 15:17:27.431617
1,-89,1,-107374182,24,2023-04-26 15:17:27.681556
1,-88,1,-107374182,24,2023-04-26 15:17:27.886895
1,-88,1,-107374182,24,2023-04-26 15:17:28.087177
1,-90,1,-107374182,27,2023-04-26 15:17:28.297257
1,-91,1,-107374182,27,2023-04-26 15:17:28.501375
1,-93,1,-107374182,30,2023-04-26 15:17:28.704001
1,-94,1,-107374182,30,2023-04-26 15:17:28.937679
1,-97,1,-107374182,33,2023-04-26 15:17:29.184356
1,-98,1,-107374182,36,2023-04-26 15:17:29.450324
1,-99,1,-107374182,36,2023-04-26 15:17:29.656513
1,-102,1,-107374182,39,2023-04-26 15:17:29.890071
1,-102,1,-107374182,42,2023-04-26 15:17:30.152299
1,-103,1,-107374182,45,2023-04-26 15:17:30.471655
1,-104,1,-107374182,45,2023-04-26 15:17:30.715356
1,-104,1,-107374182,48,2023-04-26 15:17:30.968726
1,-104,1,-107374182,51,2023-04-26 15:17:31.228039
1,-104,1,-107374182,51,2023-04-26 15:17:31.434551
1,-104,1,-107374182,54,2023-04-26 15:17:31.667999
1,-105,1,-107374182,54,2023-04-26 15:17:31.869413
1,-105,1,-107374182,54,2023-04-26 15:17:32.119368
1,-105,1,-107374182,51,2023-04-26 15:17:32.339331
1,-105,1,-107374182,48,2023-04-26 15:17:32.573688
1,-104,1,-107374182,48,2023-04-26 15:17:32.798820
1,-104,1,-107374182,45,2023-04-26 15:17:33.064942
1,-103,1,-107374182,42,2023-04-26 15:17:33.280442
1,-102,1,-107374182,42,2023-04-26 15:17:33.509844
1,-102,1,-107374182,39,2023-04-26 15:17:33.722276
1,-100,1,-107374182,36,2023-04-26 15:17:33.960338
