latency,RSSI,filtered latency,TIMESTAMP,Drop?
476,-86,1182,0.0,0
472,-90,1052,0.28380299999844283,0
475,-92,994,0.5274609999978566,0
474,-93,938,0.7714489999998477,0
472,-95,885,1.0212029999966035,0
473,-97,836,1.269295999998576,0
468,-97,789,1.5307929999980843,0
460,-98,746,1.7799729999969713,0
438,-100,709,2.0256139999983134,0
459,-99,678,2.2706749999997555,0
388,-102,654,2.5336650000026566,0
380,-102,729,2.8030149999976857,0
380,-102,1412,3.0475399999995716,0
380,-102,2598,3.2848490000033053,1
380,-103,2909,3.5140170000013313,1
380,-103,2756,3.7572520000030636,1
380,-103,2594,4.001498999998148,1
380,-103,2441,4.242772999998124,1
380,-103,2298,4.490900999997393,1
380,-103,2163,4.735137000003306,1
380,-103,2035,4.987704999999551,1
380,-103,1916,5.251853000001574,1
380,-103,1767,5.530356000002939,1
380,-103,1663,5.783367999996699,1
380,-103,1534,6.048992000003636,1
380,-103,1444,6.347078999999212,1
380,-103,1332,6.619302999999491,1
380,-104,1253,6.9007239999991725,1
380,-103,1156,7.182004000002053,1
380,-102,1066,7.46218499999668,1
160,-100,1327,7.7508749999979045,1
248,-100,1765,8.027196000002732,1
391,-97,2284,8.300277000002097,0
392,-97,2868,8.55268100000103,0
391,-98,2767,8.834907999997085,0
388,-98,2610,9.117252000003646,0
391,-96,2416,9.411166999998386,0
390,-93,2234,9.683488000002399,0
390,-90,2105,9.956042999998317,0
390,-89,1945,10.249508000000787,0
390,-87,1797,10.550804999998945,0
390,-86,1661,10.836711000003561,0
389,-85,1566,11.131415999996534,0
385,-84,1448,11.403701000002911,0
388,-83,1339,11.699605000001611,0
388,-82,1263,11.9742350000015,0
385,-84,1168,12.256946000001335,0
388,-84,1102,12.531344000002719,0
381,-87,1020,12.797872000002826,0
386,-89,962,13.0683130000034,0
387,-89,891,13.364491000000271,0
385,-91,841,13.635649000003468,0
382,-93,780,13.918592000001809,0
377,-94,723,14.198861999997462,0
384,-94,685,14.481446999998298,0
383,-96,638,14.753685000003316,0
374,-98,604,15.034414000001561,0
370,-99,562,15.32069500000216,0
375,-102,534,15.59464399999706,0
242,-102,643,15.873785000003409,0
193,-103,1157,16.151590000001306,0
1,-103,2100,16.43521000000328,1
1,-104,2222,16.73732900000323,1
1,-105,2091,17.008358999999473,1
1,-105,1929,17.27294599999732,1
1,-105,1816,17.533714999997756,1
1,-105,1709,17.795728999997664,1
1,-105,1576,18.070818000000145,1
1,-105,1483,18.325408999997308,1
1,-105,1396,18.598171999998158,1
1,-105,1288,18.849809999999707,1
1,-105,1212,19.13273499999923,1
1,-105,1118,19.398896999999124,1
1,-105,1052,19.655298999998195,1
1,-103,990,19.919592999998713,1
1,-103,913,20.2155219999986,1
1,-103,842,20.500097999996797,1
220,-102,881,20.757895000002463,1
212,-102,1084,21.036011999996845,1
89,-101,1255,21.319109000003664,1
282,-99,1482,21.5991589999976,0
346,-96,2353,21.899938000002294,0
351,-96,2760,22.180756000001566,0
350,-94,2550,22.466685999999754,0
352,-93,2355,22.78146299999935,0
350,-92,2219,23.052632999999332,0
350,-89,2050,23.332986000001256,0
351,-87,1894,23.600350000000617,0
351,-86,1786,23.85801199999696,0
351,-86,1650,24.148496000001614,0
351,-82,1556,24.419380999999703,0
348,-82,1438,24.69640000000072,0
350,-80,1356,24.950041999996756,0
349,-79,1254,25.259070000000065,0
349,-82,1160,25.523259000001417,0
348,-82,1094,25.795399000002362,0
348,-84,1032,26.046469000000798,0
348,-86,956,26.311362000000372,0
348,-88,902,26.566743000003044,0
348,-89,836,26.865490999996837,0
345,-90,789,27.122097999999824,0
345,-91,731,27.393150000003516,0
346,-93,691,27.66140599999926,0
343,-95,641,27.966972000001988,0
345,-97,606,28.23423300000286,0
345,-97,562,28.49852799999644,0
337,-98,534,28.784590000002936,0
296,-99,503,29.06898199999705,0
248,-102,538,29.35396800000308,0
160,-105,1234,29.603453000003356,0
160,-103,1864,29.887476000003517,1
160,-105,1928,30.174425999997766,1
160,-105,1778,30.447641999999178,1
160,-105,1674,30.71555200000148,1
160,-105,1544,31.00777299999754,1
160,-105,1453,31.270848000000115,1
160,-105,1368,31.53158799999801,1
160,-105,1261,31.7995230000015,1
160,-105,1187,32.05631200000062,1
160,-105,1095,32.334939000000304,1
160,-105,1031,32.584663000001456,1
160,-105,970,32.85141200000362,1
160,-105,895,33.12651599999663,1
160,-105,842,33.39718800000264,1
160,-105,777,33.664849000000686,1
220,-102,813,33.931477999998606,1
220,-100,1149,34.187544000000344,1
268,-99,1607,34.45383199999924,1
487,-98,2941,34.76385499999742,0
