latency,RSSI,filtered latency,TIMESTAMP,Drop?
223,-103,2331,0.0,1
223,-102,2393,0.25927600000431994,1
223,-102,2299,0.47331600000325125,1
223,-102,2163,0.6832300000023679,1
223,-102,2036,0.9144060000035097,1
223,-102,1916,1.1386270000002696,1
223,-102,1804,1.367286000000604,1
223,-102,1698,1.5897120000008726,1
223,-102,1630,1.8032670000029611,1
223,-102,1535,2.0737990000052378,1
223,-102,1444,2.299388999999792,1
223,-102,1359,2.5282609999994747,1
220,-101,1456,2.7592920000024606,1
380,-97,2012,2.98082300000533,1
373,-98,3151,3.214199000001827,0
377,-95,3680,3.446048999998311,0
381,-93,3598,3.677335000000312,0
374,-91,3389,3.8972370000046794,0
380,-89,3192,4.127866000002541,0
381,-88,3007,4.3637759999983246,0
379,-85,2833,4.602711999999883,0
379,-84,2669,4.840956000000006,0
380,-84,2514,5.112378999998327,0
381,-84,2369,5.3646090000038384,0
378,-83,2232,5.6033840000018245,0
379,-84,2104,5.853900000001886,0
375,-84,1982,6.096206000001985,0
378,-88,1868,6.360549000004539,0
378,-92,1727,6.638251000003947,0
375,-92,1628,6.893957000000228,0
377,-94,1535,7.136127000005217,0
377,-95,1447,7.378329999999551,0
377,-98,1365,7.642433000000892,0
353,-100,1288,7.906558000002406,0
349,-101,1208,8.170562999999675,0
255,-101,1303,8.403395000001183,0
255,-104,2012,8.665296999999555,0
255,-104,2662,8.91295700000046,1
255,-105,2613,9.205375000005006,1
255,-105,2460,9.478909000004933,1
255,-105,2315,9.720424999999523,1
255,-105,2179,9.988099000001966,1
255,-105,2010,10.251085000003513,1
255,-105,1891,10.484304000005068,1
255,-105,1780,10.725221000000602,1
255,-104,1675,11.003471000003628,1
255,-104,1577,11.240734999999404,1
255,-104,1484,11.475633000001835,1
160,-101,1520,11.713399000000209,1
109,-99,1644,11.986444000001939,1
306,-95,2095,12.23129400000471,0
304,-92,2619,12.49596400000155,0
307,-90,2730,12.755406000003859,0
305,-89,2574,13.028994000000239,0
303,-88,2427,13.287907000005362,0
302,-88,2288,13.543025999999372,0
305,-85,2157,13.78453100000479,0
305,-82,2033,14.033329999998386,0
305,-80,1880,14.291097000001173,0
304,-84,1773,14.539850000001024,0
304,-85,1672,14.80648900000233,0
302,-88,1546,15.074257000000216,0
301,-92,1457,15.333515999998781,0
305,-90,1375,15.58030900000449,0
303,-94,1298,15.824069000002055,0
303,-93,1225,16.100893000002543,0
304,-98,1133,16.360011000004306,0
278,-99,1071,16.606742000003578,0
