dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 15:20:34.543678, 
 ,1, ,2023-05-10 15:20:36.878616
2, ,2023-05-10 15:20:40.462527, 
 ,2, ,2023-05-10 15:20:42.727355
3, ,2023-05-10 15:20:46.508970, 
 ,3, ,2023-05-10 15:20:49.084747
4, ,2023-05-10 15:20:52.511217, 
 ,4, ,2023-05-10 15:20:54.696710
5, ,2023-05-10 15:20:58.405846, 
 ,5, ,2023-05-10 15:21:00.857573
6, ,2023-05-10 15:21:04.524958, 
 ,6, ,2023-05-10 15:21:06.819647
7, ,2023-05-10 15:21:10.412974, 
 ,7, ,2023-05-10 15:21:12.754894
8, ,2023-05-10 15:21:16.490617, 
 ,8, ,2023-05-10 15:21:18.741596
9, ,2023-05-10 15:21:22.176470, 
 ,9, ,2023-05-10 15:21:24.772946
10, ,2023-05-10 15:21:28.524407, 
 ,10, ,2023-05-10 15:21:30.942703
11, ,2023-05-10 15:21:34.530607, 
 ,11, ,2023-05-10 15:21:36.840734
12, ,2023-05-10 15:21:40.424809, 
 ,12, ,2023-05-10 15:21:42.822127
13, ,2023-05-10 15:21:46.468342, 
 ,13, ,2023-05-10 15:21:48.837898
14, ,2023-05-10 15:21:52.456788, 
 ,14, ,2023-05-10 15:21:54.862771
