latency,RSSI,TIMESTAMP,Drop?
202,-89,0.0,0
191,-101,0.24536100000113947,0
142,-104,0.42532200000277953,0
142,-100,0.6274290000001201,0
139,-97,0.8298520000025746,0
231,-93,1.0525459999989835,0
246,-89,1.2749899999980698,0
245,-92,1.4753960000016377,0
233,-97,1.6798780000026454,0
206,-99,1.8822849999996834,0
167,-102,2.085215999999491,0
31,-100,2.278005000000121,1
169,-94,2.501828000000387,1
298,-96,2.7035790000009,0
298,-88,2.8855750000002445,0
297,-88,3.088973999998416,0
293,-94,3.311451000001398,0
269,-98,3.5146030000032624,0
188,-102,3.717937000001257,0
188,-99,3.920465000002878,0
193,-96,4.123070000001462,1
300,-92,4.325647999998182,0
300,-88,4.528965999998036,0
298,-86,4.710903999999573,0
300,-93,4.892780000001949,0
280,-97,5.095622000000731,0
275,-101,5.277968000002147,0
194,-102,5.4807960000034655,0
220,-96,5.683116000000155,1
238,-93,5.885609000004479,1
291,-88,6.107711000004201,0
304,-88,6.310214000004635,0
298,-92,6.512729000001855,0
299,-95,6.715449000002991,0
281,-98,6.9177920000001905,0
245,-101,7.120158999998239,0
189,-96,7.341640999999072,1
269,-93,7.566601999998966,1
268,-87,7.769050000002608,1
269,-88,7.971596000003046,0
266,-94,8.153630000000703,0
269,-97,8.355694999998377,0
263,-98,8.57940100000269,0
112,-100,8.7815780000019,0
225,-96,8.985182000003988,0
294,-94,9.187102000003506,1
346,-89,9.380088999998407,1
349,-86,9.603006999997888,0
351,-89,9.786716000002343,0
345,-95,9.967649999998685,0
337,-96,10.15012900000147,0
293,-100,10.352969999999914,0
101,-99,10.555590000003576,0
89,-95,10.758394000004046,0
177,-89,10.960877999998047,1
177,-88,11.143175999997766,1
184,-89,11.346001999998407,0
184,-90,11.528384000004735,0
179,-97,11.731306000001496,0
160,-99,11.913947000000917,0
125,-101,12.115798999999242,0
163,-96,12.323470000002999,1
271,-93,12.522254000003159,1
294,-91,12.704662000003736,0
293,-87,12.886769000004278,0
293,-92,13.08737800000381,0
294,-91,13.2819559999989,0
288,-98,13.48460100000375,0
221,-100,13.688457000003837,0
44,-100,13.891515000002983,0
303,-95,14.085610000001907,1
349,-93,14.286078999997699,1
348,-88,14.490100000002712,0
349,-88,14.692385000002105,0
348,-95,14.874946000003547,0
334,-96,15.077687000004516,0
333,-98,15.260043000002042,0
284,-100,15.462485000003653,0
45,-97,15.64442599999893,0
129,-91,15.84674300000188,0
169,-87,16.028858999998192,0
172,-86,16.233546000003116,0
173,-90,16.434377999998105,0
171,-95,16.616233000000648,0
171,-97,16.81844600000477,0
109,-102,17.021047000002,0
220,-98,17.221392999999807,0
218,-95,17.404226999999082,1
310,-90,17.58622099999775,0
312,-88,17.76842300000135,0
314,-87,17.95104100000026,0
312,-91,18.134041999997862,0
308,-94,18.31629200000316,0
303,-97,18.518873000000895,0
234,-100,18.72105900000315,0
67,-98,18.902855000000272,0
267,-94,19.105406000002404,1
344,-89,19.312641000004078,1
344,-90,19.509107999998378,0
342,-90,19.692599000001792,0
341,-91,19.89510600000358,0
337,-95,20.097960999999486,0
271,-101,20.279765999999654,0
190,-99,20.4825720000008,0
74,-98,20.685519999999087,0
171,-89,20.86779299999762,0
175,-90,21.050101000000723,0
175,-83,21.23230599999806,0
154,-89,21.43526600000041,0
172,-93,21.617597000004025,0
160,-97,21.79982100000052,0
81,-100,21.982005999998364,0
220,-98,22.164200999999593,0
243,-96,22.34635800000251,1
317,-91,22.548391000003903,0
308,-86,22.730596000001242,0
321,-84,22.912913000000117,0
320,-89,23.116147000000637,0
318,-92,23.319195000003674,0
315,-98,23.502056999997876,0
212,-101,23.684786999998323,0
107,-97,23.867059000003792,0
50,-93,24.07151000000158,0
152,-92,24.25274399999762,0
162,-86,24.445081999998365,0
161,-85,24.648056999998516,0
158,-92,24.85050500000216,0
158,-96,25.05284699999902,0
138,-99,25.235590000003867,0
43,-99,25.41818300000159,0
163,-95,25.620785999999498,1
281,-93,25.823076000000583,1
283,-90,26.025504999997793,0
284,-86,26.227998000002117,0
282,-89,26.430688000000373,0
278,-93,26.632899000003817,0
280,-98,26.81525700000202,0
237,-100,27.017478000001574,0
38,-98,27.21992400000454,0
109,-95,27.421737000004214,0
151,-91,27.62373700000171,0
144,-85,27.826374000003852,0
151,-88,28.008923000001232,0
144,-97,28.190717999998014,0
145,-96,28.373869000002742,0
127,-99,28.557456000002276,0
39,-99,28.761051000001316,0
161,-96,28.964060999998765,1
255,-92,29.16702400000213,1
281,-86,29.349403000000166,0
280,-85,29.531919000000926,0
280,-91,29.73386600000231,0
277,-93,29.956570000002102,0
253,-98,30.165133000002243,0
191,-101,30.362290000004577,0
8,-97,30.565002000003005,0
79,-94,30.76779600000009,1
138,-89,30.969703000002482,1
138,-87,31.151473999998416,0
138,-87,31.353862000003573,0
134,-94,31.556375000000116,0
125,-99,31.758375999997952,0
45,-100,31.94055600000138,0
210,-98,32.14259899999888,0
221,-92,32.33488600000419,1
302,-92,32.55827500000305,0
302,-87,32.771145999999135,0
305,-87,32.97458800000459,0
299,-92,33.19713800000318,0
297,-98,33.399514000004274,0
235,-100,33.622769000001426,0
49,-97,33.83508299999812,0
169,-97,34.06833400000323,0
170,-89,34.31153800000175,0
169,-84,34.53449600000022,0
170,-92,34.736995999999635,0
168,-95,34.94972499999858,0
162,-99,35.15167500000098,0
85,-99,35.33406500000274,0
131,-96,35.547050000001036,1
258,-93,35.75962000000436,1
259,-87,35.961984000001394,0
260,-86,36.16393799999787,0
254,-88,36.3665020000044,0
260,-95,36.54898500000127,0
245,-97,36.75104200000351,0
174,-102,36.933289000000514,0
40,-98,37.11629299999913,0
76,-97,37.31898999999976,0
133,-93,37.52186900000379,1
141,-88,37.70444900000439,0
143,-89,37.90658600000461,0
140,-94,38.109393999999156,0
143,-98,38.29158399999869,0
136,-98,38.50198100000125,0
220,-98,38.69556500000181,0
189,-98,38.8786340000006,1
277,-92,39.0816530000011,1
276,-90,39.26459299999988,0
276,-87,39.466974000002665,0
269,-89,39.669427000000724,0
271,-94,39.87290600000415,0
277,-96,40.07544300000154,0
168,-99,40.278259999999136,0
45,-98,40.48063099999854,0
45,-96,40.683547000000544,0
132,-86,40.88552999999956,0
135,-86,41.08732600000076,0
132,-88,41.26876800000173,0
134,-92,41.45092100000329,0
135,-96,41.653557999998156,0
112,-100,41.83567100000073,0
220,-99,42.02633400000195,0
86,-95,42.2004420000012,1
189,-95,42.38275799999974,0
204,-88,42.564485000002605,0
205,-87,42.7469889999993,0
204,-92,42.94923299999937,0
202,-94,43.13189499999862,0
205,-96,43.31396700000187,0
148,-101,43.49586000000272,0
220,-100,43.698402000001806,0
138,-94,43.88107100000343,1
259,-94,44.06360300000233,1
246,-89,44.22581699999864,0
256,-88,44.410155999998096,0
257,-90,44.590917000001355,0
259,-97,44.79332599999907,0
250,-95,44.975547000001825,0
220,-99,45.157295000004524,0
195,-98,45.33958300000086,0
20,-94,45.54161100000056,0
344,-93,45.73134500000015,1
351,-86,45.90536599999905,0
348,-87,46.08733700000448,0
352,-89,46.27000799999951,0
352,-98,46.4727600000042,0
353,-96,46.67576199999894,0
291,-101,46.858281000000716,0
208,-100,47.050490000001446,0
114,-93,47.24264299999777,0
218,-89,47.42439500000182,0
221,-86,47.626782999999705,0
222,-84,47.83023900000262,0
222,-91,48.02953900000284,0
220,-94,48.223777999999584,0
216,-98,48.406261000003724,0
132,-100,48.58822599999985,0
220,-97,48.770251000001736,0
308,-94,48.95279899999878,1
326,-91,49.13579100000061,0
326,-88,49.337712000000465,0
326,-90,49.53105399999913,0
324,-89,49.713230000001204,0
328,-94,49.89525600000343,0
320,-99,50.077321000004304,0
230,-100,50.260637999999744,0
80,-97,50.4429369999998,0
181,-94,50.62536600000021,0
188,-94,50.82805699999881,0
195,-88,51.00959100000182,0
195,-90,51.19094900000346,0
189,-94,51.37346100000286,0
190,-93,51.57614399999875,0
168,-98,51.75810700000147,0
54,-99,51.94058000000223,0
168,-98,52.14273099999991,0
219,-96,52.326068000002124,1
248,-93,52.50696400000015,0
255,-88,52.68923100000393,0
256,-88,52.88158100000146,0
245,-94,53.074784000004,0
231,-98,53.256758000003174,0
202,-101,53.44044700000086,0
122,-102,53.62174100000266,0
220,-99,53.80558200000087,1
166,-99,53.985820000001695,0
256,-95,54.168515000004845,0
264,-90,54.37112799999886,0
265,-93,54.57388200000423,0
263,-97,54.77549500000168,0
252,-101,54.958033000002615,0
205,-102,55.13976399999956,0
205,-101,55.32190100000298,0
141,-98,55.52379600000131,1
149,-92,55.725860999998986,0
197,-89,55.90826499999821,0
200,-87,56.09068400000251,0
201,-91,56.272689999997965,0
199,-95,56.47480899999937,0
179,-99,56.667395000004035,0
72,-100,56.850195999999414,0
72,-99,57.05227800000284,1
213,-96,57.253952999999456,1
324,-95,57.43729700000404,0
327,-88,57.63960600000428,0
327,-88,57.84247000000323,0
328,-92,58.04448399999819,0
325,-96,58.24945999999909,0
258,-100,58.42958799999906,0
258,-104,58.61222300000372,0
178,-97,58.834922000001825,1
282,-96,59.016106000002765,1
302,-90,59.22062200000073,0
305,-87,59.42320000000473,0
304,-94,59.60592400000314,0
294,-96,59.788610000003246,0
293,-100,59.97114000000147,0
214,-100,60.15293100000417,0
36,-100,60.355327999997826,0
255,-97,60.557245000003604,1
348,-90,60.73882500000036,1
348,-89,60.94095499999821,0
349,-89,61.14303300000029,0
346,-92,61.325236000004224,0
346,-94,61.5275679999977,0
311,-98,61.71000400000048,0
269,-101,61.912821999998414,0
74,-100,62.1150009999983,1
130,-94,62.31755300000077,1
172,-92,62.49988599999779,0
174,-88,62.70137899999827,0
172,-90,62.90377399999852,0
171,-97,63.08636200000183,0
169,-99,63.28839300000254,0
107,-100,63.49085200000263,0
26,-98,63.67318399999931,0
212,-93,63.8552039999995,1
321,-93,64.03705600000103,0
324,-90,64.24292000000423,0
323,-90,64.42273099999875,0
324,-89,64.62514899999951,0
304,-94,64.82700599999953,0
294,-99,65.02880200000072,0
235,-103,65.2106350000031,0
1,-99,65.41318699999829,0
239,-92,65.61395500000071,1
340,-89,65.81754999999976,0
341,-85,65.9982119999986,0
340,-90,66.18147000000317,0
340,-92,66.38336800000252,0
333,-97,66.58542999999918,0
312,-102,66.76772300000448,0
131,-99,66.97031199999765,0
35,-96,67.15266300000076,0
149,-93,67.35506500000338,0
153,-88,67.55774399999791,0
154,-89,67.75998000000254,0
148,-92,67.96245800000179,0
134,-95,68.1652580000009,0
125,-98,68.34745900000416,0
18,-100,68.53321100000176,0
192,-99,68.71233700000448,1
200,-95,68.8946780000042,1
278,-89,69.09654299999966,0
282,-89,69.29898800000228,0
281,-89,69.5023399999991,0
282,-98,69.70428800000082,0
282,-97,69.89664800000173,0
210,-101,70.07845900000393,0
61,-100,70.28045700000075,0
274,-96,70.48229300000094,1
350,-94,70.66421799999807,1
349,-89,70.86688800000411,0
350,-87,71.06888299999991,0
349,-94,71.27141200000187,0
348,-93,71.4735140000048,0
337,-99,71.67615400000068,0
298,-100,71.87802999999985,0
91,-98,72.08026799999789,0
201,-92,72.28255300000455,0
213,-88,72.4842770000032,0
212,-87,72.68731300000218,0
213,-94,72.89036499999929,0
194,-95,73.09224399999948,0
206,-96,73.29564000000391,0
127,-102,73.4787970000034,0
220,-96,73.68230700000277,0
283,-94,73.88353800000186,1
336,-91,74.08453100000042,0
337,-85,74.28796900000452,0
337,-90,74.4931460000007,0
338,-93,74.69270800000231,0
339,-97,74.89558699999907,0
283,-99,75.11778200000117,0
106,-97,75.32025100000465,0
119,-96,75.5227589999995,0
184,-90,75.7449970000016,0
