latency,RSSI,TIMESTAMP,Predicted Drops
269.0,-104.0,0.0,1
292.0,-96.0,0.332062000001315,0
257.0,-104.0,0.5778080000018235,1
257.0,-103.0,0.8387100000036298,1
199.0,-101.0,1.1539279999997234,1
308.0,-97.0,1.44725599999947,0
207.0,-104.0,1.7197310000046857,1
207.0,-102.0,1.9832580000002051,1
172.0,-99.0,2.226964000001317,1
253.0,-95.0,2.5153620000055525,0
289.0,-101.0,2.7777360000036424,0
196.0,-105.0,3.022482000000309,1
216.0,-101.0,3.2726440000042203,1
255.0,-96.0,3.487509000005957,0
309.0,-100.0,3.72002600000269,0
287.0,-101.0,3.940405000001192,0
287.0,-103.0,4.165176000002248,0
287.0,-101.0,4.388607000000775,0
274.0,-95.0,4.630386000004364,0
338.0,-97.0,4.895098000000871,0
316.0,-103.0,5.157701000003726,0
316.0,-103.0,5.378755000005185,0
224.0,-97.0,5.6327670000027865,1
347.0,-91.0,5.855093000005581,0
349.0,-99.0,6.092900000003283,0
317.0,-105.0,6.323029999999562,0
317.0,-105.0,6.555892000003951,0
220.0,-100.0,6.777039000000514,1
337.0,-97.0,6.994000999999116,0
329.0,-100.0,7.214288000002853,0
290.0,-103.0,7.4306090000027325,0
290.0,-106.0,7.671073000004981,1
196.0,-99.0,7.887607000004209,1
302.0,-93.0,8.110700000004726,0
300.0,-99.0,8.371556000005512,0
272.0,-104.0,8.589894000004278,1
272.0,-103.0,8.80845699999918,1
230.0,-101.0,9.07165000000532,1
338.0,-93.0,9.32216800000606,0
343.0,-100.0,9.564921000004688,0
341.0,-102.0,9.809150000000956,0
341.0,-100.0,10.058650999999372,0
201.0,-99.0,10.305582000000868,1
295.0,-97.0,10.52814500000386,0
276.0,-103.0,10.728504999999132,1
259.0,-103.0,10.95282700000098,1
220.0,-101.0,11.19500600000174,1
166.0,-99.0,11.458881999998994,1
257.0,-102.0,11.81356500000402,1
158.0,-104.0,12.147242999999436,1
220.0,-100.0,12.440462000005937,1
274.0,-94.0,12.712993000001006,0
282.0,-100.0,13.008764000005613,0
210.0,-103.0,13.29764000000432,1
220.0,-100.0,13.548667000002752,1
300.0,-92.0,13.81439600000158,0
306.0,-99.0,14.093798000001698,0
271.0,-105.0,14.366154000003007,1
271.0,-102.0,14.626532000002044,1
263.0,-94.0,14.860659000005398,0
323.0,-95.0,15.114956000004897,0
260.0,-100.0,15.344887999999628,0
237.0,-103.0,15.579515000004903,1
234.0,-101.0,15.822125999999116,1
315.0,-92.0,16.05492200000299,0
317.0,-96.0,16.305851000004623,0
274.0,-105.0,16.540038999999524,1
274.0,-104.0,16.76265300000523,1
228.0,-98.0,16.986077000001387,1
305.0,-92.0,17.219914000001154,0
317.0,-99.0,17.439981000003172,0
273.0,-103.0,17.662860000004002,1
273.0,-103.0,17.89701000000059,1
198.0,-101.0,18.139596000000893,1
281.0,-94.0,18.360477000001996,0
321.0,-98.0,18.59386600000289,0
274.0,-102.0,18.826483000004373,1
274.0,-103.0,19.078910000003816,1
214.0,-100.0,19.340922000003047,1
334.0,-93.0,19.63199200000236,0
337.0,-101.0,19.905662000004668,0
288.0,-102.0,20.15984500000195,0
160.0,-99.0,20.44006200000149,1
273.0,-96.0,20.72142900000472,0
264.0,-102.0,21.00602400000207,1
248.0,-102.0,21.27284000000509,1
215.0,-101.0,21.50085500000569,1
300.0,-92.0,21.773927000002004,0
333.0,-98.0,22.034755000000587,0
287.0,-102.0,22.26868800000375,0
287.0,-103.0,22.4709290000028,0
196.0,-100.0,22.711067000003823,1
196.0,-94.0,22.9352760000038,1
283.0,-99.0,23.165677000004507,0
264.0,-101.0,23.38000400000601,1
264.0,-102.0,23.58024300000397,1
221.0,-99.0,23.82537400000001,1
340.0,-94.0,24.06792100000166,0
345.0,-97.0,24.289941000002727,0
329.0,-102.0,24.502298999999766,0
329.0,-102.0,24.71433600000455,0
220.0,-101.0,24.926555000005465,1
239.0,-93.0,25.19856599999912,0
283.0,-97.0,25.4193860000014,0
254.0,-102.0,25.64126500000566,1
256.0,-104.0,25.89210400000593,1
