dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:48:01.545112, 
 ,1, ,2023-05-17 15:48:02.092041
2, ,2023-05-17 15:48:03.760197, 
 ,2, ,2023-05-17 15:48:04.224730
3, ,2023-05-17 15:48:04.731873, 
 ,3, ,2023-05-17 15:48:04.954578
4, ,2023-05-17 15:48:05.586048, 
 ,4, ,2023-05-17 15:48:05.829063
5, ,2023-05-17 15:48:06.997951, 
 ,5, ,2023-05-17 15:48:07.282797
6, ,2023-05-17 15:48:08.645152, 
 ,6, ,2023-05-17 15:48:08.929212
7, ,2023-05-17 15:48:09.702783, 
 ,7, ,2023-05-17 15:48:09.885436
8, ,2023-05-17 15:48:11.839483, 
 ,8, ,2023-05-17 15:48:12.124008
9, ,2023-05-17 15:48:12.569559, 
 ,9, ,2023-05-17 15:48:12.771897
10, ,2023-05-17 15:48:14.598990, 
 ,10, ,2023-05-17 15:48:14.884329
11, ,2023-05-17 15:48:15.430981, 
 ,11, ,2023-05-17 15:48:15.613163
12, ,2023-05-17 15:48:17.483502, 
 ,12, ,2023-05-17 15:48:17.707439
13, ,2023-05-17 15:48:18.336203, 
 ,13, ,2023-05-17 15:48:18.510435
14, ,2023-05-17 15:48:20.168881, 
 ,14, ,2023-05-17 15:48:20.492150
15, ,2023-05-17 15:48:21.283540, 
 ,15, ,2023-05-17 15:48:21.505118
16, ,2023-05-17 15:48:22.356295, 
 ,16, ,2023-05-17 15:48:22.519218
17, ,2023-05-17 15:48:23.432716, 
 ,17, ,2023-05-17 15:48:23.715974
18, ,2023-05-17 15:48:26.000030, 
 ,18, ,2023-05-17 15:48:26.305025
19, ,2023-05-17 15:48:28.031087, 
 ,19, ,2023-05-17 15:48:28.417532
20, ,2023-05-17 15:48:29.451096, 
 ,20, ,2023-05-17 15:48:29.673488
21, ,2023-05-17 15:48:31.869580, 
 ,21, ,2023-05-17 15:48:32.133215
22, ,2023-05-17 15:48:34.163048, 
 ,22, ,2023-05-17 15:48:34.467536
23, ,2023-05-17 15:48:36.203505, 
 ,23, ,2023-05-17 15:48:36.912855
24, ,2023-05-17 15:48:38.820979, 
 ,24, ,2023-05-17 15:48:39.390750
 ,25, ,2023-05-17 15:48:40.387372
