dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-26 14:06:58.526827, 
 ,1, ,2023-04-26 14:07:00.075810
2, ,2023-04-26 14:07:01.821283, 
 ,2, ,2023-04-26 14:07:03.390490
3, ,2023-04-26 14:07:05.075970, 
 ,3, ,2023-04-26 14:07:06.703712
4, ,2023-04-26 14:07:08.508568, 
 ,4, ,2023-04-26 14:07:09.930309
5, ,2023-04-26 14:07:11.855042, 
 ,5, ,2023-04-26 14:07:13.361171
6, ,2023-04-26 14:07:14.946364, 
 ,6, ,2023-04-26 14:07:16.573434
7, ,2023-04-26 14:07:18.263341, 
 ,7, ,2023-04-26 14:07:19.935510
8, ,2023-04-26 14:07:21.602279, 
 ,8, ,2023-04-26 14:07:23.210718
9, ,2023-04-26 14:07:25.040310, 
 ,9, ,2023-04-26 14:07:26.541368
10, ,2023-04-26 14:07:28.227400, 
 ,10, ,2023-04-26 14:07:29.916805
11, ,2023-04-26 14:07:32.095680, 
 ,11, ,2023-04-26 14:07:33.337091
12, ,2023-04-26 14:07:34.865435, 
 ,12, ,2023-04-26 14:07:36.468031
