latency,RSSI,attn1,attn2,TIMESTAMP
2,-100,-107374182,28,2023-05-04 13:41:55.615253
164,-96,-107374182,28,2023-05-04 13:41:55.978585
65,-94,-107374182,26,2023-05-04 13:41:56.263216
109,-95,-107374182,26,2023-05-04 13:41:56.585455
119,-93,-107374182,24,2023-05-04 13:41:56.868717
141,-92,-107374182,22,2023-05-04 13:41:57.185954
137,-91,-107374182,22,2023-05-04 13:41:57.485587
135,-92,-107374182,20,2023-05-04 13:41:57.785314
139,-91,-107374182,20,2023-05-04 13:41:58.100942
141,-92,-107374182,18,2023-05-04 13:41:58.401257
137,-88,-107374182,16,2023-05-04 13:41:58.717545
126,-87,-107374182,16,2023-05-04 13:41:59.016854
140,-84,-107374182,14,2023-05-04 13:41:59.332458
141,-84,-107374182,12,2023-05-04 13:41:59.618324
132,-84,-107374182,12,2023-05-04 13:41:59.901429
137,-84,-107374182,10,2023-05-04 13:42:00.186397
138,-85,-107374182,10,2023-05-04 13:42:00.486549
141,-79,-107374182,8,2023-05-04 13:42:00.824429
133,-78,-107374182,6,2023-05-04 13:42:01.135901
137,-81,-107374182,6,2023-05-04 13:42:01.451549
140,-74,-107374182,4,2023-05-04 13:42:01.751105
134,-76,-107374182,4,2023-05-04 13:42:02.054668
137,-73,-107374182,2,2023-05-04 13:42:02.352448
127,-72,-107374182,0,2023-05-04 13:42:02.652087
142,-70,-107374182,0,2023-05-04 13:42:02.937537
142,-75,-107374182,0,2023-05-04 13:42:03.221816
138,-73,-107374182,0,2023-05-04 13:42:03.522259
137,-72,-107374182,2,2023-05-04 13:42:03.807569
141,-73,-107374182,2,2023-05-04 13:42:04.107425
143,-78,-107374182,4,2023-05-04 13:42:04.407486
139,-82,-107374182,6,2023-05-04 13:42:04.707656
138,-80,-107374182,6,2023-05-04 13:42:05.009419
142,-82,-107374182,8,2023-05-04 13:42:05.324794
145,-80,-107374182,10,2023-05-04 13:42:05.640384
139,-81,-107374182,10,2023-05-04 13:42:05.925517
139,-81,-107374182,12,2023-05-04 13:42:06.224819
