dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-13 14:52:47.748851, 
 ,1, ,2023-04-13 14:52:50.363076
2, ,2023-04-13 14:52:51.580621, 
 ,2, ,2023-04-13 14:52:51.832085
3, ,2023-04-13 14:53:22.180471, 
 ,3, ,2023-04-13 14:53:27.462807
4, ,2023-04-13 14:54:00.845101, 
 ,4, ,2023-04-13 14:54:07.994053
5, ,2023-04-13 14:54:08.910858, 
 ,5, ,2023-04-13 14:54:09.344240
6, ,2023-04-13 14:54:39.725719, 
 ,6, ,2023-04-13 14:54:41.892463
7, ,2023-04-13 14:54:42.325721, 
 ,7, ,2023-04-13 14:54:45.324002
8, ,2023-04-13 14:54:47.759851, 
 ,8, ,2023-04-13 14:54:48.058679
9, ,2023-04-13 14:55:18.388942, 
 ,9, ,2023-04-13 14:55:24.173345
10, ,2023-04-13 14:55:26.606335, 
 ,10, ,2023-04-13 14:55:26.806477
11, ,2023-04-13 14:55:57.271423, 
 ,11, ,2023-04-13 14:56:04.669640
12, ,2023-04-13 14:56:05.570717, 
 ,12, ,2023-04-13 14:56:06.421351
