dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 13:24:45.170577, 
 ,1, ,2023-05-17 13:24:45.759007
2, ,2023-05-17 13:24:47.059643, 
 ,2, ,2023-05-17 13:24:47.567877
3, ,2023-05-17 13:24:48.825579, 
 ,3, ,2023-05-17 13:24:49.251838
4, ,2023-05-17 13:24:50.429873, 
 ,4, ,2023-05-17 13:24:50.836167
5, ,2023-05-17 13:24:51.872090, 
 ,5, ,2023-05-17 13:24:52.419431
6, ,2023-05-17 13:24:53.609828, 
 ,6, ,2023-05-17 13:24:54.117092
7, ,2023-05-17 13:24:55.430296, 
 ,7, ,2023-05-17 13:24:55.877719
8, ,2023-05-17 13:24:57.015751, 
 ,8, ,2023-05-17 13:24:57.551900
9, ,2023-05-17 13:24:58.617941, 
 ,9, ,2023-05-17 13:24:59.104936
10, ,2023-05-17 13:25:00.199724, 
 ,10, ,2023-05-17 13:25:00.869833
11, ,2023-05-17 13:25:01.885253, 
 ,11, ,2023-05-17 13:25:02.556617
12, ,2023-05-17 13:25:03.430590, 
 ,12, ,2023-05-17 13:25:04.130252
13, ,2023-05-17 13:25:05.043467, 
 ,13, ,2023-05-17 13:25:05.773136
14, ,2023-05-17 13:25:06.645535, 
 ,14, ,2023-05-17 13:25:07.417950
15, ,2023-05-17 13:25:08.231311, 
 ,15, ,2023-05-17 13:25:09.001261
16, ,2023-05-17 13:25:10.303090, 
 ,16, ,2023-05-17 13:25:10.892266
17, ,2023-05-17 13:25:11.908470, 
 ,17, ,2023-05-17 13:25:12.538207
18, ,2023-05-17 13:25:13.431051, 
 ,18, ,2023-05-17 13:25:14.120558
19, ,2023-05-17 13:25:14.901157, 
 ,19, ,2023-05-17 13:25:15.774273
20, ,2023-05-17 13:25:16.584237, 
 ,20, ,2023-05-17 13:25:17.323790
21, ,2023-05-17 13:25:18.167190, 
 ,21, ,2023-05-17 13:25:19.021720
22, ,2023-05-17 13:25:19.844003, 
 ,22, ,2023-05-17 13:25:20.738229
23, ,2023-05-17 13:25:21.549340, 
 ,23, ,2023-05-17 13:25:22.403258
24, ,2023-05-17 13:25:23.276764, 
 ,24, ,2023-05-17 13:25:23.946969
25, ,2023-05-17 13:25:24.800658, 
 ,25, ,2023-05-17 13:25:25.712659
26, ,2023-05-17 13:25:26.488782, 
 ,26, ,2023-05-17 13:25:27.342829
