latency,RSSI,attn1,attn2,TIMESTAMP
206,-102,-107374182,31,2023-05-17 11:48:43.420792
173,-96,-107374182,25,2023-05-17 11:48:43.673821
189,-92,-107374182,21,2023-05-17 11:48:43.856301
274,-90,-107374182,21,2023-05-17 11:48:44.058934
274,-95,-107374182,25,2023-05-17 11:48:44.281540
195,-101,-107374182,31,2023-05-17 11:48:44.483653
121,-103,-107374182,35,2023-05-17 11:48:44.686457
121,-104,-107374182,35,2023-05-17 11:48:44.888483
121,-101,-107374182,31,2023-05-17 11:48:45.090605
163,-96,-107374182,25,2023-05-17 11:48:45.312879
134,-94,-107374182,21,2023-05-17 11:48:45.514833
215,-92,-107374182,21,2023-05-17 11:48:45.717040
234,-95,-107374182,25,2023-05-17 11:48:45.919435
236,-99,-107374182,31,2023-05-17 11:48:46.122283
84,-102,-107374182,35,2023-05-17 11:48:46.304857
84,-102,-107374182,37,2023-05-17 11:48:46.486633
84,-104,-107374182,33,2023-05-17 11:48:46.668366
84,-101,-107374182,29,2023-05-17 11:48:46.850518
209,-98,-107374182,23,2023-05-17 11:48:47.073024
289,-89,-107374182,19,2023-05-17 11:48:47.275970
329,-92,-107374182,23,2023-05-17 11:48:47.478258
327,-98,-107374182,27,2023-05-17 11:48:47.680603
260,-100,-107374182,33,2023-05-17 11:48:47.863025
184,-101,-107374182,37,2023-05-17 11:48:48.045087
184,-101,-107374182,35,2023-05-17 11:48:48.227087
184,-101,-107374182,31,2023-05-17 11:48:48.409012
206,-98,-107374182,27,2023-05-17 11:48:48.590801
160,-93,-107374182,21,2023-05-17 11:48:48.772791
249,-94,-107374182,19,2023-05-17 11:48:48.972837
280,-96,-107374182,23,2023-05-17 11:48:49.168097
284,-97,-107374182,29,2023-05-17 11:48:49.350164
192,-101,-107374182,33,2023-05-17 11:48:49.532381
136,-102,-107374182,37,2023-05-17 11:48:49.714125
136,-106,-107374182,35,2023-05-17 11:48:49.895693
136,-99,-107374182,31,2023-05-17 11:48:50.077170
125,-96,-107374182,25,2023-05-17 11:48:50.279777
93,-92,-107374182,21,2023-05-17 11:48:50.461829
172,-90,-107374182,19,2023-05-17 11:48:50.644179
199,-95,-107374182,25,2023-05-17 11:48:50.846630
192,-98,-107374182,29,2023-05-17 11:48:51.029361
139,-101,-107374182,33,2023-05-17 11:48:51.231887
139,-103,-107374182,37,2023-05-17 11:48:51.413962
139,-102,-107374182,33,2023-05-17 11:48:51.595841
139,-101,-107374182,29,2023-05-17 11:48:51.785364
160,-96,-107374182,25,2023-05-17 11:48:51.989944
193,-93,-107374182,19,2023-05-17 11:48:52.192284
267,-90,-107374182,21,2023-05-17 11:48:52.384711
262,-96,-107374182,25,2023-05-17 11:48:52.566819
239,-99,-107374182,29,2023-05-17 11:48:52.749406
186,-101,-107374182,35,2023-05-17 11:48:52.931328
186,-101,-107374182,37,2023-05-17 11:48:53.134641
186,-103,-107374182,33,2023-05-17 11:48:53.316286
220,-100,-107374182,29,2023-05-17 11:48:53.498849
99,-96,-107374182,23,2023-05-17 11:48:53.680675
4,-95,-107374182,19,2023-05-17 11:48:53.882969
211,-96,-107374182,23,2023-05-17 11:48:54.085125
67,-101,-107374182,27,2023-05-17 11:48:54.267688
