latency,RSSI,TIMESTAMP,Predicted Drops
323.0,-92.0,0.0,0
317.0,-103.0,0.3440189999964786,1
272.0,-103.0,0.6883509999970556,1
344.0,-94.0,1.0593989999979383,0
345.0,-97.0,1.407203999995545,0
329.0,-104.0,1.7222929999988992,1
220.0,-102.0,2.03458999999566,1
309.0,-95.0,2.3603499999953783,0
301.0,-101.0,2.664575999995577,1
208.0,-104.0,2.986312000000908,1
190.0,-96.0,3.3113420000008773,1
317.0,-92.0,3.626535999996122,0
315.0,-100.0,3.94260299999587,0
241.0,-103.0,4.247379000000365,1
293.0,-97.0,4.582245999998122,0
334.0,-96.0,4.896342000000004,0
322.0,-104.0,5.220347999995283,1
322.0,-102.0,5.535074999999779,0
316.0,-96.0,5.856733000000531,0
319.0,-100.0,6.20050700000138,0
295.0,-104.0,6.527033999998821,1
127.0,-101.0,6.8703479999967385,1
256.0,-93.0,7.196742000000086,1
255.0,-101.0,7.5490090000021155,1
251.0,-102.0,7.856115999995382,1
249.0,-97.0,8.20012499999575,1
348.0,-98.0,8.605220999997982,0
345.0,-104.0,8.958685999998124,0
325.0,-102.0,9.346295999996071,0
349.0,-94.0,9.697713000001386,0
327.0,-102.0,10.111030000000028,0
220.0,-98.0,10.474357999999484,1
345.0,-93.0,10.828583000002254,0
325.0,-103.0,11.14830300000176,0
331.0,-103.0,11.47749599999952,0
268.0,-96.0,11.801626000000397,1
283.0,-98.0,12.14718300000095,1
176.0,-103.0,12.451834999999846,1
176.0,-104.0,12.755097000001117,1
306.0,-93.0,13.100355999995372,0
307.0,-98.0,13.448237999997218,0
265.0,-104.0,13.758663000000524,1
234.0,-98.0,14.100955000001704,1
347.0,-94.0,14.456411999999546,0
339.0,-104.0,14.806731999997282,0
326.0,-101.0,15.15563899999688,0
341.0,-97.0,15.456162999995286,0
341.0,-97.0,15.771570999997492,0
334.0,-104.0,16.07700399999885,0
228.0,-101.0,16.450191999996605,1
335.0,-94.0,16.854033999996318,0
304.0,-102.0,17.228187000000617,1
312.0,-102.0,17.592578999996476,1
324.0,-91.0,17.97154700000101,0
323.0,-102.0,18.358694000002288,0
312.0,-103.0,18.712354999996023,1
338.0,-96.0,19.06433699999616,0
336.0,-99.0,19.419957999998587,0
336.0,-105.0,19.73495900000125,0
227.0,-100.0,20.0686280000009,1
333.0,-93.0,20.38374599999952,0
330.0,-100.0,20.699859000000288,0
284.0,-103.0,21.024689999998373,1
309.0,-97.0,21.42018699999608,0
312.0,-97.0,21.744072000001324,0
286.0,-104.0,22.056800999998813,1
220.0,-102.0,22.34420800000225,1
257.0,-93.0,22.691593999996257,1
257.0,-97.0,23.0068209999954,1
240.0,-104.0,23.323199999998906,1
220.0,-99.0,23.675631999998583,1
343.0,-92.0,23.991022000001976,0
340.0,-99.0,24.306335000001127,0
328.0,-104.0,24.64142600000196,1
320.0,-98.0,24.99626100000023,0
324.0,-96.0,25.342759999999544,0
306.0,-103.0,25.65718299999571,1
220.0,-100.0,26.06952399999864,1
306.0,-93.0,26.424465999996755,0
292.0,-103.0,26.826421999998274,1
234.0,-101.0,27.181860999997298,1
287.0,-92.0,27.565159999998286,0
290.0,-101.0,27.917350999996412,1
258.0,-104.0,28.28142200000002,1
345.0,-94.0,28.633772000001045,0
345.0,-97.0,28.937442000002196,0
270.0,-102.0,29.248333999996248,1
270.0,-103.0,29.54419000000053,1
330.0,-96.0,29.87829999999667,0
340.0,-98.0,30.193970000000263,0
240.0,-102.0,30.51828199999727,1
220.0,-102.0,30.862484999997832,1
330.0,-91.0,31.19457400000101,0
331.0,-103.0,31.520644999996875,0
282.0,-104.0,31.84651799999847,1
323.0,-96.0,32.17979899999773,0
343.0,-94.0,32.512698999998975,0
320.0,-104.0,32.850250999996206,1
320.0,-101.0,33.18443799999659,0
334.0,-94.0,33.51881799999683,0
332.0,-102.0,33.88288900000043,0
297.0,-103.0,34.21656400000211,1
269.0,-99.0,34.60029100000247,1
334.0,-96.0,34.946414999998524,0
304.0,-103.0,35.28566599999613,1
220.0,-102.0,35.62218199999916,1
325.0,-93.0,35.96661699999822,0
322.0,-101.0,36.29018799999904,0
251.0,-103.0,36.62249899999733,1
254.0,-97.0,36.95751999999629,1
320.0,-94.0,37.2806999999957,0
293.0,-103.0,37.63495300000068,1
293.0,-103.0,38.00351599999704,1
306.0,-92.0,38.37171899999521,0
304.0,-99.0,38.74462700000004,0
306.0,-104.0,39.0800820000004,1
317.0,-93.0,39.45330899999681,0
318.0,-98.0,39.8652809999985,0
313.0,-103.0,40.21033399999578,1
291.0,-95.0,40.582323999995424,0
290.0,-95.0,40.92634399999952,0
285.0,-103.0,41.259194999998726,1
285.0,-103.0,41.58412300000055,1
343.0,-94.0,41.90771300000051,0
342.0,-98.0,42.21475700000156,0
299.0,-105.0,42.51872200000071,1
220.0,-99.0,42.86062800000218,1
344.0,-93.0,43.20787199999904,0
342.0,-102.0,43.53248999999778,0
342.0,-103.0,43.83499899999879,0
273.0,-97.0,44.18282000000181,1
336.0,-95.0,44.528331000001344,0
330.0,-103.0,44.83298300000024,0
330.0,-103.0,45.13781000000017,0
348.0,-95.0,45.48244100000011,0
341.0,-97.0,45.81570300000021,0
275.0,-102.0,46.13306500000181,1
234.0,-97.0,46.49836399999913,1
350.0,-92.0,46.82267999999749,0
339.0,-100.0,47.1676759999973,0
340.0,-105.0,47.492984999997134,0
334.0,-94.0,47.884862999999314,0
335.0,-97.0,48.270613000000594,0
316.0,-104.0,48.63467899999523,1
327.0,-99.0,49.03795900000114,0
333.0,-99.0,49.42014699999709,0
301.0,-103.0,49.80709399999614,1
339.0,-95.0,50.208339999997406,0
346.0,-99.0,50.58110399999714,0
326.0,-105.0,50.94851100000233,1
239.0,-98.0,51.34082499999931,1
337.0,-95.0,51.6611550000016,0
327.0,-101.0,51.98569499999576,0
327.0,-104.0,52.3052749999988,1
322.0,-95.0,52.6702890000015,0
331.0,-98.0,52.99453099999664,0
327.0,-102.0,53.32014099999651,0
162.0,-100.0,53.68246099999669,1
289.0,-93.0,54.04788499999995,0
283.0,-102.0,54.40506099999766,1
257.0,-103.0,54.72936099999788,1
345.0,-94.0,55.10331099999894,0
343.0,-99.0,55.49591499999951,0
324.0,-104.0,55.84231600000203,1
340.0,-97.0,56.216164999998,0
346.0,-97.0,56.560553999996046,0
337.0,-102.0,56.88507899999968,0
220.0,-99.0,57.31939599999896,1
