dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:23:43.638244, 
 ,1, ,2023-05-17 11:23:44.064049
2, ,2023-05-17 11:23:45.340850, 
 ,2, ,2023-05-17 11:23:45.735368
3, ,2023-05-17 11:23:46.970187, 
 ,3, ,2023-05-17 11:23:47.304238
4, ,2023-05-17 11:23:48.635689, 
 ,4, ,2023-05-17 11:23:49.202664
5, ,2023-05-17 11:23:50.620336, 
 ,5, ,2023-05-17 11:23:50.943824
6, ,2023-05-17 11:23:53.588333, 
 ,6, ,2023-05-17 11:23:53.832250
7, ,2023-05-17 11:23:55.187286, 
 ,7, ,2023-05-17 11:23:55.833777
8, ,2023-05-17 11:23:57.089837, 
 ,8, ,2023-05-17 11:23:57.475686
9, ,2023-05-17 11:23:58.731487, 
 ,9, ,2023-05-17 11:23:59.035105
10, ,2023-05-17 11:24:00.574002, 
 ,10, ,2023-05-17 11:24:01.343435
11, ,2023-05-17 11:24:02.072173, 
 ,11, ,2023-05-17 11:24:02.354908
12, ,2023-05-17 11:24:03.702010, 
 ,12, ,2023-05-17 11:24:03.923622
13, ,2023-05-17 11:24:05.442340, 
 ,13, ,2023-05-17 11:24:05.765545
14, ,2023-05-17 11:24:06.777241, 
 ,14, ,2023-05-17 11:24:07.223164
15, ,2023-05-17 11:24:08.336417, 
 ,15, ,2023-05-17 11:24:08.883586
16, ,2023-05-17 11:24:10.032998, 
 ,16, ,2023-05-17 11:24:10.978801
17, ,2023-05-17 11:24:12.386645, 
 ,17, ,2023-05-17 11:24:12.792035
18, ,2023-05-17 11:24:13.803213, 
 ,18, ,2023-05-17 11:24:14.027601
19, ,2023-05-17 11:24:15.113452, 
 ,19, ,2023-05-17 11:24:15.397720
20, ,2023-05-17 11:24:16.994700, 
 ,20, ,2023-05-17 11:24:17.237636
21, ,2023-05-17 11:24:18.460464, 
 ,21, ,2023-05-17 11:24:18.866184
22, ,2023-05-17 11:24:20.120230, 
 ,22, ,2023-05-17 11:24:20.554823
23, ,2023-05-17 11:24:21.728358, 
 ,23, ,2023-05-17 11:24:22.193365
24, ,2023-05-17 11:24:23.308253, 
 ,24, ,2023-05-17 11:24:23.814694
25, ,2023-05-17 11:24:25.200186, 
 ,25, ,2023-05-17 11:24:25.484197
26, ,2023-05-17 11:24:26.921008, 
 ,26, ,2023-05-17 11:24:27.345061
27, ,2023-05-17 11:24:28.587804, 
 ,27, ,2023-05-17 11:24:28.871747
28, ,2023-05-17 11:24:30.205650, 
 ,28, ,2023-05-17 11:24:30.449071
29, ,2023-05-17 11:24:32.026192, 
 ,29, ,2023-05-17 11:24:32.288577
30, ,2023-05-17 11:24:33.360483, 
 ,30, ,2023-05-17 11:24:33.946898
31, ,2023-05-17 11:24:35.078109, 
 ,31, ,2023-05-17 11:24:35.321063
32, ,2023-05-17 11:24:36.593821, 
 ,32, ,2023-05-17 11:24:36.998654
33, ,2023-05-17 11:24:38.526499, 
 ,33, ,2023-05-17 11:24:38.849682
34, ,2023-05-17 11:24:40.142480, 
 ,34, ,2023-05-17 11:24:40.486515
35, ,2023-05-17 11:24:41.981883, 
 ,35, ,2023-05-17 11:24:42.265634
36, ,2023-05-17 11:24:43.358475, 
 ,36, ,2023-05-17 11:24:43.722645
37, ,2023-05-17 11:24:44.693556, 
 ,37, ,2023-05-17 11:24:45.077736
38, ,2023-05-17 11:24:45.772611, 
 ,38, ,2023-05-17 11:24:45.955752
39, ,2023-05-17 11:24:46.785446, 
 ,39, ,2023-05-17 11:24:47.047382
40, ,2023-05-17 11:24:48.139031, 
 ,40, ,2023-05-17 11:24:48.867967
41, ,2023-05-17 11:24:50.224113, 
 ,41, ,2023-05-17 11:24:50.527108
42, ,2023-05-17 11:24:51.779621, 
 ,42, ,2023-05-17 11:24:52.062306
