dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-02 15:42:39.325205, 
 ,1, ,2023-05-02 15:42:42.058149
2, ,2023-05-02 15:42:45.781901, 
 ,2, ,2023-05-02 15:42:47.937409
3, ,2023-05-02 15:42:52.032197, 
 ,3, ,2023-05-02 15:42:54.216876
4, ,2023-05-02 15:42:58.371689, 
 ,4, ,2023-05-02 15:43:00.635831
5, ,2023-05-02 15:43:04.356193, 
 ,5, ,2023-05-02 15:43:06.681473
6, ,2023-05-02 15:43:10.835957, 
 ,6, ,2023-05-02 15:43:13.568410
7, ,2023-05-02 15:43:17.146268, 
 ,7, ,2023-05-02 15:43:19.988971
8, ,2023-05-02 15:43:23.493150, 
 ,8, ,2023-05-02 15:43:26.231592
9, ,2023-05-02 15:43:29.990261, 
 ,9, ,2023-05-02 15:43:32.288458
10, ,2023-05-02 15:43:36.199163, 
 ,10, ,2023-05-02 15:43:38.514391
11, ,2023-05-02 15:43:42.362896, 
 ,11, ,2023-05-02 15:43:44.860531
12, ,2023-05-02 15:43:48.865539, 
 ,12, ,2023-05-02 15:43:51.234244
13, ,2023-05-02 15:43:55.004363, 
 ,13, ,2023-05-02 15:43:57.928089
14, ,2023-05-02 15:44:01.387052, 
 ,14, ,2023-05-02 15:44:04.132472
15, ,2023-05-02 15:44:07.962562, 
 ,15, ,2023-05-02 15:44:10.146225
16, ,2023-05-02 15:44:13.804561, 
 ,16, ,2023-05-02 15:44:16.544719
17, ,2023-05-02 15:44:20.550018, 
 ,17, ,2023-05-02 15:44:23.019070
18, ,2023-05-02 15:44:26.602129, 
 ,18, ,2023-05-02 15:44:29.476441
19, ,2023-05-02 15:44:33.158054, 
 ,19, ,2023-05-02 15:44:35.762312
20, ,2023-05-02 15:44:39.381589, 
 ,20, ,2023-05-02 15:44:42.001207
21, ,2023-05-02 15:44:45.867775, 
 ,21, ,2023-05-02 15:44:48.029587
22, ,2023-05-02 15:44:52.105806, 
 ,22, ,2023-05-02 15:44:54.378403
23, ,2023-05-02 15:44:58.375544, 
 ,23, ,2023-05-02 15:45:00.700379
24, ,2023-05-02 15:45:04.603823, 
 ,24, ,2023-05-02 15:45:07.434024
25, ,2023-05-02 15:45:11.031606, 
 ,25, ,2023-05-02 15:45:13.783185
