latency,RSSI,TIMESTAMP,Predicted Drops
35116.0,-93.0,0.0,1
136.0,-102.0,0.3130390000005718,0
76.0,-94.0,0.6526550000053248,0
42.0,-99.0,0.9592820000034408,0
108.0,-98.0,1.2875120000026072,0
38.0,-100.0,1.5934459999989483,0
144.0,-102.0,1.934878000000026,0
40.0,-90.0,2.2655400000003283,0
150.0,-104.0,2.539513000003353,0
114.0,-92.0,2.8829059999989117,0
90.0,-101.0,3.189875000003667,0
103.0,-99.0,3.538927000001422,0
35061.0,-96.0,3.848293000002741,1
165.0,-103.0,4.179501000005985,0
16.0,-93.0,4.51939300000231,0
67.0,-105.0,4.817901000002166,0
111.0,-98.0,5.162685000002966,0
65.0,-99.0,5.459288000005472,0
155.0,-101.0,5.802418999999645,0
48.0,-95.0,6.1158160000049975,0
156.0,-102.0,6.425901000002341,0
46.0,-91.0,6.769939000005252,0
77.0,-106.0,7.051073000002361,0
19.0,-94.0,7.377092000002449,0
50.0,-103.0,7.660426000002189,0
117.0,-96.0,8.00107399999979,0
76.0,-96.0,8.346771000004082,0
