latency,RSSI,attn1,attn2,TIMESTAMP
355,-103,-107374182,56,2023-03-23 17:42:51.601755
355,-103,-107374182,54,2023-03-23 17:42:51.827206
355,-103,-107374182,52,2023-03-23 17:42:51.999662
355,-103,-107374182,48,2023-03-23 17:42:52.166450
355,-102,-107374182,46,2023-03-23 17:42:52.359236
355,-102,-107374182,44,2023-03-23 17:42:52.564679
355,-101,-107374182,40,2023-03-23 17:42:52.770370
191,-97,-107374182,38,2023-03-23 17:42:52.965842
449,-95,-107374182,36,2023-03-23 17:42:53.161022
149,-93,-107374182,34,2023-03-23 17:42:53.346184
149,-91,-107374182,30,2023-03-23 17:42:53.536767
148,-88,-107374182,28,2023-03-23 17:42:53.747004
148,-85,-107374182,24,2023-03-23 17:42:53.997044
140,-81,-107374182,20,2023-03-23 17:42:54.316244
146,-80,-107374182,22,2023-03-23 17:42:54.565593
147,-83,-107374182,24,2023-03-23 17:42:54.833181
142,-86,-107374182,28,2023-03-23 17:42:55.079985
147,-88,-107374182,32,2023-03-23 17:42:55.350532
148,-92,-107374182,36,2023-03-23 17:42:55.613053
145,-97,-107374182,38,2023-03-23 17:42:55.895777
137,-101,-107374182,42,2023-03-23 17:42:56.165055
74,-102,-107374182,46,2023-03-23 17:42:56.459195
74,-104,-107374182,50,2023-03-23 17:42:56.767039
74,-104,-107374182,54,2023-03-23 17:42:56.996045
74,-104,-107374182,56,2023-03-23 17:42:57.206508
74,-104,-107374182,60,2023-03-23 17:42:57.403613
74,-104,-107374182,60,2023-03-23 17:42:57.587861
74,-104,-107374182,58,2023-03-23 17:42:57.791897
74,-104,-107374182,56,2023-03-23 17:42:57.992651
74,-104,-107374182,52,2023-03-23 17:42:58.209648
74,-104,-107374182,50,2023-03-23 17:42:58.413986
74,-104,-107374182,46,2023-03-23 17:42:58.618913
74,-102,-107374182,44,2023-03-23 17:42:58.802733
74,-100,-107374182,42,2023-03-23 17:42:58.988040
169,-100,-107374182,40,2023-03-23 17:42:59.172598
437,-97,-107374182,36,2023-03-23 17:42:59.367742
433,-94,-107374182,34,2023-03-23 17:42:59.610229
439,-90,-107374182,30,2023-03-23 17:42:59.833427
439,-87,-107374182,28,2023-03-23 17:43:00.053666
438,-85,-107374182,24,2023-03-23 17:43:00.271971
438,-81,-107374182,22,2023-03-23 17:43:00.504329
437,-79,-107374182,20,2023-03-23 17:43:00.751919
429,-81,-107374182,22,2023-03-23 17:43:00.976830
437,-83,-107374182,26,2023-03-23 17:43:01.182060
436,-85,-107374182,28,2023-03-23 17:43:01.373774
438,-88,-107374182,30,2023-03-23 17:43:01.562615
434,-91,-107374182,34,2023-03-23 17:43:01.841903
434,-93,-107374182,36,2023-03-23 17:43:02.065923
434,-99,-107374182,40,2023-03-23 17:43:02.257793
426,-101,-107374182,42,2023-03-23 17:43:02.452932
403,-106,-107374182,44,2023-03-23 17:43:02.676424
403,-105,-107374182,48,2023-03-23 17:43:02.943515
403,-105,-107374182,52,2023-03-23 17:43:03.150335
403,-105,-107374182,54,2023-03-23 17:43:03.416892
403,-105,-107374182,58,2023-03-23 17:43:03.667291
403,-105,-107374182,60,2023-03-23 17:43:03.869682
403,-105,-107374182,58,2023-03-23 17:43:04.094632
403,-105,-107374182,56,2023-03-23 17:43:04.307755
403,-105,-107374182,52,2023-03-23 17:43:04.542480
403,-105,-107374182,48,2023-03-23 17:43:04.785396
403,-105,-107374182,46,2023-03-23 17:43:04.969047
403,-103,-107374182,44,2023-03-23 17:43:05.183077
119,-101,-107374182,40,2023-03-23 17:43:05.456820
349,-96,-107374182,36,2023-03-23 17:43:05.721119
149,-95,-107374182,34,2023-03-23 17:43:05.920882
151,-92,-107374182,30,2023-03-23 17:43:06.136094
149,-88,-107374182,28,2023-03-23 17:43:06.391640
145,-84,-107374182,24,2023-03-23 17:43:06.616164
150,-81,-107374182,22,2023-03-23 17:43:06.871716
136,-79,-107374182,20,2023-03-23 17:43:07.087978
136,-80,-107374182,22,2023-03-23 17:43:07.281538
150,-82,-107374182,26,2023-03-23 17:43:07.486207
140,-85,-107374182,28,2023-03-23 17:43:07.700917
149,-89,-107374182,30,2023-03-23 17:43:07.906128
147,-91,-107374182,34,2023-03-23 17:43:08.122926
149,-94,-107374182,36,2023-03-23 17:43:08.347416
143,-97,-107374182,40,2023-03-23 17:43:08.551609
148,-99,-107374182,42,2023-03-23 17:43:08.773605
122,-100,-107374182,46,2023-03-23 17:43:08.968708
122,-103,-107374182,48,2023-03-23 17:43:09.155342
122,-106,-107374182,50,2023-03-23 17:43:09.348291
122,-106,-107374182,52,2023-03-23 17:43:09.545147
122,-106,-107374182,56,2023-03-23 17:43:09.750538
122,-106,-107374182,58,2023-03-23 17:43:09.955404
122,-106,-107374182,60,2023-03-23 17:43:10.160945
122,-106,-107374182,58,2023-03-23 17:43:10.364273
122,-106,-107374182,56,2023-03-23 17:43:10.558511
122,-106,-107374182,54,2023-03-23 17:43:10.765232
122,-106,-107374182,50,2023-03-23 17:43:10.959761
122,-106,-107374182,48,2023-03-23 17:43:11.143058
122,-103,-107374182,46,2023-03-23 17:43:11.327215
122,-102,-107374182,44,2023-03-23 17:43:11.515861
150,-101,-107374182,40,2023-03-23 17:43:11.695921
12,-99,-107374182,38,2023-03-23 17:43:11.881618
439,-98,-107374182,36,2023-03-23 17:43:12.076926
447,-96,-107374182,34,2023-03-23 17:43:12.279941
449,-93,-107374182,30,2023-03-23 17:43:12.487143
439,-88,-107374182,28,2023-03-23 17:43:12.689401
445,-86,-107374182,24,2023-03-23 17:43:12.907457
444,-84,-107374182,22,2023-03-23 17:43:13.103303
447,-81,-107374182,20,2023-03-23 17:43:13.305895
441,-81,-107374182,22,2023-03-23 17:43:13.500256
438,-85,-107374182,24,2023-03-23 17:43:13.736926
