dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 16:28:46.663571, 
 ,1, ,2023-05-17 16:28:47.254279
2, ,2023-05-17 16:28:49.581025, 
 ,2, ,2023-05-17 16:28:49.988026
3, ,2023-05-17 16:28:54.200620, 
 ,3, ,2023-05-17 16:28:54.425709
4, ,2023-05-17 16:28:55.115801, 
 ,4, ,2023-05-17 16:28:55.269246
5, ,2023-05-17 16:28:55.930004, 
 ,5, ,2023-05-17 16:28:56.093089
6, ,2023-05-17 16:28:57.314273, 
 ,6, ,2023-05-17 16:28:57.538268
7, ,2023-05-17 16:28:57.985935, 
 ,7, ,2023-05-17 16:28:58.168955
8, ,2023-05-17 16:29:00.574808, 
 ,8, ,2023-05-17 16:29:00.777712
9, ,2023-05-17 16:29:02.695354, 
 ,9, ,2023-05-17 16:29:02.898466
10, ,2023-05-17 16:29:03.431267, 
 ,10, ,2023-05-17 16:29:03.674462
11, ,2023-05-17 16:29:06.118887, 
 ,11, ,2023-05-17 16:29:06.362498
12, ,2023-05-17 16:29:08.542570, 
 ,12, ,2023-05-17 16:29:08.827337
13, ,2023-05-17 16:29:09.420421, 
 ,13, ,2023-05-17 16:29:09.725101
14, ,2023-05-17 16:29:11.152053, 
 ,14, ,2023-05-17 16:29:11.478694
15, ,2023-05-17 16:29:13.599333, 
 ,15, ,2023-05-17 16:29:13.822927
16, ,2023-05-17 16:29:14.822189, 
 ,16, ,2023-05-17 16:29:15.025305
17, ,2023-05-17 16:29:17.205493, 
 ,17, ,2023-05-17 16:29:17.448939
18, ,2023-05-17 16:29:19.809327, 
 ,18, ,2023-05-17 16:29:20.027418
19, ,2023-05-17 16:29:22.912196, 
 ,19, ,2023-05-17 16:29:23.197650
20, ,2023-05-17 16:29:24.644696, 
 ,20, ,2023-05-17 16:29:24.929871
21, ,2023-05-17 16:29:25.775605, 
 ,21, ,2023-05-17 16:29:25.999288
22, ,2023-05-17 16:29:31.374790, 
 ,22, ,2023-05-17 16:29:31.619435
23, ,2023-05-17 16:29:34.062974, 
 ,23, ,2023-05-17 16:29:34.184607
24, ,2023-05-17 16:29:36.324096, 
 ,24, ,2023-05-17 16:29:36.609980
25, ,2023-05-17 16:29:38.658291, 
 ,25, ,2023-05-17 16:29:38.881188
26, ,2023-05-17 16:29:39.555221, 
 ,26, ,2023-05-17 16:29:39.859788
