latency,RSSI,attn1,attn2,TIMESTAMP
165,-100,-107374182,30,2023-05-09 15:21:14.313489
194,-103,-107374182,40,2023-05-09 15:21:14.646868
194,-103,-107374182,42,2023-05-09 15:21:14.895068
194,-100,-107374182,30,2023-05-09 15:21:15.195454
205,-103,-107374182,40,2023-05-09 15:21:15.511488
205,-103,-107374182,42,2023-05-09 15:21:15.796004
220,-98,-107374182,28,2023-05-09 15:21:16.079210
180,-102,-107374182,40,2023-05-09 15:21:16.339441
180,-102,-107374182,42,2023-05-09 15:21:16.622655
180,-99,-107374182,28,2023-05-09 15:21:16.912717
183,-101,-107374182,40,2023-05-09 15:21:17.218653
183,-101,-107374182,38,2023-05-09 15:21:17.523377
184,-100,-107374182,28,2023-05-09 15:21:17.798059
143,-105,-107374182,44,2023-05-09 15:21:18.083076
143,-105,-107374182,38,2023-05-09 15:21:18.383115
223,-99,-107374182,32,2023-05-09 15:21:18.662864
187,-101,-107374182,44,2023-05-09 15:21:18.915717
187,-101,-107374182,38,2023-05-09 15:21:19.203116
220,-100,-107374182,32,2023-05-09 15:21:19.527565
208,-102,-107374182,44,2023-05-09 15:21:19.768625
208,-102,-107374182,38,2023-05-09 15:21:20.068820
240,-101,-107374182,32,2023-05-09 15:21:20.364957
178,-105,-107374182,44,2023-05-09 15:21:20.666034
178,-104,-107374182,34,2023-05-09 15:21:20.961002
185,-103,-107374182,36,2023-05-09 15:21:21.264157
185,-102,-107374182,46,2023-05-09 15:21:21.553840
185,-102,-107374182,30,2023-05-09 15:21:21.852134
121,-103,-107374182,36,2023-05-09 15:21:22.121368
121,-103,-107374182,46,2023-05-09 15:21:22.421869
121,-102,-107374182,30,2023-05-09 15:21:22.706056
196,-102,-107374182,36,2023-05-09 15:21:22.971858
196,-102,-107374182,46,2023-05-09 15:21:23.240840
196,-102,-107374182,34,2023-05-09 15:21:23.507244
197,-102,-107374182,36,2023-05-09 15:21:23.793928
175,-104,-107374182,46,2023-05-09 15:21:24.056439
175,-104,-107374182,34,2023-05-09 15:21:24.348675
214,-101,-107374182,32,2023-05-09 15:21:24.609736
214,-103,-107374182,46,2023-05-09 15:21:24.926027
214,-103,-107374182,30,2023-05-09 15:21:25.238493
148,-102,-107374182,36,2023-05-09 15:21:25.527657
148,-102,-107374182,42,2023-05-09 15:21:25.826953
148,-99,-107374182,30,2023-05-09 15:21:26.126212
169,-103,-107374182,40,2023-05-09 15:21:26.395368
169,-103,-107374182,42,2023-05-09 15:21:26.674616
169,-100,-107374182,30,2023-05-09 15:21:26.959276
159,-103,-107374182,40,2023-05-09 15:21:27.232696
159,-103,-107374182,42,2023-05-09 15:21:27.522852
220,-102,-107374182,28,2023-05-09 15:21:27.843752
113,-102,-107374182,40,2023-05-09 15:21:28.128754
113,-102,-107374182,38,2023-05-09 15:21:28.397794
113,-97,-107374182,28,2023-05-09 15:21:28.699083
217,-103,-107374182,40,2023-05-09 15:21:28.982081
217,-103,-107374182,38,2023-05-09 15:21:29.299022
191,-99,-107374182,28,2023-05-09 15:21:29.561962
189,-101,-107374182,44,2023-05-09 15:21:29.857316
189,-101,-107374182,38,2023-05-09 15:21:30.141265
216,-99,-107374182,32,2023-05-09 15:21:30.431603
216,-102,-107374182,46,2023-05-09 15:21:30.758055
216,-102,-107374182,34,2023-05-09 15:21:31.069588
