latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-95,1,-107374182,33,2023-04-27 15:24:51.806136
1,-97,1,-107374182,33,2023-04-27 15:24:52.006375
1,-97,1,-107374182,36,2023-04-27 15:24:52.209179
1,-99,1,-107374182,36,2023-04-27 15:24:52.382367
1,-100,1,-107374182,39,2023-04-27 15:24:52.566255
1,-101,1,-107374182,42,2023-04-27 15:24:52.786346
1,-102,1,-107374182,42,2023-04-27 15:24:52.959757
1,-105,1,-107374182,45,2023-04-27 15:24:53.143948
1,-104,1,-107374182,45,2023-04-27 15:24:53.318099
1,-104,1,-107374182,48,2023-04-27 15:24:53.492623
1,-104,1,-107374182,48,2023-04-27 15:24:53.661484
1,-104,1,-107374182,51,2023-04-27 15:24:53.845515
1,-104,1,-107374182,51,2023-04-27 15:24:54.029413
1,-104,1,-107374182,54,2023-04-27 15:24:54.211238
1,-104,1,-107374182,54,2023-04-27 15:24:54.366773
1,-104,1,-107374182,54,2023-04-27 15:24:54.530241
1,-104,1,-107374182,54,2023-04-27 15:24:54.694301
1,-104,1,-107374182,51,2023-04-27 15:24:54.864273
1,-104,1,-107374182,51,2023-04-27 15:24:55.047259
1,-104,1,-107374182,48,2023-04-27 15:24:55.196412
1,-104,1,-107374182,48,2023-04-27 15:24:55.380054
1,-104,1,-107374182,45,2023-04-27 15:24:55.547901
1,-104,1,-107374182,45,2023-04-27 15:24:55.711088
1,-104,1,-107374182,45,2023-04-27 15:24:55.864186
1,-101,1,-107374182,42,2023-04-27 15:24:56.049340
1,-103,1,-107374182,42,2023-04-27 15:24:56.232720
1,-102,1,-107374182,39,2023-04-27 15:24:56.397458
1,-100,1,-107374182,39,2023-04-27 15:24:56.563977
1,-99,1,-107374182,36,2023-04-27 15:24:56.748470
1,-98,1,-107374182,36,2023-04-27 15:24:56.912431
1,-97,1,-107374182,33,2023-04-27 15:24:57.064408
1,-97,1,-107374182,33,2023-04-27 15:24:57.233303
1,-94,1,-107374182,30,2023-04-27 15:24:57.386763
1,-93,1,-107374182,30,2023-04-27 15:24:57.566297
1,-91,1,-107374182,27,2023-04-27 15:24:57.750155
1,-90,1,-107374182,27,2023-04-27 15:24:57.913250
1,-89,1,-107374182,24,2023-04-27 15:24:58.099595
1,-88,1,-107374182,24,2023-04-27 15:24:58.267347
1,-88,1,-107374182,24,2023-04-27 15:24:58.450744
1,-89,1,-107374182,24,2023-04-27 15:24:58.609977
1,-93,1,-107374182,27,2023-04-27 15:24:58.798713
1,-92,1,-107374182,27,2023-04-27 15:24:58.992396
1,-96,1,-107374182,30,2023-04-27 15:24:59.182048
1,-95,1,-107374182,30,2023-04-27 15:24:59.335464
1,-98,1,-107374182,33,2023-04-27 15:24:59.500043
1,-97,1,-107374182,33,2023-04-27 15:24:59.651710
1,-99,1,-107374182,36,2023-04-27 15:24:59.831259
1,-100,1,-107374182,36,2023-04-27 15:25:00.009721
1,-101,1,-107374182,39,2023-04-27 15:25:00.173197
1,-103,1,-107374182,39,2023-04-27 15:25:00.329247
1,-103,1,-107374182,42,2023-04-27 15:25:00.499746
1,-101,1,-107374182,42,2023-04-27 15:25:00.668458
1,-102,1,-107374182,45,2023-04-27 15:25:00.837373
1,-102,1,-107374182,45,2023-04-27 15:25:01.053289
1,-103,1,-107374182,48,2023-04-27 15:25:01.205893
1,-103,1,-107374182,48,2023-04-27 15:25:01.369507
1,-103,1,-107374182,51,2023-04-27 15:25:01.569910
1,-103,1,-107374182,51,2023-04-27 15:25:01.737852
1,-103,1,-107374182,54,2023-04-27 15:25:01.923050
1,-103,1,-107374182,54,2023-04-27 15:25:02.071195
1,-103,1,-107374182,54,2023-04-27 15:25:02.240029
1,-103,1,-107374182,54,2023-04-27 15:25:02.418939
1,-103,1,-107374182,51,2023-04-27 15:25:02.603081
1,-103,1,-107374182,51,2023-04-27 15:25:02.787181
1,-103,1,-107374182,48,2023-04-27 15:25:02.960982
1,-103,1,-107374182,48,2023-04-27 15:25:03.117778
1,-103,1,-107374182,45,2023-04-27 15:25:03.302121
1,-105,1,-107374182,45,2023-04-27 15:25:03.487290
1,-103,1,-107374182,42,2023-04-27 15:25:03.671216
1,-101,1,-107374182,42,2023-04-27 15:25:03.871504
1,-101,1,-107374182,39,2023-04-27 15:25:04.072014
1,-100,1,-107374182,39,2023-04-27 15:25:04.280064
1,-98,1,-107374182,36,2023-04-27 15:25:04.466984
1,-99,1,-107374182,33,2023-04-27 15:25:04.673198
1,-96,1,-107374182,33,2023-04-27 15:25:04.872924
1,-95,1,-107374182,30,2023-04-27 15:25:05.030269
1,-94,1,-107374182,30,2023-04-27 15:25:05.230814
1,-92,1,-107374182,27,2023-04-27 15:25:05.443116
1,-93,1,-107374182,27,2023-04-27 15:25:05.631785
1,-89,1,-107374182,24,2023-04-27 15:25:05.833304
1,-89,1,-107374182,24,2023-04-27 15:25:06.006064
1,-89,1,-107374182,24,2023-04-27 15:25:06.193456
1,-88,1,-107374182,24,2023-04-27 15:25:06.376038
1,-90,1,-107374182,27,2023-04-27 15:25:06.559681
1,-90,1,-107374182,27,2023-04-27 15:25:06.717957
1,-92,1,-107374182,30,2023-04-27 15:25:06.875446
1,-93,1,-107374182,30,2023-04-27 15:25:07.062731
1,-96,1,-107374182,33,2023-04-27 15:25:07.238810
1,-95,1,-107374182,33,2023-04-27 15:25:07.422510
1,-99,1,-107374182,36,2023-04-27 15:25:07.576304
1,-99,1,-107374182,36,2023-04-27 15:25:07.761275
1,-100,1,-107374182,39,2023-04-27 15:25:07.929294
1,-100,1,-107374182,39,2023-04-27 15:25:08.108963
1,-101,1,-107374182,42,2023-04-27 15:25:08.308114
1,-104,1,-107374182,42,2023-04-27 15:25:08.492365
1,-103,1,-107374182,45,2023-04-27 15:25:08.693575
