dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:58:46.835767, 
 ,1, ,2023-05-17 15:58:47.079095
2, ,2023-05-17 15:58:49.573966, 
 ,2, ,2023-05-17 15:58:49.797587
3, ,2023-05-17 15:58:52.132854, 
 ,3, ,2023-05-17 15:58:52.396928
4, ,2023-05-17 15:58:54.972212, 
 ,4, ,2023-05-17 15:58:55.183468
5, ,2023-05-17 15:58:57.516606, 
 ,5, ,2023-05-17 15:58:57.780569
6, ,2023-05-17 15:59:00.087549, 
 ,6, ,2023-05-17 15:59:00.351370
7, ,2023-05-17 15:59:02.762822, 
 ,7, ,2023-05-17 15:59:03.065920
8, ,2023-05-17 15:59:04.604313, 
 ,8, ,2023-05-17 15:59:04.886953
9, ,2023-05-17 15:59:06.120526, 
 ,9, ,2023-05-17 15:59:06.424496
10, ,2023-05-17 15:59:08.715581, 
 ,10, ,2023-05-17 15:59:08.918949
11, ,2023-05-17 15:59:11.306965, 
 ,11, ,2023-05-17 15:59:11.529749
12, ,2023-05-17 15:59:12.561998, 
 ,12, ,2023-05-17 15:59:12.785426
13, ,2023-05-17 15:59:13.980626, 
 ,13, ,2023-05-17 15:59:14.223545
14, ,2023-05-17 15:59:15.013753, 
 ,14, ,2023-05-17 15:59:15.195227
15, ,2023-05-17 15:59:16.989672, 
 ,15, ,2023-05-17 15:59:17.267400
16, ,2023-05-17 15:59:18.981889, 
 ,16, ,2023-05-17 15:59:19.184445
17, ,2023-05-17 15:59:20.196549, 
 ,17, ,2023-05-17 15:59:20.438956
18, ,2023-05-17 15:59:22.220606, 
 ,18, ,2023-05-17 15:59:22.503971
19, ,2023-05-17 15:59:24.564075, 
 ,19, ,2023-05-17 15:59:25.060421
20, ,2023-05-17 15:59:25.992347, 
 ,20, ,2023-05-17 15:59:26.234708
21, ,2023-05-17 15:59:28.158206, 
 ,21, ,2023-05-17 15:59:28.401505
22, ,2023-05-17 15:59:30.699613, 
 ,22, ,2023-05-17 15:59:30.921887
23, ,2023-05-17 15:59:33.026704, 
 ,23, ,2023-05-17 15:59:33.209154
24, ,2023-05-17 15:59:35.940089, 
 ,24, ,2023-05-17 15:59:36.162651
25, ,2023-05-17 15:59:36.891136, 
 ,25, ,2023-05-17 15:59:37.134107
26, ,2023-05-17 15:59:37.903457, 
 ,26, ,2023-05-17 15:59:38.105794
27, ,2023-05-17 15:59:39.260402, 
 ,27, ,2023-05-17 15:59:39.564269
28, ,2023-05-17 15:59:41.729339, 
 ,28, ,2023-05-17 15:59:41.952244
29, ,2023-05-17 15:59:44.505460, 
 ,29, ,2023-05-17 15:59:44.686448
30, ,2023-05-17 15:59:47.195347, 
 ,30, ,2023-05-17 15:59:47.417677
31, ,2023-05-17 15:59:49.653572, 
 ,31, ,2023-05-17 15:59:49.916766
32, ,2023-05-17 15:59:52.315781, 
 ,32, ,2023-05-17 15:59:52.600101
33, ,2023-05-17 15:59:55.375417, 
 ,33, ,2023-05-17 15:59:55.577911
34, ,2023-05-17 15:59:57.034482, 
 ,34, ,2023-05-17 15:59:57.236691
35, ,2023-05-17 15:59:58.309349, 
 ,35, ,2023-05-17 15:59:58.531661
36, ,2023-05-17 16:00:01.109327, 
 ,36, ,2023-05-17 16:00:01.392642
37, ,2023-05-17 16:00:03.547352, 
 ,37, ,2023-05-17 16:00:03.810268
