latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
496,-90,2378,-107374182,28,2023-04-11 14:55:12.525831
493,-87,2113,-107374182,28,2023-04-11 14:55:12.813794
494,-87,1993,-107374182,28,2023-04-11 14:55:13.039516
495,-85,1880,-107374182,26,2023-04-11 14:55:13.273661
493,-85,1772,-107374182,26,2023-04-11 14:55:13.526091
479,-84,1670,-107374182,24,2023-04-11 14:55:13.780799
493,-83,1574,-107374182,24,2023-04-11 14:55:14.027938
492,-83,1484,-107374182,24,2023-04-11 14:55:14.264549
491,-82,1400,-107374182,22,2023-04-11 14:55:14.522094
491,-83,1321,-107374182,22,2023-04-11 14:55:14.794001
491,-80,1223,-107374182,20,2023-04-11 14:55:15.038389
489,-79,1154,-107374182,20,2023-04-11 14:55:15.296695
485,-85,1089,-107374182,20,2023-04-11 14:55:15.537955
488,-84,1028,-107374182,20,2023-04-11 14:55:15.763200
487,-85,971,-107374182,20,2023-04-11 14:55:16.007729
485,-87,917,-107374182,22,2023-04-11 14:55:16.241623
484,-86,866,-107374182,22,2023-04-11 14:55:16.488964
484,-82,818,-107374182,24,2023-04-11 14:55:16.721714
484,-83,772,-107374182,24,2023-04-11 14:55:16.963062
483,-83,730,-107374182,24,2023-04-11 14:55:17.216047
481,-87,689,-107374182,26,2023-04-11 14:55:17.476509
481,-87,639,-107374182,26,2023-04-11 14:55:17.735948
480,-86,592,-107374182,28,2023-04-11 14:55:18.026603
478,-89,560,-107374182,28,2023-04-11 14:55:18.295127
479,-90,530,-107374182,30,2023-04-11 14:55:18.564027
476,-92,492,-107374182,30,2023-04-11 14:55:18.815663
475,-91,466,-107374182,30,2023-04-11 14:55:19.081663
474,-91,433,-107374182,32,2023-04-11 14:55:19.358188
474,-91,410,-107374182,32,2023-04-11 14:55:19.651378
473,-93,384,-107374182,34,2023-04-11 14:55:19.935118
472,-94,365,-107374182,34,2023-04-11 14:55:20.197952
469,-96,347,-107374182,36,2023-04-11 14:55:20.445830
469,-95,329,-107374182,36,2023-04-11 14:55:20.713883
468,-97,307,-107374182,38,2023-04-11 14:55:21.003897
468,-98,288,-107374182,38,2023-04-11 14:55:21.275310
466,-97,276,-107374182,40,2023-04-11 14:55:21.556254
455,-98,265,-107374182,40,2023-04-11 14:55:21.837397
452,-99,254,-107374182,42,2023-04-11 14:55:22.133345
369,-100,269,-107374182,42,2023-04-11 14:55:22.413513
242,-101,628,-107374182,42,2023-04-11 14:55:22.680665
124,-103,1479,-107374182,44,2023-04-11 14:55:22.932464
124,-103,2323,-107374182,44,2023-04-11 14:55:23.200059
124,-105,2509,-107374182,46,2023-04-11 14:55:23.473666
124,-104,2363,-107374182,46,2023-04-11 14:55:23.715391
124,-104,2224,-107374182,48,2023-04-11 14:55:23.982996
124,-104,2093,-107374182,48,2023-04-11 14:55:24.230687
124,-104,1970,-107374182,48,2023-04-11 14:55:24.486381
124,-104,1854,-107374182,50,2023-04-11 14:55:24.737087
124,-104,1745,-107374182,50,2023-04-11 14:55:25.001349
124,-104,1609,-107374182,52,2023-04-11 14:55:25.274146
124,-104,1485,-107374182,52,2023-04-11 14:55:25.552142
124,-104,1397,-107374182,54,2023-04-11 14:55:25.819296
124,-104,1289,-107374182,54,2023-04-11 14:55:26.084248
124,-104,1213,-107374182,56,2023-04-11 14:55:26.339153
124,-104,1142,-107374182,56,2023-04-11 14:55:26.598127
124,-104,1053,-107374182,56,2023-04-11 14:55:26.882997
124,-104,991,-107374182,56,2023-04-11 14:55:27.155959
124,-104,914,-107374182,56,2023-04-11 14:55:27.416381
124,-104,860,-107374182,54,2023-04-11 14:55:27.682777
124,-104,793,-107374182,54,2023-04-11 14:55:27.949727
124,-104,747,-107374182,52,2023-04-11 14:55:28.213670
124,-104,703,-107374182,52,2023-04-11 14:55:28.485476
124,-104,648,-107374182,50,2023-04-11 14:55:28.761834
