dropout,TIMESTAMP
2,2023-03-06 12:43:11.838310
3,2023-03-06 12:43:14.905135
4,2023-03-06 12:43:15.803923
5,2023-03-06 12:43:16.413801
6,2023-03-06 12:43:16.790533
7,2023-03-06 12:43:17.116767
