latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
446,-92,645,-107374182,36,2023-04-10 16:13:21.353447
444,-96,566,-107374182,38,2023-04-10 16:13:21.637047
444,-96,536,-107374182,40,2023-04-10 16:13:21.862936
434,-97,508,-107374182,40,2023-04-10 16:13:22.108133
398,-100,483,-107374182,42,2023-04-10 16:13:22.347888
366,-100,486,-107374182,44,2023-04-10 16:13:22.584862
249,-103,784,-107374182,46,2023-04-10 16:13:22.852105
249,-106,1842,-107374182,46,2023-04-10 16:13:23.082809
249,-102,2822,-107374182,48,2023-04-10 16:13:23.328065
249,-103,2915,-107374182,50,2023-04-10 16:13:23.571122
249,-103,2744,-107374182,50,2023-04-10 16:13:23.829536
249,-102,2531,-107374182,52,2023-04-10 16:13:24.084797
249,-102,2431,-107374182,54,2023-04-10 16:13:24.310008
249,-102,2288,-107374182,54,2023-04-10 16:13:24.533001
249,-103,2153,-107374182,56,2023-04-10 16:13:24.759869
249,-104,2026,-107374182,58,2023-04-10 16:13:24.974908
249,-105,1907,-107374182,58,2023-04-10 16:13:25.206641
249,-104,1795,-107374182,60,2023-04-10 16:13:25.426172
249,-106,1690,-107374182,60,2023-04-10 16:13:25.651948
249,-104,1590,-107374182,60,2023-04-10 16:13:25.882435
249,-104,1497,-107374182,58,2023-04-10 16:13:26.132681
249,-104,1409,-107374182,56,2023-04-10 16:13:26.399301
249,-104,1326,-107374182,56,2023-04-10 16:13:26.640863
249,-104,1248,-107374182,54,2023-04-10 16:13:26.879862
249,-103,1174,-107374182,52,2023-04-10 16:13:27.118689
249,-103,1105,-107374182,52,2023-04-10 16:13:27.374150
249,-102,1040,-107374182,50,2023-04-10 16:13:27.623194
249,-100,979,-107374182,48,2023-04-10 16:13:27.853521
249,-101,922,-107374182,48,2023-04-10 16:13:28.098904
212,-102,938,-107374182,46,2023-04-10 16:13:28.343313
212,-100,1138,-107374182,44,2023-04-10 16:13:28.586649
193,-101,1464,-107374182,42,2023-04-10 16:13:28.834439
140,-99,1667,-107374182,42,2023-04-10 16:13:29.097878
360,-98,1861,-107374182,40,2023-04-10 16:13:29.341294
373,-96,2486,-107374182,38,2023-04-10 16:13:29.607960
369,-99,2763,-107374182,36,2023-04-10 16:13:29.865448
371,-97,2605,-107374182,36,2023-04-10 16:13:30.137594
373,-95,2454,-107374182,34,2023-04-10 16:13:30.407293
370,-95,2312,-107374182,32,2023-04-10 16:13:30.654907
372,-94,2179,-107374182,30,2023-04-10 16:13:30.908498
373,-92,2053,-107374182,30,2023-04-10 16:13:31.162099
371,-89,1897,-107374182,28,2023-04-10 16:13:31.424247
371,-89,1788,-107374182,26,2023-04-10 16:13:31.672860
371,-86,1686,-107374182,26,2023-04-10 16:13:31.917631
372,-86,1589,-107374182,24,2023-04-10 16:13:32.153313
364,-83,1498,-107374182,22,2023-04-10 16:13:32.417297
372,-84,1413,-107374182,20,2023-04-10 16:13:32.656089
371,-80,1332,-107374182,20,2023-04-10 16:13:32.882546
367,-81,1256,-107374182,20,2023-04-10 16:13:33.132949
369,-81,1185,-107374182,22,2023-04-10 16:13:33.375943
370,-82,1118,-107374182,22,2023-04-10 16:13:33.611534
369,-84,1055,-107374182,24,2023-04-10 16:13:33.848931
369,-83,995,-107374182,26,2023-04-10 16:13:34.092060
369,-85,939,-107374182,26,2023-04-10 16:13:34.363017
367,-88,869,-107374182,28,2023-04-10 16:13:34.623670
367,-89,821,-107374182,30,2023-04-10 16:13:34.873108
368,-89,775,-107374182,32,2023-04-10 16:13:35.119151
367,-91,732,-107374182,32,2023-04-10 16:13:35.370443
366,-93,691,-107374182,34,2023-04-10 16:13:35.606838
361,-93,653,-107374182,36,2023-04-10 16:13:35.846503
343,-96,617,-107374182,36,2023-04-10 16:13:36.115485
364,-95,573,-107374182,38,2023-04-10 16:13:36.399305
357,-98,543,-107374182,40,2023-04-10 16:13:36.639768
361,-96,516,-107374182,42,2023-04-10 16:13:36.881841
362,-97,490,-107374182,42,2023-04-10 16:13:37.119209
359,-101,468,-107374182,44,2023-04-10 16:13:37.367352
329,-100,459,-107374182,46,2023-04-10 16:13:37.599951
