latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-86,1,-107374182,48,2023-04-24 15:16:56.844501
1,-87,1,-107374182,48,2023-04-24 15:16:57.050757
1,-89,1,-107374182,51,2023-04-24 15:16:57.249916
1,-97,1,-107374182,51,2023-04-24 15:16:57.422536
1,-99,1,-107374182,51,2023-04-24 15:16:57.602991
1,-100,1,-107374182,54,2023-04-24 15:16:57.798678
1,-100,1,-107374182,54,2023-04-24 15:16:57.985025
1,-100,1,-107374182,54,2023-04-24 15:16:58.169850
1,-100,1,-107374182,54,2023-04-24 15:16:58.344218
1,-100,1,-107374182,54,2023-04-24 15:16:58.547380
1,-100,1,-107374182,54,2023-04-24 15:16:58.768672
1,-100,1,-107374182,54,2023-04-24 15:16:58.940846
1,-100,1,-107374182,51,2023-04-24 15:16:59.145102
1,-100,1,-107374182,51,2023-04-24 15:16:59.321920
1,-100,1,-107374182,51,2023-04-24 15:16:59.507889
1,-100,1,-107374182,48,2023-04-24 15:16:59.708203
1,-100,1,-107374182,48,2023-04-24 15:16:59.896046
1,-100,1,-107374182,48,2023-04-24 15:17:00.084591
1,-100,1,-107374182,45,2023-04-24 15:17:00.258338
1,-100,1,-107374182,45,2023-04-24 15:17:00.442362
1,-100,1,-107374182,45,2023-04-24 15:17:00.649301
1,-100,1,-107374182,42,2023-04-24 15:17:00.838960
1,-100,1,-107374182,42,2023-04-24 15:17:01.041923
1,-100,1,-107374182,42,2023-04-24 15:17:01.211854
1,-100,1,-107374182,39,2023-04-24 15:17:01.408021
1,-100,1,-107374182,39,2023-04-24 15:17:01.606961
1,-100,1,-107374182,39,2023-04-24 15:17:01.798379
1,-100,1,-107374182,36,2023-04-24 15:17:01.982063
1,-102,1,-107374182,36,2023-04-24 15:17:02.160825
1,-102,1,-107374182,36,2023-04-24 15:17:02.353851
1,-103,1,-107374182,36,2023-04-24 15:17:02.524652
1,-102,1,-107374182,33,2023-04-24 15:17:02.728448
1,-100,1,-107374182,33,2023-04-24 15:17:02.916172
1,-102,1,-107374182,33,2023-04-24 15:17:03.104476
1,-99,1,-107374182,30,2023-04-24 15:17:03.274739
1,-102,1,-107374182,30,2023-04-24 15:17:03.447122
1,-98,1,-107374182,30,2023-04-24 15:17:03.656728
1,-97,1,-107374182,27,2023-04-24 15:17:03.824488
1,-98,1,-107374182,27,2023-04-24 15:17:04.044915
1,-98,1,-107374182,27,2023-04-24 15:17:04.254034
1,-94,1,-107374182,24,2023-04-24 15:17:04.435726
1,-93,1,-107374182,24,2023-04-24 15:17:04.607966
1,-95,1,-107374182,24,2023-04-24 15:17:04.781927
1,-93,1,-107374182,24,2023-04-24 15:17:04.957754
1,-94,1,-107374182,24,2023-04-24 15:17:05.159080
1,-93,1,-107374182,24,2023-04-24 15:17:05.341786
1,-94,1,-107374182,24,2023-04-24 15:17:05.506461
1,-97,1,-107374182,27,2023-04-24 15:17:05.688147
1,-97,1,-107374182,27,2023-04-24 15:17:05.864781
1,-97,1,-107374182,27,2023-04-24 15:17:06.034743
1,-99,1,-107374182,30,2023-04-24 15:17:06.220614
1,-102,1,-107374182,30,2023-04-24 15:17:06.410362
1,-100,1,-107374182,30,2023-04-24 15:17:06.617034
1,-102,1,-107374182,33,2023-04-24 15:17:06.790787
1,-103,1,-107374182,33,2023-04-24 15:17:06.958972
1,-99,1,-107374182,33,2023-04-24 15:17:07.129119
1,-101,1,-107374182,33,2023-04-24 15:17:07.302631
1,-103,1,-107374182,36,2023-04-24 15:17:07.475234
1,-102,1,-107374182,36,2023-04-24 15:17:07.662708
1,-103,1,-107374182,36,2023-04-24 15:17:07.836867
1,-102,1,-107374182,39,2023-04-24 15:17:08.022413
1,-103,1,-107374182,39,2023-04-24 15:17:08.194354
1,-104,1,-107374182,39,2023-04-24 15:17:08.389566
1,-104,1,-107374182,42,2023-04-24 15:17:08.576480
