dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 14:57:51.894768, 
 ,1, ,2023-05-16 14:57:52.727755
2, ,2023-05-16 14:57:53.749397, 
 ,2, ,2023-05-16 14:57:54.658891
3, ,2023-05-16 14:57:56.226251, 
 ,3, ,2023-05-16 14:57:57.046456
4, ,2023-05-16 14:57:58.588044, 
 ,4, ,2023-05-16 14:57:59.356906
5, ,2023-05-16 14:58:00.662991, 
 ,5, ,2023-05-16 14:58:01.434533
6, ,2023-05-16 14:58:02.678406, 
 ,6, ,2023-05-16 14:58:03.671390
7, ,2023-05-16 14:58:05.098680, 
 ,7, ,2023-05-16 14:58:05.839148
8, ,2023-05-16 14:58:07.517864, 
 ,8, ,2023-05-16 14:58:08.309383
9, ,2023-05-16 14:58:09.592284, 
 ,9, ,2023-05-16 14:58:10.296853
10, ,2023-05-16 14:58:11.924912, 
 ,10, ,2023-05-16 14:58:12.614130
11, ,2023-05-16 14:58:13.809419, 
 ,11, ,2023-05-16 14:58:14.657918
12, ,2023-05-16 14:58:16.106091, 
 ,12, ,2023-05-16 14:58:16.864215
13, ,2023-05-16 14:58:18.295024, 
 ,13, ,2023-05-16 14:58:19.231574
14, ,2023-05-16 14:58:20.843182, 
 ,14, ,2023-05-16 14:58:21.682819
15, ,2023-05-16 14:58:22.781262, 
 ,15, ,2023-05-16 14:58:23.660855
