dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-13 14:59:51.987383, 
 ,1, ,2023-04-13 14:59:56.506958
2, ,2023-04-13 15:00:07.922902, 
 ,2, ,2023-04-13 15:00:13.123490
3, ,2023-04-13 15:00:23.988273, 
 ,3, ,2023-04-13 15:00:28.988248
4, ,2023-04-13 15:00:40.304101, 
 ,4, ,2023-04-13 15:00:45.237583
5, ,2023-04-13 15:00:55.952995, 
 ,5, ,2023-04-13 15:01:01.118103
6, ,2023-04-13 15:01:12.350517, 
 ,6, ,2023-04-13 15:01:17.485046
7, ,2023-04-13 15:01:28.301424, 
 ,7, ,2023-04-13 15:01:33.167280
8, ,2023-04-13 15:01:44.616410, 
 ,8, ,2023-04-13 15:01:49.350122
9, ,2023-04-13 15:02:00.180909, 
 ,9, ,2023-04-13 15:02:05.232444
10, ,2023-04-13 15:02:16.297803, 
 ,10, ,2023-04-13 15:02:21.247436
11, ,2023-04-13 15:02:32.479692, 
 ,11, ,2023-04-13 15:02:37.046385
12, ,2023-04-13 15:02:48.129251, 
 ,12, ,2023-04-13 15:02:52.710640
13, ,2023-04-13 15:03:04.077648, 
 ,13, ,2023-04-13 15:03:09.111516
14, ,2023-04-13 15:03:20.026883, 
 ,14, ,2023-04-13 15:03:25.009856
