dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:03:40.582318, 
 ,1, ,2023-05-17 15:03:40.988099
2, ,2023-05-17 15:03:43.031251, 
 ,2, ,2023-05-17 15:03:43.477193
3, ,2023-05-17 15:03:47.225436, 
 ,3, ,2023-05-17 15:03:47.488475
4, ,2023-05-17 15:03:49.514352, 
 ,4, ,2023-05-17 15:03:49.838078
5, ,2023-05-17 15:03:51.650321, 
 ,5, ,2023-05-17 15:03:51.872773
6, ,2023-05-17 15:03:53.798299, 
 ,6, ,2023-05-17 15:03:54.080886
7, ,2023-05-17 15:03:56.399144, 
 ,7, ,2023-05-17 15:03:56.683871
8, ,2023-05-17 15:04:00.318625, 
 ,8, ,2023-05-17 15:04:00.621431
9, ,2023-05-17 15:04:02.484252, 
 ,9, ,2023-05-17 15:04:02.727550
10, ,2023-05-17 15:04:04.820909, 
 ,10, ,2023-05-17 15:04:05.124009
11, ,2023-05-17 15:04:06.947686, 
 ,11, ,2023-05-17 15:04:07.331446
12, ,2023-05-17 15:04:08.727886, 
 ,12, ,2023-05-17 15:04:08.970693
13, ,2023-05-17 15:04:09.557248, 
 ,13, ,2023-05-17 15:04:09.820975
14, ,2023-05-17 15:04:11.599512, 
 ,14, ,2023-05-17 15:04:11.796625
15, ,2023-05-17 15:04:13.270508, 
 ,15, ,2023-05-17 15:04:13.588845
16, ,2023-05-17 15:04:15.122119, 
 ,16, ,2023-05-17 15:04:15.709246
17, ,2023-05-17 15:04:16.631308, 
 ,17, ,2023-05-17 15:04:16.874069
18, ,2023-05-17 15:04:18.218833, 
 ,18, ,2023-05-17 15:04:18.461636
19, ,2023-05-17 15:04:20.483762, 
 ,19, ,2023-05-17 15:04:20.746713
20, ,2023-05-17 15:04:22.650059, 
 ,20, ,2023-05-17 15:04:23.155149
21, ,2023-05-17 15:04:24.855786, 
 ,21, ,2023-05-17 15:04:25.098598
22, ,2023-05-17 15:04:26.879993, 
 ,22, ,2023-05-17 15:04:27.121823
23, ,2023-05-17 15:04:28.903681, 
 ,23, ,2023-05-17 15:04:29.289000
24, ,2023-05-17 15:04:31.210316, 
 ,24, ,2023-05-17 15:04:32.038647
25, ,2023-05-17 15:04:32.525589, 
 ,25, ,2023-05-17 15:04:34.080847
