dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:18:50.362903, 
 ,1, ,2023-05-17 11:18:50.484799
2, ,2023-05-17 11:18:51.883168, 
 ,2, ,2023-05-17 11:18:52.064765
3, ,2023-05-17 11:18:53.359778, 
 ,3, ,2023-05-17 11:18:53.521661
4, ,2023-05-17 11:18:58.576717, 
 ,4, ,2023-05-17 11:18:58.830044
5, ,2023-05-17 11:19:01.909786, 
 ,5, ,2023-05-17 11:19:02.131633
6, ,2023-05-17 11:19:03.467095, 
 ,6, ,2023-05-17 11:19:03.669196
7, ,2023-05-17 11:19:05.167006, 
 ,7, ,2023-05-17 11:19:05.440782
8, ,2023-05-17 11:19:06.857857, 
 ,8, ,2023-05-17 11:19:07.040128
9, ,2023-05-17 11:19:08.395989, 
 ,9, ,2023-05-17 11:19:08.617689
10, ,2023-05-17 11:19:10.013767, 
 ,10, ,2023-05-17 11:19:10.194831
11, ,2023-05-17 11:19:11.835366, 
 ,11, ,2023-05-17 11:19:12.098511
12, ,2023-05-17 11:19:13.351997, 
 ,12, ,2023-05-17 11:19:13.635157
13, ,2023-05-17 11:19:15.072000, 
 ,13, ,2023-05-17 11:19:15.355624
14, ,2023-05-17 11:19:16.792651, 
 ,14, ,2023-05-17 11:19:17.056133
15, ,2023-05-17 11:19:18.250091, 
 ,15, ,2023-05-17 11:19:18.451555
16, ,2023-05-17 11:19:20.233984, 
 ,16, ,2023-05-17 11:19:20.578559
17, ,2023-05-17 11:19:21.874105, 
 ,17, ,2023-05-17 11:19:22.116530
18, ,2023-05-17 11:19:23.282138, 
 ,18, ,2023-05-17 11:19:23.970005
19, ,2023-05-17 11:19:25.245870, 
 ,19, ,2023-05-17 11:19:25.469179
20, ,2023-05-17 11:19:26.642027, 
 ,20, ,2023-05-17 11:19:26.844233
21, ,2023-05-17 11:19:28.282529, 
 ,21, ,2023-05-17 11:19:28.524902
22, ,2023-05-17 11:19:29.637255, 
 ,22, ,2023-05-17 11:19:29.981492
23, ,2023-05-17 11:19:30.528404, 
 ,23, ,2023-05-17 11:19:30.669820
24, ,2023-05-17 11:19:31.866224, 
 ,24, ,2023-05-17 11:19:32.189071
