dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-29 10:50:00.201838, 
 ,1, ,2023-03-29 10:50:05.239999
2, ,2023-03-29 10:50:12.929436, 
 ,2, ,2023-03-29 10:50:16.682958
3, ,2023-03-29 10:50:24.497573, 
 ,3, ,2023-03-29 10:50:29.330433
4, ,2023-03-29 10:50:36.935857, 
 ,4, ,2023-03-29 10:50:42.149263
5, ,2023-03-29 10:50:49.232226, 
 ,5, ,2023-03-29 10:50:53.549510
6, ,2023-03-29 10:51:02.012937, 
 ,6, ,2023-03-29 10:51:06.533493
7, ,2023-03-29 10:51:14.154725, 
 ,7, ,2023-03-29 10:51:18.442137
8, ,2023-03-29 10:51:26.394651, 
 ,8, ,2023-03-29 10:51:31.504318
9, ,2023-03-29 10:51:38.644230, 
 ,9, ,2023-03-29 10:51:43.192835
10, ,2023-03-29 10:51:51.420596, 
 ,10, ,2023-03-29 10:51:55.488196
11, ,2023-03-29 10:52:03.306398, 
 ,11, ,2023-03-29 10:52:08.281585
12, ,2023-03-29 10:52:15.744829, 
 ,12, ,2023-03-29 10:52:20.583754
13, ,2023-03-29 10:52:28.636676, 
 ,13, ,2023-03-29 10:52:33.143260
