dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-26 14:11:40.339654, 
 ,1, ,2023-04-26 14:11:41.626968
2, ,2023-04-26 14:11:43.102057, 
 ,2, ,2023-04-26 14:11:44.826854
3, ,2023-04-26 14:11:46.528602, 
 ,3, ,2023-04-26 14:11:48.278686
4, ,2023-04-26 14:11:49.668402, 
 ,4, ,2023-04-26 14:11:51.545348
5, ,2023-04-26 14:11:52.901598, 
 ,5, ,2023-04-26 14:11:54.832666
6, ,2023-04-26 14:11:56.215009, 
 ,6, ,2023-04-26 14:11:58.055385
7, ,2023-04-26 14:11:59.519104, 
 ,7, ,2023-04-26 14:12:01.400418
8, ,2023-04-26 14:12:02.825540, 
 ,8, ,2023-04-26 14:12:04.727502
9, ,2023-04-26 14:12:06.108373, 
 ,9, ,2023-04-26 14:12:08.036377
10, ,2023-04-26 14:12:09.507884, 
 ,10, ,2023-04-26 14:12:11.362156
11, ,2023-04-26 14:12:12.724720, 
 ,11, ,2023-04-26 14:12:14.547620
12, ,2023-04-26 14:12:16.247178, 
 ,12, ,2023-04-26 14:12:17.881788
13, ,2023-04-26 14:12:19.291797, 
 ,13, ,2023-04-26 14:12:21.169210
14, ,2023-04-26 14:12:22.747171, 
 ,14, ,2023-04-26 14:12:24.680663
