dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 15:42:17.813974, 
 ,1, ,2023-05-16 15:42:18.816000
2, ,2023-05-16 15:42:20.538316, 
 ,2, ,2023-05-16 15:42:21.689315
3, ,2023-05-16 15:42:23.295422, 
 ,3, ,2023-05-16 15:42:24.101545
4, ,2023-05-16 15:42:25.842072, 
 ,4, ,2023-05-16 15:42:26.639884
5, ,2023-05-16 15:42:28.581181, 
 ,5, ,2023-05-16 15:42:29.564664
6, ,2023-05-16 15:42:32.233926, 
 ,6, ,2023-05-16 15:42:34.825335
7, ,2023-05-16 15:42:36.832993, 
 ,7, ,2023-05-16 15:42:37.953647
8, ,2023-05-16 15:42:39.246981, 
 ,8, ,2023-05-16 15:42:40.657424
9, ,2023-05-16 15:42:42.281369, 
 ,9, ,2023-05-16 15:42:43.307377
10, ,2023-05-16 15:42:45.398360, 
 ,10, ,2023-05-16 15:42:46.273024
11, ,2023-05-16 15:42:47.953664, 
12, ,2023-05-16 15:42:50.575844, 
 ,11, ,2023-05-16 15:42:51.468838
13, ,2023-05-16 15:42:53.259570, 
 ,12, ,2023-05-16 15:42:54.167804
