dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 10:30:39.895802, 
 ,1, ,2023-05-16 10:30:40.321029
2, ,2023-05-16 10:30:40.876894, 
 ,2, ,2023-05-16 10:30:41.332301
3, ,2023-05-16 10:30:42.130650, 
 ,3, ,2023-05-16 10:30:42.525025
4, ,2023-05-16 10:30:43.395834, 
 ,4, ,2023-05-16 10:30:43.971778
5, ,2023-05-16 10:30:44.588643, 
 ,5, ,2023-05-16 10:30:44.971456
6, ,2023-05-16 10:30:45.638911, 
 ,6, ,2023-05-16 10:30:46.256032
7, ,2023-05-16 10:30:46.791516, 
 ,7, ,2023-05-16 10:30:47.406571
8, ,2023-05-16 10:30:48.154912, 
 ,8, ,2023-05-16 10:30:48.498843
9, ,2023-05-16 10:30:49.162273, 
 ,9, ,2023-05-16 10:30:49.899191
10, ,2023-05-16 10:30:50.512079, 
 ,10, ,2023-05-16 10:30:50.875135
11, ,2023-05-16 10:30:51.653862, 
 ,11, ,2023-05-16 10:30:52.280466
12, ,2023-05-16 10:30:52.826742, 
 ,12, ,2023-05-16 10:30:53.412099
13, ,2023-05-16 10:30:54.091850, 
 ,13, ,2023-05-16 10:30:54.564664
14, ,2023-05-16 10:30:55.383565, 
 ,14, ,2023-05-16 10:30:55.694642
15, ,2023-05-16 10:30:56.466803, 
 ,15, ,2023-05-16 10:30:57.071822
16, ,2023-05-16 10:30:57.697869, 
 ,16, ,2023-05-16 10:30:58.173869
17, ,2023-05-16 10:30:58.963538, 
 ,17, ,2023-05-16 10:30:59.327658
18, ,2023-05-16 10:31:00.027445, 
 ,18, ,2023-05-16 10:31:00.624850
19, ,2023-05-16 10:31:01.345482, 
 ,19, ,2023-05-16 10:31:01.679921
20, ,2023-05-16 10:31:02.409589, 
 ,20, ,2023-05-16 10:31:03.017063
21, ,2023-05-16 10:31:03.512406, 
 ,21, ,2023-05-16 10:31:04.058708
22, ,2023-05-16 10:31:04.877250, 
 ,22, ,2023-05-16 10:31:05.270248
23, ,2023-05-16 10:31:06.146168, 
 ,23, ,2023-05-16 10:31:06.695077
24, ,2023-05-16 10:31:07.259956, 
 ,24, ,2023-05-16 10:31:07.694340
25, ,2023-05-16 10:31:08.564966, 
 ,25, ,2023-05-16 10:31:08.837603
26, ,2023-05-16 10:31:09.565602, 
 ,26, ,2023-05-16 10:31:10.204247
27, ,2023-05-16 10:31:10.882259, 
 ,27, ,2023-05-16 10:31:11.358209
28, ,2023-05-16 10:31:12.106665, 
 ,28, ,2023-05-16 10:31:12.702863
29, ,2023-05-16 10:31:13.359789, 
 ,29, ,2023-05-16 10:31:13.764379
30, ,2023-05-16 10:31:14.502367, 
 ,30, ,2023-05-16 10:31:15.027626
31, ,2023-05-16 10:31:15.774266, 
 ,31, ,2023-05-16 10:31:16.178445
32, ,2023-05-16 10:31:16.876811, 
 ,32, ,2023-05-16 10:31:17.423822
33, ,2023-05-16 10:31:18.071721, 
 ,33, ,2023-05-16 10:31:18.556463
34, ,2023-05-16 10:31:19.222322, 
 ,34, ,2023-05-16 10:31:19.773399
35, ,2023-05-16 10:31:20.578105, 
 ,35, ,2023-05-16 10:31:20.901247
36, ,2023-05-16 10:31:21.649998, 
 ,36, ,2023-05-16 10:31:22.226189
37, ,2023-05-16 10:31:22.944538, 
 ,37, ,2023-05-16 10:31:23.267834
38, ,2023-05-16 10:31:24.085495, 
 ,38, ,2023-05-16 10:31:24.651228
39, ,2023-05-16 10:31:25.278918, 
 ,39, ,2023-05-16 10:31:25.781343
40, ,2023-05-16 10:31:26.533206, 
 ,40, ,2023-05-16 10:31:26.957482
41, ,2023-05-16 10:31:27.686367, 
 ,41, ,2023-05-16 10:31:28.141436
42, ,2023-05-16 10:31:28.887393, 
 ,42, ,2023-05-16 10:31:29.377910
43, ,2023-05-16 10:31:30.146390, 
 ,43, ,2023-05-16 10:31:30.641381
44, ,2023-05-16 10:31:31.367877, 
 ,44, ,2023-05-16 10:31:31.762863
45, ,2023-05-16 10:31:32.369906, 
 ,45, ,2023-05-16 10:31:32.957445
46, ,2023-05-16 10:31:33.654626, 
 ,46, ,2023-05-16 10:31:34.084510
