dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 17:06:41.668604, 
 ,1, ,2023-05-17 17:06:42.032550
2, ,2023-05-17 17:06:44.438699, 
 ,2, ,2023-05-17 17:06:44.967059
3, ,2023-05-17 17:06:47.101064, 
 ,3, ,2023-05-17 17:06:47.665911
4, ,2023-05-17 17:06:49.747536, 
 ,4, ,2023-05-17 17:06:50.698207
5, ,2023-05-17 17:06:52.668852, 
 ,5, ,2023-05-17 17:06:53.051282
6, ,2023-05-17 17:06:55.558483, 
 ,6, ,2023-05-17 17:06:55.931866
7, ,2023-05-17 17:06:58.416820, 
 ,7, ,2023-05-17 17:06:58.922213
8, ,2023-05-17 17:07:00.894370, 
 ,8, ,2023-05-17 17:07:01.176980
9, ,2023-05-17 17:07:04.055547, 
 ,9, ,2023-05-17 17:07:04.459123
10, ,2023-05-17 17:07:06.671880, 
 ,10, ,2023-05-17 17:07:07.129025
11, ,2023-05-17 17:07:09.088924, 
 ,11, ,2023-05-17 17:07:09.553047
12, ,2023-05-17 17:07:12.233086, 
 ,12, ,2023-05-17 17:07:12.637238
13, ,2023-05-17 17:07:15.111850, 
 ,13, ,2023-05-17 17:07:15.495834
14, ,2023-05-17 17:07:17.649059, 
 ,14, ,2023-05-17 17:07:17.942028
15, ,2023-05-17 17:07:20.185044, 
 ,15, ,2023-05-17 17:07:20.568847
16, ,2023-05-17 17:07:23.309033, 
 ,16, ,2023-05-17 17:07:23.833650
