latency,RSSI,attn1,attn2,TIMESTAMP
220,-87,-107374182,42,2023-05-09 13:49:55.205275
221,-88,-107374182,34,2023-05-09 13:49:55.643023
221,-91,-107374182,32,2023-05-09 13:49:55.994227
221,-88,-107374182,46,2023-05-09 13:49:56.347494
213,-90,-107374182,30,2023-05-09 13:49:56.705698
219,-92,-107374182,40,2023-05-09 13:49:57.025258
221,-89,-107374182,38,2023-05-09 13:49:57.395538
219,-89,-107374182,28,2023-05-09 13:49:57.780507
220,-94,-107374182,40,2023-05-09 13:49:58.125555
218,-87,-107374182,38,2023-05-09 13:49:58.493025
220,-92,-107374182,28,2023-05-09 13:49:58.894542
221,-88,-107374182,40,2023-05-09 13:49:59.301531
218,-87,-107374182,42,2023-05-09 13:49:59.656669
219,-90,-107374182,28,2023-05-09 13:50:00.003111
220,-89,-107374182,44,2023-05-09 13:50:00.346121
215,-90,-107374182,38,2023-05-09 13:50:00.741430
219,-92,-107374182,28,2023-05-09 13:50:01.096351
218,-90,-107374182,44,2023-05-09 13:50:01.459629
221,-89,-107374182,34,2023-05-09 13:50:01.800857
221,-87,-107374182,36,2023-05-09 13:50:02.163520
219,-91,-107374182,46,2023-05-09 13:50:02.520282
220,-88,-107374182,30,2023-05-09 13:50:02.869589
213,-89,-107374182,40,2023-05-09 13:50:03.204556
221,-92,-107374182,38,2023-05-09 13:50:03.513867
219,-90,-107374182,32,2023-05-09 13:50:03.834436
