dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 16:33:59.265970, 
 ,1, ,2023-05-17 16:33:59.446181
2, ,2023-05-17 16:34:00.614017, 
 ,2, ,2023-05-17 16:34:00.857357
3, ,2023-05-17 16:34:01.529052, 
 ,3, ,2023-05-17 16:34:01.712443
4, ,2023-05-17 16:34:02.199548, 
 ,4, ,2023-05-17 16:34:02.382133
5, ,2023-05-17 16:34:03.114636, 
 ,5, ,2023-05-17 16:34:03.358415
6, ,2023-05-17 16:34:03.744913, 
 ,6, ,2023-05-17 16:34:03.927231
7, ,2023-05-17 16:34:05.714066, 
 ,7, ,2023-05-17 16:34:05.979124
8, ,2023-05-17 16:34:06.507089, 
 ,8, ,2023-05-17 16:34:06.975322
9, ,2023-05-17 16:34:07.439634, 
 ,9, ,2023-05-17 16:34:07.697489
10, ,2023-05-17 16:34:08.652256, 
 ,10, ,2023-05-17 16:34:08.957947
11, ,2023-05-17 16:34:09.323725, 
 ,11, ,2023-05-17 16:34:09.668914
12, ,2023-05-17 16:34:09.993494, 
 ,12, ,2023-05-17 16:34:10.155191
13, ,2023-05-17 16:34:10.521763, 
 ,13, ,2023-05-17 16:34:10.685612
14, ,2023-05-17 16:34:10.949814, 
 ,14, ,2023-05-17 16:34:11.173391
15, ,2023-05-17 16:34:11.500129, 
 ,15, ,2023-05-17 16:34:11.681357
